key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
#,,,,,,,,,PopType,Data,Invisibility,SgbPath,EyeCollision,DirectorControl,Target,EventHighAddition,,,AddedIn{5-3},
int32,bool,bool,bool,bool,bool,bool,bool,bool,byte,uint32,byte,ExportedSG,bit&01,bit&02,bit&04,byte,bit&08,byte,bit&10,bit&20
2000000,False,False,False,False,False,False,False,False,3,0,7,0,True,False,True,0,False,0,False,False
2000001,False,False,False,False,False,False,False,False,3,0,7,1624,True,False,True,0,False,0,False,False
2000002,False,False,False,False,False,False,False,False,3,65538,7,1860,True,False,True,0,False,0,False,False
2000003,False,False,False,False,False,False,False,False,3,0,7,1624,True,False,True,0,False,0,False,False
2000004,False,False,False,False,False,False,False,False,3,0,7,1624,True,False,True,0,False,0,False,False
2000006,False,False,False,False,False,False,False,False,3,0,7,1624,True,False,True,0,False,0,False,False
2000007,False,False,False,False,False,False,False,False,3,0,7,1624,True,False,True,0,False,0,False,False
2000008,False,False,False,False,False,False,False,False,3,65633,7,1625,True,False,True,0,False,0,False,False
2000009,False,False,False,False,False,False,False,False,3,65635,7,1625,True,False,True,0,False,0,False,False
2000010,False,False,False,False,False,False,False,False,3,69391,7,1843,True,False,True,0,False,0,False,False
2000011,False,False,False,False,False,False,False,False,3,0,7,1843,True,False,True,0,False,0,False,False
2000012,False,False,False,False,False,False,False,False,3,0,7,1843,True,False,True,0,False,0,False,False
2000013,False,False,False,False,False,False,False,False,3,0,7,1843,True,False,True,0,False,0,False,False
2000014,False,False,False,False,False,False,False,False,3,0,7,1843,True,False,True,0,False,0,False,False
2000015,False,False,False,False,False,False,False,False,1,0,0,0,False,False,True,0,False,0,False,False
2000016,False,False,False,False,False,False,False,False,3,65663,7,1625,True,False,True,0,False,0,False,False
2000017,False,False,False,False,False,False,False,False,3,65663,7,1625,True,False,True,0,False,0,False,False
2000018,False,False,False,False,False,False,False,False,3,65663,7,1625,True,False,True,0,False,0,False,False
2000019,False,False,False,False,False,False,False,False,1,0,0,0,False,False,True,0,False,0,False,False
2000020,False,False,False,False,False,False,False,False,3,65578,7,1856,True,False,True,0,False,0,False,False
2000021,False,False,False,False,False,False,False,False,3,65578,7,1858,True,False,True,0,False,0,False,False
