key,0,1,2,3,4
#,,,,,
int32,byte,byte,uint16,uint16,uint16
1,0,0,100,100,100
2,1,0,50,50,50
3,3,0,50,50,50
4,1,0,50,50,50
5,10,1,16,35,16
6,1,0,40,40,40
7,10,0,200,650,200
8,0,0,30,30,30
9,8,0,50,50,50
10,1,1,45,28,16
11,1,1,50,8,8
12,1,1,130,60,30
13,1,1,80,40,15
14,2,1,200,100,140
15,3,0,75,75,75
16,3,0,20,20,20
17,10,1,40,20,40
18,10,1,130,60,115
19,10,0,15,15,15
20,11,1,40,40,22
21,0,0,70,70,70
22,10,0,15,15,15
23,10,0,50,50,50
24,3,1,100,150,180
25,0,0,500,800,800
26,0,1,1080,3200,2160
27,3,0,70,70,70
28,0,1,20,10,10
29,3,1,40,90,10
30,1,1,40,20,10
31,3,1,30,150,30
32,3,1,40,160,40
33,3,1,40,160,42
34,3,1,30,150,30
