key,0,1,2,3,4,5
#,FileName,,,,,
int32,str,str,byte,bit&01,bit&02,sbyte
0,"","",0,True,False,0
1,"general_1bf","general_1bpf",2,True,False,0
2,"general02f","general02_pf",4,True,False,0
3,"gl_fan060_1bf","gl_fan060_1bpf",3,True,False,0
4,"gl_fan090_1bf","gl_fan090_1bpf",3,True,False,0
5,"gl_fan120_1bf","gl_fan120_1bpf",3,True,False,0
6,"m0096sp_05c1s","",2,True,False,0
7,"m0096sp_06c2s","",2,True,False,0
8,"m0098sp04cx0t","",2,True,False,0
9,"m0098sp07cx0t","",4,True,False,0
10,"m0077sp03o0m","",4,True,False,0
11,"m0077sp03o1m","",4,True,False,0
12,"gl_sircle_1907af","",2,True,False,0
13,"gl_sircle_3004af","",2,True,False,0
14,"gl_sircle_5003af","",2,True,False,0
15,"gl_fan270_0100af","",3,True,False,0
16,"gl_fan270_1005af","",3,True,False,0
17,"gl_fan270_1510af","",3,True,False,0
18,"sandpilr1o0c","",2,True,False,0
19,"m0063gt_loop_0m","",2,True,False,0
20,"m0057sp09cx0s","",2,True,False,0
21,"m0062sp_03o0s","",2,False,False,0
22,"taihuunome0m","",2,True,False,0
23,"tatumaki0m","",2,True,False,0
24,"m063sp019o0c","",4,True,False,0
25,"m0031sp03o0c","",4,True,False,0
26,"m0099sp_03o0t","",4,True,False,0
27,"gl_shipimpact0f","",2,True,False,0
28,"gl_fan150_1bf","gl_fan150_1bpf",3,True,False,0
29,"d1006_meteo1m","",2,True,False,0
30,"d1006_sp04o1m","",2,True,False,0
31,"m0172sp05o0c","",4,True,False,0
32,"m0095sp16o0c","",3,True,False,0
33,"m0073_mijingiri1m","",4,True,False,0
34,"m0073_wagiri1m","",3,True,False,0
35,"m0073_wagiri2m","",3,True,False,0
36,"m0073_wagiri3m","",3,True,False,0
37,"m0073_wagiri4m","",3,True,False,0
38,"m0073_ougigiri1m","",3,True,False,0
39,"m0073_jiraisin1m","",2,True,False,0
40,"undeadraise1o0h","",2,True,False,4
41,"rinsen_s_omen","",3,True,False,0
42,"rinsen_m_omen","",3,True,False,0
43,"rinsen_l_omen","",3,True,False,0
44,"leviathan_mizubakudan1t0h","",2,True,False,0
45,"neil_jiware_o0t","",3,True,False,0
46,"bahamut2_bomu_omen0s","",2,True,False,0
47,"m0171sp05o0c","",2,True,False,0
48,"d1006_delta1m","",3,True,False,0
49,"d1006_overpowaer1m","",3,True,False,0
50,"m0123_banrai_omen1s","",2,True,False,0
51,"m0212sp02o0c","",2,True,False,0
52,"kuraken_kanketu_gtkougeki_o0c","",2,True,False,0
53,"m0074sp04o0c","",2,True,False,0
54,"m7006sp01omen1s","",4,True,False,0
55,"m7006sp03omen1s","",4,True,False,0
56,"m0125sp05o0h","",3,True,False,0
57,"m0125_gardian_enerugihdan_0m","",2,True,False,0
58,"shiva_fuyuturara_raka_omen1m","",2,True,False,0
59,"shiva_fleezfloa_omen0m","",2,True,False,0
60,"m0070_fan120_0h","",3,True,False,0
61,"m0070_fan180_0h","",3,True,False,0
62,"phoenix_bluefire0t","",2,True,False,0
63,"m0118sp05o0t","",4,True,False,0
64,"m0117_gtae_01s","",2,True,False,0
65,"m0117_trap_01s","",2,True,False,0
66,"m0129sp01_omen_m","",3,True,False,0
67,"mokuyaku_genryu_bom1m","",2,True,False,0
68,"mokuyaku_genryu_bom2m","",2,True,False,0
69,"mokuyaku_genryu_bom3m","",2,True,False,0
70,"mokuyaku_genryu_o1m","",3,True,False,0
71,"mokuyaku_genryu_o2m","",3,True,False,0
72,"mokuyaku_genryu_o3m","",2,True,False,0
73,"m131om_setu0f","",4,True,False,0
74,"m131om_getu0f","",2,True,False,2
75,"m131om_hana0f","",3,True,False,0
76,"m070_fleezfloa_omen0f","",2,True,False,0
77,"m070_meteo1f","",2,True,False,0
78,"gl_sircle_1512af","",2,True,False,0
79,"m0272sp09o0c","",2,True,False,0
80,"m0260sp03o0c","",3,True,False,0
81,"m0227_sp03_omen1s","",2,True,False,0
82,"d1024_sp03_0s","",3,True,False,0
83,"fate_altema_madoufensu1t","",2,True,False,0
84,"m0248_freeze_o0c","",4,True,False,0
85,"m0248_center_o0c","",4,True,False,0
86,"m0248_side_o0c","",4,True,False,0
87,"d1015sp11o0c","",2,True,False,0
88,"m0244laser_o0t","",4,True,False,0
89,"m0244donut_o0t","",2,True,False,0
90,"d1025_sp012_bunsan01s","",2,True,False,0
91,"c0501_fan240af","",3,True,False,0
92,"d1025_sp11_zignzan0c","",2,True,False,0
93,"m0103sp03o0t","",2,True,False,0
94,"m0244en_o0t","",2,True,False,0
95,"m0066tatari_o0c","",2,True,False,0
96,"bismarck_mizubakudan1h","",2,True,False,0
97,"m0070_taberu0c","",2,True,False,0
98,"gl_fan060_1bf","",3,True,False,0
99,"gl_fan030_0f","",3,True,False,0
100,"gl_fan060_1f","",3,True,False,0
101,"gl_fan120_1f","",3,True,False,0
102,"general01bf","",3,True,False,0
103,"gl_sircle_6008tf","",2,True,False,0
104,"m0280sp02o0t","",2,True,False,0
105,"gl_fan030_1bf","gl_fan030_1bpf",3,True,False,0
106,"manta_mizubakudan1h","",2,True,False,0
107,"gl_fan180_1bf","",3,True,False,0
108,"gl_sircle_1005bf","",2,True,False,0
109,"m0311sp06o0c","",2,True,False,0
110,"m0257gimmick0h","",2,True,False,0
111,"gl_sircle_2010bf","",2,True,False,0
112,"gl_sircle_3020bf","",2,True,False,0
113,"gl_sircle_5003bf","",2,True,False,0
114,"m0263_tossin01s","",4,True,False,0
115,"m0285laser_o0t","",4,True,False,0
116,"m330_zombi0ah","",2,True,False,0
117,"zombieraise1o0h","",2,True,False,0
118,"m0329_tossin01h","",4,True,False,0
119,"m0336ice0f","",2,True,False,0
120,"m0119_trap_01t","",2,True,False,0
121,"undeadraise2o0c","",2,True,False,0
122,"m0344_quasar01ah","",2,True,False,0
123,"m0344_quasar02ah","",2,True,False,0
124,"m0344sp08o0h","",2,True,False,0
125,"m0361en_o0t","m0361en_o0pf",2,True,False,0
126,"m0344_quasar01bh","",2,True,False,0
127,"m0012bitlz_o0t","",4,True,False,0
128,"gl_fan210_1bf","",3,True,False,0
129,"m0347hadou_o0t","",4,True,False,0
130,"m0347tossin_o0t","",4,True,False,0
131,"m0375handc0c","",2,True,False,4
132,"m0307_aeroga0h","",2,True,False,0
133,"m0307_aeroja0h","",4,True,False,0
134,"m0307_blizzaga0h","",3,True,False,0
135,"m0307_death0h","",2,True,False,0
136,"gl_sircle_1034bf","",2,True,False,0
137,"gl_sircle_3014bf","",2,True,False,0
138,"gl_blu_lz01af","",4,True,False,0
139,"m0376_mizu_o0p","",4,True,False,0
140,"m0430gl_lz01i","",4,True,False,0
141,"m0430gl_sircle_2013b01i","",2,True,False,0
142,"general02f","",4,True,False,0
143,"m074fire_circle_1504_01i","",2,True,False,0
144,"m389singentic0n","",2,True,False,0
145,"yazirushi1o0c","",2,True,False,0
146,"gl_fan020_0f","",3,True,False,0
147,"m0372_stlight01j","",4,True,False,0
148,"m0372_umiwari01j","",4,True,False,0
149,"m0372_ultrikou01j","",4,True,False,0
150,"m0372_meilst01j","",2,True,False,0
151,"m0376_tossin01h","",4,True,False,0
152,"gl_shipimpact1f","",2,True,False,0
153,"g3fc_b0_g02_o0c","",4,True,False,4
154,"m0163_holy01h","",2,True,False,0
155,"m0448_sp01red_o0v","m0448_sp01blue_o0v",2,True,False,0
156,"m0445houtei_o0c","",2,True,False,0
157,"m0446show01o0h","",2,True,False,0
158,"m0446sp14o0h","",3,True,False,0
159,"bl_fan060_0f","",3,True,False,0
160,"m0441sp03o0c","",3,True,False,0
161,"general_1bxf","general_1bpxf",2,True,False,0
162,"general02xf","general02pxf",4,True,False,0
163,"gl_fan090_1bxf","gl_fan090_1bpxf",3,True,False,0
164,"gl_fan120_1bxf","gl_fan120_1bpxf",3,True,False,0
165,"gl_shipimpact0xf","gl_shipimpact0pxf",2,True,False,0
166,"m0445sp03o0c","",2,True,False,0
167,"m0121_blizzaga0f","",3,True,False,0
