key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
10,54,"Thanalan Big Game Hunter","Defeat the notorious monsters Cactuar Jack, elder mosshorn, Daddy Longlegs, Kokoroon Quickfingers, nest commander, Bardi, and Pyrausta.",0,0,10,0,0,255,255,0,62904,2,0,0,0,0,0,0,0,0,0,0,0,1,0
11,54,"Coerthas Big Game Hunter","Defeat the notorious monsters Uraeus, Spitfire, and Downy Dunstan.",0,0,10,0,0,255,255,0,62904,2,0,0,0,0,0,0,0,0,0,0,0,1,0
12,54,"Mor Dhona Big Game Hunter","Defeat the notorious monster Dodore.",0,0,10,0,0,255,255,0,62904,2,0,0,0,0,0,0,0,0,0,0,0,1,0
13,54,"Shposhae Big Game Hunter","Defeat the notorious monsters Shearing Sheridan, giant remora, and the lone coeurl.",0,0,10,0,0,255,255,0,62904,2,0,0,0,0,0,0,0,0,0,0,0,1,0
14,54,"Banes of Society","Defeat the notorious Lozol Totoloq the Decapitator, Flamefist Ahlygg Roh, and 3rd Order Patriarch Zu Ga.",0,0,10,0,0,255,255,0,62904,2,0,0,0,0,0,0,0,0,0,0,0,1,0
15,54,"Notorious Monster Hunting","Defeat 25 different notorious monsters.",0,0,30,10,0,255,255,0,62904,2,0,0,0,0,0,0,0,0,0,0,0,1,0
16,54,"Had Me Some Fun","Defeat Ifrit in the Bowl of Embers (Hard).",0,0,5,0,0,255,255,0,62912,2,0,0,0,0,0,0,0,0,0,0,0,1,0
17,54,"Most Adorable Death Ever","Defeat Good King Moggle Mog XII in Thornmarch (Hard).",0,0,5,0,0,255,255,0,62912,2,0,0,0,0,0,0,0,0,0,0,0,1,0
18,54,"Where the Wind Blows","Defeat Garuda in the Howling Eye (Hard).",0,0,5,0,0,255,255,0,62912,2,0,0,0,0,0,0,0,0,0,0,0,1,0
19,13,"Stick Them with the Pointy End I","Achieve gladiator level 10.",0,0,5,0,0,255,255,0,30408,3,3,1,10,0,0,0,0,0,0,0,1,1,0
20,13,"Stick Them with the Pointy End II","Achieve gladiator level 20.",0,0,5,0,0,255,255,0,30408,3,3,1,20,0,0,0,0,0,0,0,2,1,0
21,13,"Stick Them with the Pointy End III","Achieve gladiator level 30.",0,0,5,0,0,255,255,0,30408,3,3,1,30,0,0,0,0,0,0,0,3,1,0
22,13,"Stick Them with the Pointy End IV","Achieve gladiator level 40.",0,0,5,0,0,255,255,0,30408,3,3,1,40,0,0,0,0,0,0,0,4,1,0
23,13,"Stick Them with the Pointy End V","Achieve gladiator level 50.",0,0,5,0,0,255,255,0,30408,3,3,1,50,0,0,0,0,0,0,0,5,1,0
24,13,"The Sweet Science I","Achieve pugilist level 10.",0,0,5,0,0,255,255,0,31004,3,3,2,10,0,0,0,0,0,0,0,21,1,0
25,13,"The Sweet Science II","Achieve pugilist level 20.",0,0,5,0,0,255,255,0,31004,3,3,2,20,0,0,0,0,0,0,0,22,1,0
26,13,"The Sweet Science III","Achieve pugilist level 30.",0,0,5,0,0,255,255,0,31004,3,3,2,30,0,0,0,0,0,0,0,23,1,0
27,13,"The Sweet Science IV","Achieve pugilist level 40.",0,0,5,0,0,255,255,0,31004,3,3,2,40,0,0,0,0,0,0,0,24,1,0
28,13,"The Sweet Science V","Achieve pugilist level 50.",0,0,5,0,0,255,255,0,31004,3,3,2,50,0,0,0,0,0,0,0,25,1,0
29,13,"An Axe to Grind I","Achieve marauder level 10.",0,0,5,0,0,255,255,0,31409,3,3,3,10,0,0,0,0,0,0,0,41,1,0
30,13,"An Axe to Grind II","Achieve marauder level 20.",0,0,5,0,0,255,255,0,31409,3,3,3,20,0,0,0,0,0,0,0,42,1,0
31,13,"An Axe to Grind III","Achieve marauder level 30.",0,0,5,0,0,255,255,0,31409,3,3,3,30,0,0,0,0,0,0,0,43,1,0
32,13,"An Axe to Grind IV","Achieve marauder level 40.",0,0,5,0,0,255,255,0,31409,3,3,3,40,0,0,0,0,0,0,0,44,1,0
33,13,"An Axe to Grind V","Achieve marauder level 50.",0,0,5,0,0,255,255,0,31409,3,3,3,50,0,0,0,0,0,0,0,45,1,0
34,13,"Strong Lance Arm I","Achieve lancer level 10.",0,0,5,0,0,255,255,0,31816,3,3,4,10,0,0,0,0,0,0,0,61,1,0
35,13,"Strong Lance Arm II","Achieve lancer level 20.",0,0,5,0,0,255,255,0,31816,3,3,4,20,0,0,0,0,0,0,0,62,1,0
36,13,"Strong Lance Arm III","Achieve lancer level 30.",0,0,5,0,0,255,255,0,31816,3,3,4,30,0,0,0,0,0,0,0,63,1,0
37,13,"Strong Lance Arm IV","Achieve lancer level 40.",0,0,5,0,0,255,255,0,31816,3,3,4,40,0,0,0,0,0,0,0,64,1,0
38,13,"Strong Lance Arm V","Achieve lancer level 50.",0,0,5,0,0,255,255,0,31816,3,3,4,50,0,0,0,0,0,0,0,65,1,0
39,13,"Just Talkin' 'bout Shafts I","Achieve archer level 10.",0,0,5,0,0,255,255,0,32204,3,3,5,10,0,0,0,0,0,0,0,81,1,0
40,13,"Just Talkin' 'bout Shafts II","Achieve archer level 20.",0,0,5,0,0,255,255,0,32204,3,3,5,20,0,0,0,0,0,0,0,82,1,0
41,13,"Just Talkin' 'bout Shafts III","Achieve archer level 30.",0,0,5,0,0,255,255,0,32204,3,3,5,30,0,0,0,0,0,0,0,83,1,0
42,13,"Just Talkin' 'bout Shafts IV","Achieve archer level 40.",0,0,5,0,0,255,255,0,32204,3,3,5,40,0,0,0,0,0,0,0,84,1,0
43,13,"Just Talkin' 'bout Shafts V","Achieve archer level 50.",0,0,5,0,0,255,255,0,32204,3,3,5,50,0,0,0,0,0,0,0,85,1,0
44,12,"Mastering War I","Achieve level 50 as a gladiator, pugilist, marauder, archer, and lancer.",41,50,20,13,0,255,255,0,2547,1,26,7,5,0,0,0,0,0,0,0,1,1,0
45,14,"I Got the Magic Stick I","Achieve conjurer level 10.",0,0,5,0,0,255,255,0,32611,3,3,6,10,0,0,0,0,0,0,0,1,1,0
46,14,"I Got the Magic Stick II","Achieve conjurer level 20.",0,0,5,0,0,255,255,0,32611,3,3,6,20,0,0,0,0,0,0,0,2,1,0
47,14,"I Got the Magic Stick III","Achieve conjurer level 30.",0,0,5,0,0,255,255,0,32611,3,3,6,30,0,0,0,0,0,0,0,3,1,0
48,14,"I Got the Magic Stick IV","Achieve conjurer level 40.",0,0,5,0,0,255,255,0,32611,3,3,6,40,0,0,0,0,0,0,0,4,1,0
49,14,"I Got the Magic Stick V","Achieve conjurer level 50.",0,0,5,0,0,255,255,0,32611,3,3,6,50,0,0,0,0,0,0,0,5,1,0
50,14,"Bring Out Your Dead I","Achieve thaumaturge level 10.",0,0,5,0,0,255,255,0,32806,3,3,7,10,0,0,0,0,0,0,0,21,1,0
51,14,"Bring Out Your Dead II","Achieve thaumaturge level 20.",0,0,5,0,0,255,255,0,32806,3,3,7,20,0,0,0,0,0,0,0,22,1,0
52,14,"Bring Out Your Dead III","Achieve thaumaturge level 30.",0,0,5,0,0,255,255,0,32806,3,3,7,30,0,0,0,0,0,0,0,23,1,0
53,14,"Bring Out Your Dead IV","Achieve thaumaturge level 40.",0,0,5,0,0,255,255,0,32806,3,3,7,40,0,0,0,0,0,0,0,24,1,0
54,14,"Bring Out Your Dead V","Achieve thaumaturge level 50.",0,0,5,0,0,255,255,0,32806,3,3,7,50,0,0,0,0,0,0,0,25,1,0
55,12,"Mastering Magic I","Achieve level 50 as a conjurer, thaumaturge, and arcanist.",42,50,20,14,0,255,255,0,2661,1,26,8,3,0,0,0,0,0,0,0,2,1,0
56,12,"A Life of Adventure I","Obtain the achievements “Mastering War I” and “Mastering Magic I.”",43,50,30,0,2909,1,255,3,2517,4,2,44,55,0,0,0,0,0,0,0,3,1,0
57,15,"Knock on Wood I","Achieve carpenter level 10.",0,0,5,0,0,255,255,0,35001,3,3,8,10,0,0,0,0,0,0,0,1,1,0
58,15,"Knock on Wood II","Achieve carpenter level 20.",0,0,5,0,0,255,255,0,35001,3,3,8,20,0,0,0,0,0,0,0,2,1,0
59,15,"Knock on Wood III","Achieve carpenter level 30.",0,0,5,0,0,255,255,0,35001,3,3,8,30,0,0,0,0,0,0,0,3,1,0
60,15,"Knock on Wood IV","Achieve carpenter level 40.",0,0,5,0,0,255,255,0,35001,3,3,8,40,0,0,0,0,0,0,0,4,1,0
61,15,"Knock on Wood V","Achieve carpenter level 50.",0,0,5,0,0,255,255,0,35001,3,3,8,50,0,0,0,0,0,0,0,5,1,0
62,15,"Temper, Temper I","Achieve blacksmith level 10.",0,0,5,0,0,255,255,0,35106,3,3,9,10,0,0,0,0,0,0,0,21,1,0
63,15,"Temper, Temper II","Achieve blacksmith level 20.",0,0,5,0,0,255,255,0,35106,3,3,9,20,0,0,0,0,0,0,0,22,1,0
64,15,"Temper, Temper III","Achieve blacksmith level 30.",0,0,5,0,0,255,255,0,35106,3,3,9,30,0,0,0,0,0,0,0,23,1,0
65,15,"Temper, Temper IV","Achieve blacksmith level 40.",0,0,5,0,0,255,255,0,35106,3,3,9,40,0,0,0,0,0,0,0,24,1,0
66,15,"Temper, Temper V","Achieve blacksmith level 50.",0,0,5,0,0,255,255,0,35106,3,3,9,50,0,0,0,0,0,0,0,25,1,0
67,15,"The Riddle of Steel I","Achieve armorer level 10.",0,0,5,0,0,255,255,0,35203,3,3,10,10,0,0,0,0,0,0,0,41,1,0
68,15,"The Riddle of Steel II","Achieve armorer level 20.",0,0,5,0,0,255,255,0,35203,3,3,10,20,0,0,0,0,0,0,0,42,1,0
69,15,"The Riddle of Steel III","Achieve armorer level 30.",0,0,5,0,0,255,255,0,35203,3,3,10,30,0,0,0,0,0,0,0,43,1,0
70,15,"The Riddle of Steel IV","Achieve armorer level 40.",0,0,5,0,0,255,255,0,35203,3,3,10,40,0,0,0,0,0,0,0,44,1,0
71,15,"The Riddle of Steel V","Achieve armorer level 50.",0,0,5,0,0,255,255,0,35203,3,3,10,50,0,0,0,0,0,0,0,45,1,0
72,15,"Heart of Gold I","Achieve goldsmith level 10.",0,0,5,0,0,255,255,0,35301,3,3,11,10,0,0,0,0,0,0,0,61,1,0
73,15,"Heart of Gold II","Achieve goldsmith level 20.",0,0,5,0,0,255,255,0,35301,3,3,11,20,0,0,0,0,0,0,0,62,1,0
74,15,"Heart of Gold III","Achieve goldsmith level 30.",0,0,5,0,0,255,255,0,35301,3,3,11,30,0,0,0,0,0,0,0,63,1,0
75,15,"Heart of Gold IV","Achieve goldsmith level 40.",0,0,5,0,0,255,255,0,35301,3,3,11,40,0,0,0,0,0,0,0,64,1,0
76,15,"Heart of Gold V","Achieve goldsmith level 50.",0,0,5,0,0,255,255,0,35301,3,3,11,50,0,0,0,0,0,0,0,65,1,0
77,15,"Tougher than Leather I","Achieve leatherworker level 10.",0,0,5,0,0,255,255,0,35404,3,3,12,10,0,0,0,0,0,0,0,81,1,0
78,15,"Tougher than Leather II","Achieve leatherworker level 20.",0,0,5,0,0,255,255,0,35404,3,3,12,20,0,0,0,0,0,0,0,82,1,0
79,15,"Tougher than Leather III","Achieve leatherworker level 30.",0,0,5,0,0,255,255,0,35404,3,3,12,30,0,0,0,0,0,0,0,83,1,0
80,15,"Tougher than Leather IV","Achieve leatherworker level 40.",0,0,5,0,0,255,255,0,35404,3,3,12,40,0,0,0,0,0,0,0,84,1,0
81,15,"Tougher than Leather V","Achieve leatherworker level 50.",0,0,5,0,0,255,255,0,35404,3,3,12,50,0,0,0,0,0,0,0,85,1,0
82,15,"Smiling, Styling, and Textiling I","Achieve weaver level 10.",0,0,5,0,0,255,255,0,35501,3,3,13,10,0,0,0,0,0,0,0,101,1,0
83,15,"Smiling, Styling, and Textiling II","Achieve weaver level 20.",0,0,5,0,0,255,255,0,35501,3,3,13,20,0,0,0,0,0,0,0,102,1,0
84,15,"Smiling, Styling, and Textiling III","Achieve weaver level 30.",0,0,5,0,0,255,255,0,35501,3,3,13,30,0,0,0,0,0,0,0,103,1,0
85,15,"Smiling, Styling, and Textiling IV","Achieve weaver level 40.",0,0,5,0,0,255,255,0,35501,3,3,13,40,0,0,0,0,0,0,0,104,1,0
86,15,"Smiling, Styling, and Textiling V","Achieve weaver level 50.",0,0,5,0,0,255,255,0,35501,3,3,13,50,0,0,0,0,0,0,0,105,1,0
87,15,"'Tis True without Lying I","Achieve alchemist level 10.",0,0,5,0,0,255,255,0,35604,3,3,14,10,0,0,0,0,0,0,0,121,1,0
88,15,"'Tis True without Lying II","Achieve alchemist level 20.",0,0,5,0,0,255,255,0,35604,3,3,14,20,0,0,0,0,0,0,0,122,1,0
89,15,"'Tis True without Lying III","Achieve alchemist level 30.",0,0,5,0,0,255,255,0,35604,3,3,14,30,0,0,0,0,0,0,0,123,1,0
90,15,"'Tis True without Lying IV","Achieve alchemist level 40.",0,0,5,0,0,255,255,0,35604,3,3,14,40,0,0,0,0,0,0,0,124,1,0
91,15,"'Tis True without Lying V","Achieve alchemist level 50.",0,0,5,0,0,255,255,0,35604,3,3,14,50,0,0,0,0,0,0,0,125,1,0
92,15,"All in Good Taste I","Achieve culinarian level 10.",0,0,5,0,0,255,255,0,35704,3,3,15,10,0,0,0,0,0,0,0,141,1,0
93,15,"All in Good Taste II","Achieve culinarian level 20.",0,0,5,0,0,255,255,0,35704,3,3,15,20,0,0,0,0,0,0,0,142,1,0
94,15,"All in Good Taste III","Achieve culinarian level 30.",0,0,5,0,0,255,255,0,35704,3,3,15,30,0,0,0,0,0,0,0,143,1,0
95,15,"All in Good Taste IV","Achieve culinarian level 40.",0,0,5,0,0,255,255,0,35704,3,3,15,40,0,0,0,0,0,0,0,144,1,0
96,15,"All in Good Taste V","Achieve culinarian level 50.",0,0,5,0,0,255,255,0,35704,3,3,15,50,0,0,0,0,0,0,0,145,1,0
97,12,"Mastering the Hand I","Achieve level 50 as a carpenter, blacksmith, armorer, goldsmith, leatherworker, weaver, alchemist, and culinarian.",44,50,20,15,0,255,255,0,61269,1,26,9,8,0,0,0,0,0,0,0,21,1,0
98,16,"Breaking Rocks in the Hot Sun I","Achieve miner level 10.",0,0,5,0,0,255,255,0,38003,3,3,16,10,0,0,0,0,0,0,0,1,1,0
99,16,"Breaking Rocks in the Hot Sun II","Achieve miner level 20.",0,0,5,0,0,255,255,0,38003,3,3,16,20,0,0,0,0,0,0,0,2,1,0
100,16,"Breaking Rocks in the Hot Sun III","Achieve miner level 30.",0,0,5,0,0,255,255,0,38003,3,3,16,30,0,0,0,0,0,0,0,3,1,0
101,16,"Breaking Rocks in the Hot Sun IV","Achieve miner level 40.",0,0,5,0,0,255,255,0,38003,3,3,16,40,0,0,0,0,0,0,0,4,1,0
102,16,"Breaking Rocks in the Hot Sun V","Achieve miner level 50.",0,0,5,0,0,255,255,0,38003,3,3,16,50,0,0,0,0,0,0,0,5,1,0
103,16,"Fear the Reaper I","Achieve botanist level 10.",0,0,5,0,0,255,255,0,38103,3,3,17,10,0,0,0,0,0,0,0,21,1,0
104,16,"Fear the Reaper II","Achieve botanist level 20.",0,0,5,0,0,255,255,0,38103,3,3,17,20,0,0,0,0,0,0,0,22,1,0
105,16,"Fear the Reaper III","Achieve botanist level 30.",0,0,5,0,0,255,255,0,38103,3,3,17,30,0,0,0,0,0,0,0,23,1,0
106,16,"Fear the Reaper IV","Achieve botanist level 40.",0,0,5,0,0,255,255,0,38103,3,3,17,40,0,0,0,0,0,0,0,24,1,0
107,16,"Fear the Reaper V","Achieve botanist level 50.",0,0,5,0,0,255,255,0,38103,3,3,17,50,0,0,0,0,0,0,0,25,1,0
108,16,"Gone Fishin' I","Achieve fisher level 10.",0,0,5,0,0,255,255,0,38203,3,3,18,10,0,0,0,0,0,0,0,41,1,0
109,16,"Gone Fishin' II","Achieve fisher level 20.",0,0,5,0,0,255,255,0,38203,3,3,18,20,0,0,0,0,0,0,0,42,1,0
110,16,"Gone Fishin' III","Achieve fisher level 30.",0,0,5,0,0,255,255,0,38203,3,3,18,30,0,0,0,0,0,0,0,43,1,0
111,16,"Gone Fishin' IV","Achieve fisher level 40.",0,0,5,0,0,255,255,0,38203,3,3,18,40,0,0,0,0,0,0,0,44,1,0
112,16,"Gone Fishin' V","Achieve fisher level 50.",0,0,5,0,0,255,255,0,38203,3,3,18,50,0,0,0,0,0,0,0,45,1,0
113,12,"Mastering the Land I","Achieve level 50 as a miner, botanist, and fisher.",45,50,20,16,0,255,255,0,1981,1,26,10,3,0,0,0,0,0,0,0,22,1,0
114,20,"On the Payroll I","Earn a cumulative total of 100 gil from levequests.",0,0,5,0,0,255,255,0,25919,3,1,13,100,0,0,0,0,0,0,0,0,1,0
115,20,"On the Payroll II","Earn a cumulative total of 1,000 gil from levequests.",0,0,5,0,0,255,255,0,25919,3,1,13,1000,0,0,0,0,0,0,0,0,1,0
116,20,"On the Payroll III","Earn a cumulative total of 10,000 gil from levequests.",0,0,5,0,0,255,255,0,25919,3,1,13,10000,0,0,0,0,0,0,0,0,1,0
117,20,"On the Payroll IV","Earn a cumulative total of 100,000 gil from levequests.",0,0,5,0,0,255,255,0,25919,3,1,13,100000,0,0,0,0,0,0,0,0,1,0
118,20,"On the Payroll V","Earn a cumulative total of 1,000,000 gil from levequests.",0,0,5,0,0,255,255,0,25919,3,1,13,1000000,0,0,0,0,0,0,0,0,1,0
119,20,"Who Wants to Be a Gillionaire?","Earn a cumulative total of 10,000,000 gil from levequests.",47,10,10,11,0,255,255,0,463,3,1,13,10000000,0,0,0,0,0,0,0,0,1,0
120,55,"You Can't Take It with You I","Earn a cumulative total of 1,000 gil from defeating enemies.",0,0,5,0,0,255,255,0,26001,0,1,12,1000,0,0,0,0,0,0,0,0,1,0
121,55,"You Can't Take It with You II","Earn a cumulative total of 10,000 gil from defeating enemies.",0,0,5,0,0,255,255,0,26001,0,1,12,10000,0,0,0,0,0,0,0,0,1,0
122,55,"You Can't Take It with You III","Earn a cumulative total of 100,000 gil from defeating enemies.",0,0,5,0,0,255,255,0,26001,0,1,12,100000,0,0,0,0,0,0,0,0,1,0
123,55,"You Can't Take It with You IV","Earn a cumulative total of 1,000,000 gil from defeating enemies.",0,0,5,0,0,255,255,0,26001,0,1,12,1000000,0,0,0,0,0,0,0,0,1,0
124,55,"You Can't Take It with You V","Earn a cumulative total of 10,000,000 gil from defeating enemies.",0,0,5,0,0,255,255,0,26001,0,1,12,10000000,0,0,0,0,0,0,0,0,1,0
125,55,"Never Met a Corpse I Couldn't Rifle","Earn a cumulative total of 100,000,000 gil from defeating enemies.",0,0,10,12,0,255,255,0,613,0,1,12,100000000,0,0,0,0,0,0,0,0,1,0
126,19,"My Body Is a Temple","Obtain a complete set of templar armor consisting of a templar's chain coif, a templar's haubergeon, and a pair of templar's sollerets.
※Speak to Jonathas in Old Gridania with all three items equipped.",0,0,5,0,0,255,255,0,40039,4,1,232,0,0,0,0,0,0,0,0,1,1,0
127,19,"Dress Like a Pirate Day","Obtain a complete set of buccaneer armor consisting of a buccaneer's tricorne, a buccaneer's shirt, and a pair of buccaneer's boots.
※Speak to Jonathas in Old Gridania with all three items equipped.",0,0,5,0,0,255,255,0,41099,4,1,233,0,0,0,0,0,0,0,0,2,1,0
128,19,"A Mummer in Motley","Obtain a complete set of harlequin armor consisting of a harlequin's cap, a harlequin's acton, and a pair of harlequin's tights.
※Speak to Jonathas in Old Gridania with all three items equipped.",0,0,5,0,0,255,255,0,41075,4,1,234,0,0,0,0,0,0,0,0,3,1,0
129,62,"Raising the Curtana","Obtain Curtana and a Holy Shield in the quest “A Relic Reborn.”",20,50,10,2,0,255,255,0,30446,4,6,66656,0,0,0,0,0,0,0,0,1,1,0
130,62,"Enter the Coeurl","Obtain a pair of Sphairai in the quest “A Relic Reborn.”",21,50,10,3,0,255,255,0,31034,4,6,66657,0,0,0,0,0,0,0,0,2,1,0
131,62,"Cleaving to Tradition","Obtain Bravura in the quest “A Relic Reborn.”",22,50,10,4,0,255,255,0,31440,4,6,66655,0,0,0,0,0,0,0,0,3,1,0
132,62,"Having a Gae Old Time","Obtain Gae Bolg in the quest “A Relic Reborn.”",23,50,10,5,0,255,255,0,31842,4,6,66658,0,0,0,0,0,0,0,0,4,1,0
133,62,"Hard to Miss","Obtain the Artemis Bow in the quest “A Relic Reborn.”",24,50,10,6,0,255,255,0,32238,4,6,66661,0,0,0,0,0,0,0,0,5,1,0
134,62,"Dressed to Heal","Obtain Thyrus in the quest “A Relic Reborn.”",25,50,10,7,0,255,255,0,32626,4,6,66660,0,0,0,0,0,0,0,0,7,1,0
135,62,"Ohohohohoho!","Obtain a Stardust Rod in the quest “A Relic Reborn.”",26,50,10,8,0,255,255,0,33012,4,6,66659,0,0,0,0,0,0,0,0,8,1,0
136,62,"Armed to the Teeth","Obtain Curtana, a Holy Shield, a pair of Sphairai, Bravura, Gae Bolg, the Artemis Bow, Thyrus, a Stardust Rod, the Veil of Wiyu, and a copy of the <Emphasis>Omnilex</Emphasis> in the quest “A Relic Reborn.”",43,50,30,1,0,255,255,0,2502,4,2,129,130,131,132,133,134,135,597,598,31,1,0
137,24,"Going with the Grain: Amateur","Successfully synthesize 50 times for level 1-10 woodworking recipes.",0,0,5,0,0,255,255,0,35001,3,1,23,50,0,0,0,0,0,0,0,1,1,0
138,24,"Going with the Grain: Initiate","Successfully synthesize 300 times for level 11-20 woodworking recipes.",0,0,5,0,0,255,255,0,35001,3,1,24,300,0,0,0,0,0,0,0,2,1,0
139,24,"Going with the Grain: Apprentice","Successfully synthesize 750 times for level 21-30 woodworking recipes.",0,0,5,0,0,255,255,0,35001,3,1,25,750,0,0,0,0,0,0,0,3,1,0
140,24,"Going with the Grain: Journeyman","Successfully synthesize 1,500 times for level 31-40 woodworking recipes.",0,0,5,0,0,255,255,0,35001,3,1,26,1500,0,0,0,0,0,0,0,4,1,0
141,24,"Going with the Grain: Artisan","Successfully synthesize 3,000 times for level 41-50 woodworking recipes.",9,38,10,17,0,255,255,0,35001,3,1,27,3000,0,0,0,0,0,0,0,5,1,0
142,24,"A Carpenter's Life for Me","Obtain the first five “Going with the Grain” achievements.",9,38,30,0,2326,2,255,3,35010,4,2,137,138,139,140,141,0,0,0,0,6,1,0
143,25,"Working the Bellows: Amateur","Successfully synthesize 50 times for level 1-10 smithing recipes.",0,0,5,0,0,255,255,0,35106,3,1,28,50,0,0,0,0,0,0,0,1,1,0
144,25,"Working the Bellows: Initiate","Successfully synthesize 300 times for level 11-20 smithing recipes.",0,0,5,0,0,255,255,0,35106,3,1,29,300,0,0,0,0,0,0,0,2,1,0
145,25,"Working the Bellows: Apprentice","Successfully synthesize 750 times for level 21-30 smithing recipes.",0,0,5,0,0,255,255,0,35106,3,1,30,750,0,0,0,0,0,0,0,3,1,0
146,25,"Working the Bellows: Journeyman","Successfully synthesize 1,500 times for level 31-40 smithing recipes.",0,0,5,0,0,255,255,0,35106,3,1,31,1500,0,0,0,0,0,0,0,4,1,0
147,25,"Working the Bellows: Artisan","Successfully synthesize 3,000 times for level 41-50 smithing recipes.",10,38,10,18,0,255,255,0,35106,3,1,32,3000,0,0,0,0,0,0,0,5,1,0
148,25,"A Blacksmith's Life for Me","Obtain the first five “Working the Bellows” achievements.",10,38,30,0,2353,3,255,3,35110,4,2,143,144,145,146,147,0,0,0,0,6,1,0
149,26,"Pounding Out the Dents: Amateur","Successfully synthesize 50 times for level 1-10 armorcraft recipes.",0,0,5,0,0,255,255,0,35203,3,1,33,50,0,0,0,0,0,0,0,1,1,0
150,26,"Pounding Out the Dents: Initiate","Successfully synthesize 300 times for level 11-20 armorcraft recipes.",0,0,5,0,0,255,255,0,35203,3,1,34,300,0,0,0,0,0,0,0,2,1,0
151,26,"Pounding Out the Dents: Apprentice","Successfully synthesize 750 times for level 21-30 armorcraft recipes.",0,0,5,0,0,255,255,0,35203,3,1,35,750,0,0,0,0,0,0,0,3,1,0
152,26,"Pounding Out the Dents: Journeyman","Successfully synthesize 1,500 times for level 31-40 armorcraft recipes.",0,0,5,0,0,255,255,0,35203,3,1,36,1500,0,0,0,0,0,0,0,4,1,0
153,26,"Pounding Out the Dents: Artisan","Successfully synthesize 3,000 times for level 41-50 armorcraft recipes.",11,38,10,19,0,255,255,0,35203,3,1,37,3000,0,0,0,0,0,0,0,5,1,0
154,26,"An Armorer's Life for Me","Obtain the first five “Pounding Out the Dents” achievements.",11,38,30,0,2378,4,255,3,35209,4,2,149,150,151,152,153,0,0,0,0,6,1,0
155,27,"Cutting the Carats: Amateur","Successfully synthesize 50 times for level 1-10 goldsmithing recipes.",0,0,5,0,0,255,255,0,35301,3,1,38,50,0,0,0,0,0,0,0,1,1,0
156,27,"Cutting the Carats: Initiate","Successfully synthesize 300 times for level 11-20 goldsmithing recipes.",0,0,5,0,0,255,255,0,35301,3,1,39,300,0,0,0,0,0,0,0,2,1,0
157,27,"Cutting the Carats: Apprentice","Successfully synthesize 750 times for level 21-30 goldsmithing recipes.",0,0,5,0,0,255,255,0,35301,3,1,40,750,0,0,0,0,0,0,0,3,1,0
158,27,"Cutting the Carats: Journeyman","Successfully synthesize 1,500 times for level 31-40 goldsmithing recipes.",0,0,5,0,0,255,255,0,35301,3,1,41,1500,0,0,0,0,0,0,0,4,1,0
159,27,"Cutting the Carats: Artisan","Successfully synthesize 3,000 times for level 41-50 goldsmithing recipes.",12,38,10,20,0,255,255,0,35301,3,1,42,3000,0,0,0,0,0,0,0,5,1,0
