key,0,1,2
#,,Quest,
int32,uint16,Quest,byte
0,0,0,255
1,67,0,255
2,68,0,255
3,71,0,255
4,0,69183,4
5,0,69477,2
6,0,69620,2
7,0,69932,2
8,0,69988,3
9,0,69956,5
10,0,68815,4
11,0,69893,255
12,78,0,255
13,80,0,255
14,83,0,255
15,82,0,255
16,81,0,255
17,84,0,255
18,85,0,255
19,79,0,255
20,87,0,255
21,88,0,255
22,89,0,255
23,90,0,255
24,91,0,255
25,0,70396,6
26,0,70469,2
27,0,70484,4
28,0,70462,4
29,94,0,255
30,92,0,255
31,96,0,255
32,97,0,255
33,93,0,255
34,95,0,255
35,98,0,255
36,99,0,255
37,100,0,255
38,101,0,255
39,0,70847,255
