key,0
#,Text
int32,str
0,""
1,"Exit <Highlight>ObjectParameter(56)</Highlight>?"
2,"Exit alone."
3,"Exit with party."
4,"Remain here."
5,"Defeat <SheetEn(BNpcName,2,IntegerParameter(1),1,1)/>"
6,"???"
7,"Duty Progress"
8,"Leave duty?"
9,""
10,""
11,""
12,""
13,""
14,""
15,""
16,""
17,""
18,""
19,""
20,""
21,""
22,""
23,""
24,""
25,""
26,""
27,"An exit has appeared."
28,"guildhest"
29,""
30,""
31,""
32,""
33,""
34,""
35,""
36,""
37,""
38,""
39,""
40,""
41,""
42,""
43,""
44,""
45,""
46,""
47,""
48,""
49,""
50,""
51,""
52,""
53,""
54,""
55,""
56,""
57,""
58,""
59,""
60,""
61,""
62,""
63,""
64,""
65,""
66,""
67,""
68,""
69,""
70,""
71,""
72,""
73,""
74,""
75,""
76,""
77,""
78,""
79,""
80,""
81,""
82,""
83,""
84,""
85,""
86,""
87,""
88,""
89,""
90,""
91,""
92,""
93,""
94,""
95,""
96,""
97,""
98,""
99,""
100,""
101,""
102,""
103,""
104,""
105,""
106,""
107,""
108,""
1000,"Cultist rosary"
1001,"Cultist orbs destroyed"
1002,"Sealed barrier broken"
1003,"You seem surprised. Did you not cross our gates in search of blood?"
1004,"Come hither, children of the dawn. The undying master will drink deep tonight!"
1100,"Tiny Keys"
1101,"Find the bloody parchment"
1102,"Find the green key"
1103,"Find the yellow key"
1200,"Photocells"
1201,"Activate confession chamber terminal"
1202,"Open the abacination chamber door"
1203,"Activate the Fool's Rest terminal"
1300,"The guildhest is complete! Come and collect your reward."
1301,"Eliminate all targets."
1302,"Slay <SheetEn(BNpcName,2,IntegerParameter(1),1,1)/>."
1303,"Capture <SheetEn(BNpcName,2,IntegerParameter(1),1,1)/>."
1304,"Escort <SheetEn(BNpcName,1,IntegerParameter(1),1,1)/> to the specified location."
1305,"A fine display! Now come, collect your reward."
1306,"Done, are we?
Then haul your bloody arses over here so's we can leave this awful place!"
1307,"That was...adequate. Back to me, adventurer."
1308,"You've a knack for this, haven't you? 'Twas as if I were watching myself, ten summers past!"
1400,"Defeat one enemy group at a time."
1401,"If <SheetEn(BNpcName,2,IntegerParameter(1),1,1)/> spots you, he will order all remaining targets to attack. Stay out of his line of sight and tackle his minions one at a time."
1402,"If <SheetEn(BNpcName,2,IntegerParameter(1),1,1)/> spots you, he will order all remaining targets to attack. Stay out of his line of sight and tackle his minions one at a time."
1403,"Steady there! Only a fool with a death wish would engage both parties at once!"
1404,"未使用"
1405,"Don't be so bloody eager to march headlong into peril! Try luring the beasts away from the goobbue without alarming the mossy lout."
1406,"Executed to perfection! Now put the seedkin down!"
1407,"The goobbue has seen you and alerted his scrags! Slay as many as you can before jumpin' in bed with the giant, or you won't survive another bell!"
1408,"Get up! You won't do your allies any good lying sprawled across the grass like a beached whale!"
1409,"What in the seven hells are you fools doing!? Fall back and regroup!"
1410,"Might be I was mistaken about you all. I'd say your chances of victory are a notch above dismal."
1411,"You've come this far, now finish him!"
1500,"When threatened, <SheetEn(BNpcName,2,IntegerParameter(1),1,1)/> will summon reinforcements. Stay alert!"
1501,"Beware of <SheetEn(BNpcName,2,IntegerParameter(1),1,1)/>'s new weaponskill."
1502,"Beware of <SheetEn(BNpcName,2,IntegerParameter(1),1,1)/>'s new weaponskill."
1503,"The stronger of your allies would be wise to draw the enemy's attention away from the weaker."
1504,"Those allies specialized in dealing damage will find their attacks more effective when dealt from the enemy's flank or rear."
1505,"Reinforcements! Move to intercept!"
1506,"Another wave! But unlike the last!"
1600,"Defeat <SheetEn(BNpcName,2,IntegerParameter(1),2,1)/> to open the first gate."
1601,"Defeat the enemies and use the lever to open the gate."
1602,"Defeat <SheetEn(BNpcName,2,IntegerParameter(1),1,1)/> before the yarzons break free."
1603,"Behind you! Slay the lesser enemies before concentrating your efforts on the true threat."
1604,"Pull the lever and open the gate!"
1605,"Quickly! Those boulders will not hold the yarzons back for long!"
1606,"There to the left of the gate! A second swarm of yarzons has appeared! Hurry and fell the gigantoad or you will have the vilekin to deal with, as well."
1607,"A swarm of yarzons has broken through! Your attention is best focused on clearing away the six-legged vilekin before returning to the gigantoad."
1608,"A second swarm approaches quickly! Ready yourselves!"
1609,"A superb display of strength and speed! Well done!"
1610,"The boulders are beginning to crack!"
1611,"The boulders will crumble at any moment, allowing the yarzons entry!"
1612,"Now pull the lever to open the gate...but only when you are ready for what waits on the other side."
1613,"My orders are to aid you to victory. You only make it harder on yourselves by disregarding them."
1614,"Now that those two are out of the way, concentrate your efforts on the hog."
1615,"Something tells me there will be more if you cannot make swift work of that toad."
1616,"The first gate is open! Tend to your wounds before advancing to the second."
1617,"The second gate is open! One more, and you will have breached the gigantoad's lair."
1618,"The third gate has fallen! The lord of the lair awaits beyond!"
1619,"The safety mechanism on the gate will deactivate once all threats in the area have been removed."
1700,"<Clickable(<SheetEn(BNpcName,2,IntegerParameter(1),2,1)/>)/> will attempt to heal <SheetEn(BNpcName,2,IntegerParameter(2),1,1)/>."
1701,"Use fire sprite cores to light the herb patch and release slumber-inducing smoke into the air."
1702,"Your orders are to capture the gil turtle. The best manner in which to accomplish this task is by first weakening the poor creature."
1703,"The craven bandits who spirited away the turtle would not have you reclaim their prize, and will heal the creature's wounds with hopes that their efforts will discourage you into leaving. Draw the turtle away from the conjurers."
1704,"In its current weakened state, the gil turtle will be unable to resist the effects of the herbs. Now quickly! We require fire sprite cores!"
1705,"Use the core to light the herb patch lying before me."
1706,"The herbs are aflame! Now do what you must to draw the gil turtle into the smoke!"
1707,"And so the gentle giant succumbs to slumber's blissful embrace. Our work here is complete."
1708,"Those efts may prove troublesome if left alone. Slay the wavekin before the situation becomes problematic."
1709,"Out of cores? Well then claim new ones! You'd think that much was obvious!"
1710,"Stay your blades!
The client specifically stated that he wished his pet returned alive!"
1711,"You blundering half-wits! Now what are we to tell Lord Adeledji!"
1712,"The smoke will have little effect on the turtle while in his current condition."
1713,"Releasing the smoke now would be useless. I shall tend to the herbs while you see to the gil turtle."
1714,"Fire sprite cores"
1715,"Silence those bandits!"
1800,"Lure enemies away from the ruptured pollen clusters before engaging them."
1801,"Stay clear of the ruptured pollen clusters when engaging enemies."
1802,"If inhaled the pollen will set fire to your lungs and sap your strength. Draw the creatures a safe distance from the noisome mist and then engage."
1803,"Do not let down your guard. The battle has only just begun."
1804,"It may take some coercing to draw that one from the mist."
1805,"Leave the mist at once! You will need all your strength to defeat these horrors of the wood!"
1806,"Maneuver clear of the raining pollen clusters lest you find yourself caught in their mist!"
1807,"The wind! It carries away the mist! The Matron smiles upon us!"
1808,"The mist, it returns!"
1809,"The creature has left the pollen mist!
Now is your chance! Strike it down!"
1810,"Your foe weakens with every blow you land! Do not let up!"
1811,"Yes! I do believe you have him! It won't be much longer now!"
1900,"Defeat the roaming bandits before engaging the stationary targets."
1901,"Beware of reinforcements."
1902,"Prevent the conjurers from healing their wounded companions."
1903,"Redbellies! To me!"
1904,"My wounds! Someone see to my wounds!"
1905,"Where are all my men!?"
1906,"Ware the scouts, for they will alert their brethren of your presence."
1907,"The swarmpoint has summoned reinforcements! Locate them immediately!"
1908,"Their conjurers will spell your end. Silence the casters so that there are none who might heal the swarmpoint."
1909,"Keep your eyes open for roaming bandits who will join the fray! Remember this when situating your battles."
1910,"Without their conjurers to heal them, you should make quick work of the others."
1911,"The swarmpoint is known for his unmatchable strength. Send your hardiest allies to bear the brunt of his might while the others slowly drain his vitality."
1912,"Reinforcements!
See to the conjurers before your efforts are rendered to naught."
1913,"Another unit! You know what you must do!"
1914,"Not all their spellweavers are masters of the curative arts. Learn to distinguish the healers from the rest!"
1915,"Lo! There is a conjurer in your midst! Find the cur and slay him!"
1916,""
2000,"Use the guild-issue items to your advantage."
2001,"Take care not to succumb to the enfeebling effects of the charmed creatures' attacks."
2002,"Beware the enfeebling properties of Briaxio's attacks."
2003,"Reinforcements called"
2004,"Beware! The foul poisons of these creatures will disrupt your humours and send your body into fits."
2005,"Do not let the poisons overwhelm you! Use the time between battles to purge the toxins from your veins."
2006,"Confirm that each of your allies knows his role. One misstep could mean a man poisoned, paralyzed...or worse!"
2007,"Use the spell Esuna to your advantage! And if that fails you, a good old antidote will often do the trick."
2008,"Without an ally to draw his magicks away from the others, Briaxio will unleash his bane on all of you!"
2009,"Briaxio's followers have rushed to his aid! Send several of your allies to drive off the reinforcements while those remaining keep Briaxio under control."
2100,"Destroy the goblins' makeshift barricades and continue up the Matron's Lethe."
2101,"Avoid Stikflix Grumblytoss's bombs."
2102,"The goblins hide behind their barricades. You must destroy these obstacles to reach them. However, be always aware of their bombs."
2103,"The bombs wielded by Stikflix Grumblytoss are much deadlier and have a greater blast radius than those used by his ragtag army."
2104,"Remember your roles within the party and communicate with your allies. Those are the keys to victory!"
2105,"If a bomb is tossed your way, do not panic. Simply retreat until it detonates and then return to the front lines."
2106,"I shall give the goblins credit where credit is due. It must have taken them a half turn of the sun to drag these crates into place... Now demolish them!"
2107,"The first station is toppled, but another lies near the top of the heavenspillar. Forward, adventurers!"
2108,"The goblins' leader, Stikflix Grumblytoss, awaits ahead! Give him no quarter!"
2109,"Stikflix Grumblytoss may not appear to be the most formidable of foes, but his realm-shaking explosives make him a force to be reckoned with. If one happens to land in your vicinity, you would take my advice and run."
2110,""
2200,"Rotten jam will emerge from the stale bubbles if ignored. Burst them before they burst on their own."
2201,"When burst, acid bubbles will emit a harmful, corrosive liquid. Avoid attacking them at all costs."
2202,"Rotten jam! That's why I warned you to burst the stale bubbles. Now you have that <Emphasis>thing</Emphasis> to deal with!"
2203,"That wasn't so hard now, was it?"
2204,"What did the damn morbol do, pass wind!?
See to the bubbles afore they see to you!"
2205,"I reckon you've done this before.
That was some proper combat, if I do say so meself."
2206,"What are you fixing to do? Get us all killed?"
2207,"Not another! Just the smell alone is enough to make a man retch! Do away with the thing, would you?"
