key,0,1,2,3,4,5,6
#,,,,,,,
int32,int32,int32,bit&01,bit&02,bit&04,bit&08,byte
0,0,0,False,False,False,False,10
1,92,7399,True,True,True,True,10
2,136,37009,True,True,False,False,10
3,16493,25774,True,True,False,False,10
4,7414,36982,True,True,False,False,10
5,25874,25875,True,True,True,True,10
6,16164,36937,True,True,False,False,10
7,3559,7404,True,True,True,False,10
8,7394,36944,True,True,True,True,10
9,25766,36949,True,True,False,False,10
10,7395,36950,True,True,False,False,10
11,36940,25761,True,True,True,False,10
12,36941,25763,True,True,True,False,10
13,3555,7400,True,True,True,True,10
14,96,36953,True,True,True,True,10
15,16480,36956,True,True,True,True,15
16,20,3538,True,True,False,False,10
17,3639,25755,True,True,True,True,10
18,16472,36932,True,True,False,False,10
19,16138,16153,True,True,False,False,10
20,16482,36964,True,True,True,True,10
21,107,36976,True,True,False,False,10
22,25785,36977,True,True,False,False,10
23,3573,36988,True,True,True,True,10
24,25801,36991,True,True,True,True,10
25,7520,37005,True,True,True,True,10
26,34685,34686,True,True,True,True,10
27,16536,37011,True,True,True,True,10
28,16545,16546,True,True,True,True,10
29,7436,37012,True,True,True,True,10
30,16552,37029,True,True,True,True,10
31,16559,37031,True,True,True,True,10
32,0,0,False,False,False,False,10
33,0,0,False,False,False,False,10
34,0,0,False,False,False,False,10
35,0,0,False,False,False,False,10
