key,0,1,2
#,,,
int32,int32,uint16,bit&01
0.0,0,0,False
1.0,0,0,False
1.1,0,0,False
2.0,14402,1,False
2.1,14409,1,False
2.2,14416,1,False
2.3,14430,1,False
2.4,14437,1,False
3.0,14403,1,False
3.1,14410,1,False
3.2,14417,1,False
3.3,14431,1,False
3.4,14438,1,False
4.0,14404,1,False
4.1,14411,1,False
4.2,14418,1,False
4.3,14432,1,False
4.4,14439,1,False
5.0,14405,1,False
5.1,14412,1,False
5.2,14419,1,False
5.3,14433,1,False
5.4,14440,1,False
6.0,14406,1,False
6.1,14413,1,False
6.2,14420,1,False
6.3,14434,1,False
6.4,14441,1,False
7.0,14407,1,False
7.1,14414,1,False
7.2,14421,1,False
7.3,14435,1,False
7.4,14442,1,False
8.0,14408,1,False
8.1,14415,1,False
8.2,14422,1,False
8.3,14436,1,False
8.4,14443,1,False
9.0,14444,1,False
9.1,14449,1,False
9.2,14454,1,False
9.3,14459,1,False
10.0,14445,1,False
10.1,14450,1,False
10.2,14455,1,False
10.3,14460,1,False
11.0,14446,1,False
11.1,14451,1,False
11.2,14456,1,False
11.3,14461,1,False
12.0,14447,1,False
12.1,14452,1,False
12.2,14457,1,False
12.3,14462,1,False
13.0,14448,1,False
13.1,14453,1,False
13.2,14458,1,False
13.3,14463,1,False
14.0,21415,1,False
14.1,21416,1,False
14.2,21417,1,False
14.3,21418,1,False
14.4,21419,1,False
15.0,21421,1,False
15.1,21422,1,False
15.2,21423,1,False
15.3,21424,1,False
15.4,21425,1,False
16.0,21427,1,False
16.1,21428,1,False
16.2,21429,1,False
16.3,21430,1,False
16.4,21431,1,False
17.0,21433,1,False
17.1,21434,1,False
17.2,21435,1,False
17.3,21436,1,False
17.4,21437,1,False
18.0,21439,1,False
18.1,21440,1,False
18.2,21441,1,False
18.3,21442,1,False
18.4,21443,1,False
19.0,21445,1,False
19.1,21446,1,False
19.2,21447,1,False
19.3,21448,1,False
19.4,21449,1,False
20.0,21451,1,False
20.1,21452,1,False
