key,0,1,2
#,Category,Item,Patch
int32,YardCatalogCategory,Item,uint16
0,6,6686,410
1,0,6476,410
2,5,6479,410
3,2,6475,410
4,6,6481,410
5,6,6482,410
6,6,6483,410
7,3,6484,410
8,3,6485,410
9,4,6486,410
10,4,6487,410
11,6,6502,410
12,0,6488,410
13,0,6489,410
14,0,6477,410
15,0,6478,410
16,5,6480,410
17,1,6490,410
18,6,6491,410
19,6,6687,410
20,4,6492,410
21,2,6600,410
22,6,6494,410
23,1,6495,410
24,1,6496,410
25,1,6497,410
26,0,6503,410
27,1,6498,410
28,7,6499,410
29,7,6500,410
30,6,6501,410
31,6,6504,410
32,6,6505,410
33,1,6506,410
34,0,6507,410
35,0,6508,410
36,0,6509,410
37,0,6510,410
38,0,6511,410
39,1,6512,410
40,2,7115,410
41,3,7116,410
42,4,7117,410
43,2,7118,410
44,2,7119,410
45,2,7120,410
46,2,7121,410
47,1,7122,410
48,6,7123,410
49,6,7124,410
50,6,7125,410
51,6,7126,410
52,6,7127,410
53,2,7128,410
54,2,7129,410
55,2,7130,410
56,2,7989,410
57,0,7992,410
58,0,7993,410
59,7,7994,410
60,7,7995,410
61,6,7996,410
62,5,7997,410
63,5,7998,410
64,5,7999,410
65,5,8000,410
66,5,8001,410
67,0,8002,410
68,0,8816,410
69,1,8817,410
70,1,8818,410
71,1,8819,410
72,1,8820,410
73,1,8821,410
74,6,9739,410
75,2,9740,410
76,0,9744,410
77,6,9745,410
78,6,9746,410
79,6,9747,410
80,0,12113,410
81,0,13084,410
82,0,14061,410
83,6,12114,410
84,6,12115,410
85,6,13085,410
86,6,13086,410
87,6,13087,410
88,6,9748,410
89,3,9749,410
90,7,12111,410
91,7,12112,410
92,0,13088,410
93,0,13089,410
94,0,12234,410
95,6,12235,410
96,2,12670,410
97,0,12671,410
98,0,13090,410
99,0,13091,410
100,6,14058,410
101,6,14059,410
102,6,14060,410
103,0,14063,410
104,6,14064,410
105,7,14065,410
106,6,13354,410
107,6,13355,410
108,2,14066,410
109,1,14067,410
110,4,15157,410
111,0,15158,410
112,7,15159,410
113,6,15160,410
114,4,15161,410
115,0,15981,410
116,0,15982,410
117,0,15983,410
118,0,17030,410
119,0,17031,410
120,0,15984,410
121,6,15986,410
122,6,15987,410
123,0,17982,410
124,4,17983,410
125,0,17984,410
126,6,17985,410
127,6,17986,410
128,2,17987,410
129,0,22440,410
130,0,20772,410
131,1,20773,410
132,0,21864,410
133,0,21865,410
134,7,21866,410
135,4,22579,410
136,2,22520,410
137,6,22580,410
138,6,22581,410
139,0,27314,500
140,0,24535,410
141,1,22582,410
142,6,22584,410
143,7,23897,410
144,6,23898,410
145,5,23899,410
146,6,24536,410
147,6,24537,410
148,2,27315,500
149,1,27316,500
150,1,27317,500
151,6,22583,410
152,6,28160,510
153,0,28161,510
154,8,28162,510
155,8,28163,510
156,8,28164,510
157,8,28165,510
158,8,28166,510
159,8,28167,510
160,8,28168,510
161,8,28169,510
162,8,28170,510
163,8,28171,510
164,6,28642,510
165,0,28998,520
166,0,28999,520
167,0,29000,520
168,0,29687,520
169,6,30388,530
170,6,30396,530
171,5,30408,530
172,0,30409,530
173,6,30421,530
174,8,32242,540
175,8,32243,540
176,8,32244,540
177,8,32245,540
178,8,32246,540
179,0,32248,540
180,6,32249,540
181,0,32250,540
182,0,32251,540
183,6,33299,550
184,6,33300,550
185,6,33301,550
186,6,33302,550
187,6,33303,550
188,0,33294,550
189,6,33295,550
190,6,33296,550
191,0,33297,550
192,7,35582,600
193,4,35583,600
194,0,35584,600
195,7,35585,600
196,6,35586,600
197,6,35587,600
198,2,35804,600
199,6,35805,600
200,1,35806,600
201,6,35807,600
202,7,37397,610
203,6,37398,610
204,4,37399,610
205,6,37400,610
206,6,37401,610
207,0,37402,610
208,6,37403,610
209,6,37404,610
210,1,37405,610
211,6,38618,620
212,6,38619,620
213,6,38620,620
214,0,0,0
215,6,38622,620
216,6,38623,620
217,7,38625,620
218,1,38626,620
219,6,38627,620
220,6,38628,620
