key,0,1,2,3,4,5,6
#,Size,AquariumWater,WeatherRestriction,TimeRestriction,SpecialConditions,IsCollectable,Item
int32,byte,AquariumWater,byte,byte,byte,byte,Row
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,4776
2,0,0,0,0,0,0,4925
3,1,1,0,0,0,0,4926
4,0,0,0,0,0,0,4869
5,0,0,0,0,0,0,4870
6,0,0,0,0,0,0,4927
7,0,0,0,0,0,0,4928
8,0,0,0,0,0,0,4871
9,0,0,0,0,0,0,4929
10,0,0,0,0,0,0,5460
11,0,0,0,0,0,0,4930
12,0,0,0,0,0,0,4872
13,0,0,0,0,0,0,4931
14,0,0,0,0,0,0,4873
15,1,2,0,0,0,0,4874
16,0,0,0,0,0,0,4932
17,0,0,0,0,0,0,4933
18,0,0,0,0,0,0,4875
19,0,0,0,0,0,0,4934
20,1,2,0,0,0,0,4876
21,0,0,0,0,0,0,4935
22,0,0,0,0,0,0,4877
23,0,0,0,0,0,0,4936
24,0,0,0,0,0,0,4937
25,0,0,0,0,0,0,4938
26,0,0,0,0,0,0,4878
27,0,0,0,0,0,0,4939
28,0,0,0,0,0,0,4940
29,0,0,0,0,0,0,4941
30,1,2,0,0,0,0,4879
31,0,0,0,0,0,0,4942
32,0,0,0,0,0,0,4880
33,0,0,0,0,0,0,4943
34,0,0,0,0,0,0,4944
35,0,0,0,0,0,0,4881
36,0,0,0,1,0,0,4945
37,0,0,0,0,0,0,4946
38,0,0,0,0,0,0,4882
39,0,0,0,0,0,0,4947
40,2,2,0,0,0,0,4883
41,1,1,0,0,0,0,4948
42,0,0,0,0,0,0,4949
43,0,0,0,0,0,0,4884
44,0,0,0,0,0,0,4950
45,0,0,0,0,0,0,4885
46,2,1,0,0,0,0,4951
47,0,0,0,0,0,0,4952
48,0,0,0,1,0,0,4953
49,2,2,0,0,0,0,4886
50,0,0,0,0,0,0,4954
51,0,0,0,0,0,0,4955
52,0,0,0,0,0,0,4956
53,0,0,0,0,0,0,4957
