key,0,1,2,3,4,5,6,7,8,9,10
#,ClassJobCategory,,ENpcResident,Item,AmountRequired,ItemHQ,,,,,
int32,ClassJobCategory,byte,ENpcResident,Item,byte,bit&01,uint32,uint32,uint32,uint16,byte
0.0,0,0,0,0,0,False,0,0,0,0,0
1.0,0,0,0,0,0,False,0,0,0,0,0
1.1,0,0,0,0,0,False,0,0,0,0,0
1.2,0,0,0,0,0,False,0,0,0,0,0
1.3,0,0,0,0,0,False,0,0,0,0,0
2.0,0,0,0,0,0,False,0,0,0,0,0
2.1,0,0,0,0,0,False,0,0,0,0,0
2.2,0,0,0,0,0,False,0,0,0,0,0
2.3,0,0,0,0,0,False,0,0,0,0,0
3.0,0,0,0,0,0,False,0,0,0,0,0
3.1,0,0,0,0,0,False,0,0,0,0,0
3.2,0,0,0,0,0,False,0,0,0,0,0
3.3,0,0,0,0,0,False,0,0,0,0,0
3.4,0,0,0,0,0,False,0,0,0,0,0
3.5,0,0,0,0,0,False,0,0,0,0,0
3.6,0,0,0,0,0,False,0,0,0,0,0
3.7,0,0,0,0,0,False,0,0,0,0,0
4.0,0,0,0,0,0,False,0,0,0,0,0
4.1,0,0,0,0,0,False,0,0,0,0,0
4.2,0,0,0,0,0,False,0,0,0,0,0
4.3,0,0,0,0,0,False,0,0,0,0,0
5.0,33,0,1025769,22725,2,False,0,0,0,0,0
5.1,17,0,1025769,22621,3,False,0,0,0,0,2
5.2,18,0,1025769,22647,3,False,0,0,0,0,2
5.3,19,0,1025769,22673,1,False,0,0,0,0,1
6.0,33,0,1025602,22726,1,False,0,0,0,0,0
6.1,17,0,1025602,22622,3,False,0,0,0,0,2
6.2,18,0,1025602,22648,3,False,0,0,0,0,2
6.3,19,0,1025602,22674,1,False,0,0,0,0,1
7.0,33,0,1025602,22727,2,False,0,0,0,0,0
7.1,17,0,1025602,22623,3,False,0,0,0,0,2
7.2,18,0,1025602,22649,3,False,0,0,0,0,2
7.3,19,0,1025602,22675,1,False,0,0,0,0,1
8.0,33,0,1025602,22728,3,False,0,0,0,0,0
8.1,17,0,1025602,22624,3,False,0,0,0,0,2
8.2,18,0,1025602,22650,3,False,0,0,0,0,2
8.3,19,0,1025602,22676,1,False,0,0,0,0,1
9.0,33,0,1025779,22730,2,False,0,0,0,0,0
9.1,17,0,1025779,22626,3,False,0,0,0,0,2
9.2,18,0,1025779,22652,3,False,0,0,0,0,2
9.3,19,0,1025779,22678,1,False,0,0,0,0,1
10.0,33,0,1025781,22731,1,False,0,0,0,0,0
10.1,17,0,1025781,22627,3,False,0,0,0,0,2
10.2,18,0,1025781,22653,3,False,0,0,0,0,2
10.3,19,0,1025781,22679,1,False,0,0,0,0,1
11.0,33,0,1025602,22732,2,False,0,0,0,0,0
11.1,17,0,1025602,22628,3,False,0,0,0,0,2
11.2,18,0,1025602,22654,3,False,0,0,0,0,2
11.3,19,0,1025602,22680,1,False,0,0,0,0,1
12.0,33,0,1025785,22733,1,True,0,0,0,0,0
12.1,17,0,1025785,22629,2,False,0,0,0,0,2
12.2,18,0,1025785,22655,2,False,0,0,0,0,2
12.3,19,0,1025785,22681,1,False,0,0,0,0,1
13.0,33,0,1025787,22734,2,False,0,0,0,0,0
13.1,17,0,1025787,22630,3,False,0,0,0,0,2
13.2,18,0,1025787,22656,3,False,0,0,0,0,2
13.3,19,0,1025787,22682,1,False,0,0,0,0,1
14.0,33,0,1025789,22735,3,False,0,0,0,0,0
14.1,17,0,1025789,22631,3,False,0,0,0,0,2
14.2,18,0,1025789,22657,3,False,0,0,0,0,2
14.3,19,0,1025789,22683,1,False,0,0,0,0,1
15.0,33,0,1025602,22736,2,False,0,0,0,0,0
15.1,17,0,1025602,22632,1,False,0,0,0,0,2
15.2,18,0,1025602,22658,1,False,0,0,0,0,2
15.3,19,0,1025602,22684,1,False,0,0,0,0,1
16.0,33,0,1025602,22737,1,False,0,0,0,0,0
16.1,17,0,1025602,22633,2,False,0,0,0,0,2
16.2,18,0,1025602,22659,2,False,0,0,0,0,2
16.3,19,0,1025602,22685,1,False,0,0,0,0,1
17.0,33,0,1025803,22738,3,False,0,0,0,0,0
17.1,17,0,1025803,22634,2,False,0,0,0,0,2
17.2,18,0,1025803,22660,2,False,0,0,0,0,2
17.3,19,0,1025803,22686,1,False,0,0,0,0,1
18.0,33,0,1025602,22739,1,True,0,0,0,0,0
18.1,17,0,1025602,22635,3,False,0,0,0,0,2
18.2,18,0,1025602,22661,3,False,0,0,0,0,2
18.3,19,0,1025602,22687,1,False,0,0,0,0,1
19.0,33,0,1025814,22740,2,False,0,0,0,0,0
19.1,17,0,1025814,22636,2,False,0,0,0,0,2
19.2,18,0,1025814,22662,2,False,0,0,0,0,2
19.3,19,0,1025814,22688,1,False,0,0,0,0,1
20.0,33,0,1025602,22741,1,True,0,0,0,0,0
20.1,17,0,1025602,22637,1,False,0,0,0,0,2
20.2,18,0,1025602,22663,1,False,0,0,0,0,2
20.3,19,0,1025602,22689,1,False,0,0,0,0,1
21.0,33,0,1025820,22742,2,False,0,0,0,0,0
21.1,17,0,1025820,22638,1,False,0,0,0,0,2
21.2,18,0,1025820,22664,1,False,0,0,0,0,2
21.3,19,0,1025820,22690,1,False,0,0,0,0,1
22.0,33,0,1025822,22743,1,True,0,0,0,0,0
22.1,17,0,1025822,22639,1,False,0,0,0,0,2
22.2,18,0,1025822,22665,1,False,0,0,0,0,2
