key,0,1,2,3,4
#,Item,,,Limit,
int32,Item,byte,byte,uint32,bit&01
0,0,0,0,0,True
1,10309,0,1,2000,True
2,17833,0,5,2000,True
3,10311,0,3,2000,True
4,17834,0,6,2000,True
5,10307,0,4,4000,True
6,25199,0,0,2000,True
7,25200,0,2,2000,True
8,21072,1,0,65000,False
9,21073,1,1,65000,False
10,21074,1,2,65000,False
11,21075,1,3,65000,False
12,21076,1,4,65000,False
13,21077,1,5,65000,False
14,21078,1,6,65000,False
15,21079,1,7,65000,False
16,21080,1,8,65000,False
17,21081,1,9,65000,False
18,21172,1,10,65000,False
19,21173,1,11,65000,False
20,21935,1,12,65000,False
21,22525,1,13,65000,False
22,26533,1,14,4000,True
23,26807,1,15,1000,True
24,28063,1,16,10000,False
25,28186,1,17,65000,False
26,28187,1,18,65000,False
27,28188,1,19,65000,False
