key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
#,ModelKey,HousingItemCategory,UsageType,UsageParameter,,AquariumTier,CustomTalk,Item,DestroyOnRemoval,,,,,,
int32,uint16,byte,byte,uint32,byte,byte,CustomTalk,Item,bit&01,bit&02,byte,byte,byte,bit&04,bit&08
196608,0,0,0,0,0,0,0,0,False,False,0,0,0,False,False
196609,1,13,0,0,0,0,0,6601,False,False,0,0,0,True,False
196610,2,13,0,0,0,0,0,6602,False,False,0,0,0,True,False
196611,3,13,0,0,0,0,0,6603,False,False,0,0,0,True,False
196612,4,12,0,0,0,0,0,6513,False,False,0,0,0,True,False
196613,5,12,0,0,0,0,0,6515,False,False,0,0,0,True,False
196614,6,12,0,0,0,0,0,6514,False,False,0,0,0,True,False
196615,7,13,0,0,0,0,0,6548,False,False,0,0,0,True,False
196616,8,13,0,0,0,0,0,6613,False,False,0,0,0,True,False
196617,9,13,0,0,0,0,0,6621,False,False,0,0,0,True,False
196618,10,14,14,0,77,0,721373,6541,False,False,0,0,0,True,True
196619,11,14,0,0,0,0,0,6635,False,False,0,0,0,True,False
196620,12,15,0,0,0,0,0,6657,False,False,0,0,0,True,False
196621,13,12,0,0,0,0,0,6524,False,False,0,0,0,True,False
196622,14,15,0,0,0,0,0,6659,False,False,0,0,0,True,False
196623,15,12,0,0,0,0,0,6544,False,False,0,0,0,True,False
196624,16,12,0,0,0,0,0,6594,False,False,0,0,0,True,False
196625,17,12,0,0,0,0,0,6595,False,False,0,0,0,True,False
196626,18,12,0,0,0,0,0,6542,False,False,0,0,0,True,False
196627,19,12,0,0,3,0,720995,6559,False,True,0,0,0,True,False
196628,20,15,0,0,0,0,0,6656,False,False,0,0,0,True,False
196629,21,15,0,0,0,0,0,6658,False,False,0,0,0,True,False
196630,22,12,0,0,25,0,721440,7064,False,False,0,0,0,True,False
196631,23,12,4,8,22,0,721048,7065,False,False,0,0,0,True,False
196632,24,12,4,9,22,0,721048,7066,False,False,0,0,0,True,False
196633,25,16,0,0,0,0,0,6674,False,False,0,0,0,True,False
196634,26,16,0,0,0,0,0,6675,False,False,0,0,0,True,False
196635,27,16,0,0,0,0,0,6682,False,False,0,0,0,True,False
196636,28,12,0,0,0,0,0,6573,False,False,0,0,0,True,False
196637,29,12,0,0,0,0,0,6576,False,False,0,0,0,True,False
196638,30,15,0,0,0,0,0,6662,False,False,0,0,0,True,False
196639,31,14,0,0,0,0,0,6649,False,False,0,0,0,True,False
196640,32,15,0,0,0,0,0,6663,False,False,0,0,0,True,False
196641,33,13,0,0,0,0,0,6622,False,False,0,0,0,True,False
196642,34,13,0,0,0,0,0,6623,False,False,0,0,0,True,False
196643,35,13,0,0,0,0,0,6624,False,False,0,0,0,True,False
196644,36,13,0,0,0,0,0,6629,False,False,0,0,0,True,False
196645,37,12,4,10,22,0,721048,7067,False,False,0,0,0,True,False
196646,38,12,4,11,22,0,721048,7068,False,False,0,0,0,True,False
196647,39,12,4,12,22,0,721048,7069,False,False,0,0,0,True,False
196648,40,16,0,0,0,0,0,6679,False,False,0,0,0,True,False
196649,41,16,0,0,0,0,0,6680,False,False,0,0,0,True,False
196650,42,16,0,0,0,0,0,6681,False,False,0,0,0,True,False
196651,43,12,4,13,22,0,721048,7070,False,False,0,0,0,True,False
196652,44,12,4,14,22,0,721048,7071,False,False,0,0,0,True,False
196653,45,12,4,15,22,0,721048,7072,False,False,0,0,0,True,False
196654,46,16,0,0,0,0,0,6676,False,False,0,0,0,True,False
196655,47,16,0,0,0,0,0,6677,False,False,0,0,0,True,False
196656,48,16,0,0,0,0,0,6678,False,False,0,0,0,True,False
196657,49,12,0,0,0,0,0,6591,False,False,0,0,0,True,False
196658,50,12,0,0,0,0,0,6593,False,False,0,0,0,True,False
196659,51,12,0,0,0,0,0,6592,False,False,0,0,0,True,False
196660,52,15,0,0,7,0,0,6665,False,False,0,0,0,True,False
196661,53,12,0,0,9,0,0,6536,False,False,0,0,0,True,False
196662,54,12,0,0,0,0,0,6575,False,False,0,0,0,True,False
196663,55,12,0,0,0,0,0,6578,False,False,0,0,0,True,False
196664,56,12,0,0,0,0,0,6574,False,False,0,0,0,True,False
196665,57,12,0,0,0,0,0,6577,False,False,0,0,0,True,False
196666,58,16,0,0,0,0,0,6683,False,False,0,0,0,True,False
196667,59,16,0,0,0,0,0,6684,False,False,0,0,0,True,False
196668,60,15,0,0,8,0,0,6666,False,False,0,0,0,True,False
196669,61,12,0,0,10,0,0,6537,False,False,0,0,0,True,False
196670,62,12,0,0,0,0,0,6523,False,False,0,0,0,True,False
196671,63,12,0,0,0,0,0,6533,False,False,0,0,0,True,False
196672,64,12,0,0,0,0,0,6579,False,False,0,0,0,True,False
196673,65,12,0,0,0,0,0,6596,False,False,0,0,0,True,False
196674,66,14,0,0,0,0,0,6650,False,False,0,0,0,True,False
196675,67,13,0,0,0,0,0,6610,False,False,0,0,0,True,False
196676,68,12,0,0,0,0,0,6519,False,False,0,0,0,True,False
196677,69,13,0,0,0,0,0,6625,False,False,0,0,0,True,False
196678,70,15,0,0,0,0,0,6664,False,False,0,0,0,True,False
196679,71,12,0,0,0,0,0,6597,False,False,0,0,0,True,False
196680,72,12,0,0,0,0,0,6590,False,False,0,0,0,True,False
196681,73,13,0,0,0,0,0,6634,False,False,0,0,0,True,False
196682,74,12,0,0,0,0,0,6598,False,False,0,0,0,True,False
196683,75,12,0,0,0,0,0,6552,False,False,0,0,0,True,False
196684,76,13,0,0,0,0,0,6619,False,False,0,0,0,True,False
196685,77,12,0,0,0,0,0,6520,False,False,0,0,0,True,False
196686,78,13,0,0,0,0,0,6615,False,False,0,0,0,True,False
196687,79,12,0,0,0,0,0,6535,False,False,0,0,0,True,False
196688,80,12,0,0,0,0,0,6569,False,False,0,0,0,True,False
196689,81,12,0,0,0,0,0,6563,False,False,0,0,0,True,False
196690,82,12,0,0,0,0,0,6586,False,False,0,0,0,True,False
196691,83,14,0,0,0,0,0,6636,False,False,0,0,0,True,False
196692,84,14,0,0,0,0,0,6637,False,False,0,0,0,True,False
196693,85,14,0,0,0,0,0,6638,False,False,0,0,0,True,False
196694,86,13,0,0,0,0,0,6604,False,False,0,0,0,True,False
196695,87,13,0,0,0,0,0,6626,False,False,0,0,0,True,False
196696,88,12,0,0,0,0,0,6517,False,False,0,0,0,True,False
196697,89,12,0,0,0,0,0,6570,False,False,0,0,0,True,False
196698,90,13,0,0,0,0,0,6564,False,False,0,0,0,True,False
196699,91,12,0,0,0,0,0,6580,False,False,0,0,0,True,False
196700,92,14,0,0,0,0,0,6643,False,False,0,0,0,True,False
196701,93,14,0,0,0,0,0,6648,False,False,0,0,0,True,False
196702,94,13,0,0,0,0,0,6609,False,False,0,0,0,True,False
196703,95,13,0,0,0,0,0,6614,False,False,0,0,0,True,False
196704,96,13,0,0,0,0,0,6633,False,False,0,0,0,True,False
196705,97,12,0,0,0,0,0,6518,False,False,0,0,0,True,False
196706,98,12,0,0,0,0,0,6571,False,False,0,0,0,True,False
196707,99,12,0,0,0,0,0,6565,False,False,0,0,0,True,False
196708,100,12,0,0,0,0,0,6581,False,False,0,0,0,True,False
196709,101,14,0,0,0,0,0,6642,False,False,0,0,0,True,False
196710,102,15,0,0,0,0,0,6667,False,False,0,0,0,True,False
196711,103,13,0,0,0,0,0,6620,False,False,0,0,0,True,False
196712,104,12,0,0,0,0,0,6521,False,False,0,0,0,True,False
196713,105,15,0,0,0,0,0,6668,False,False,0,0,0,True,False
196714,106,15,0,0,0,0,0,6669,False,False,0,0,0,True,False
196715,107,14,0,0,0,0,0,6652,False,False,0,0,0,True,False
196716,108,15,0,0,0,0,0,6670,False,False,0,0,0,True,False
196717,109,14,0,0,0,0,0,6653,False,False,0,0,0,True,False
196718,110,14,0,0,0,0,0,6654,False,False,0,0,0,True,False
196719,111,14,0,0,0,0,0,6655,False,False,0,0,0,True,False
196720,112,12,0,0,0,0,721037,6587,False,False,0,0,0,True,False
196721,113,12,0,0,0,0,721037,6588,False,False,0,0,0,True,False
196722,114,12,0,0,0,0,721037,6589,False,False,0,0,0,True,False
196723,115,12,0,0,19,0,0,6599,False,False,0,0,0,True,False
196724,116,14,0,0,0,0,0,7073,False,False,0,0,0,True,False
196725,117,12,0,0,0,0,0,6526,False,False,0,0,0,True,False
196726,118,12,0,0,0,0,0,6553,False,False,0,0,0,True,False
196727,119,13,0,0,0,0,0,6538,False,False,0,0,0,True,False
196728,120,13,0,0,0,0,0,6556,False,False,0,0,0,True,False
196729,121,12,0,0,0,0,0,6545,False,False,0,0,0,True,False
196730,122,15,0,0,0,0,0,7074,False,False,0,0,0,True,False
196731,123,12,0,0,0,0,0,6527,False,False,0,0,0,True,False
196732,124,12,0,0,0,0,0,6555,False,False,0,0,0,True,False
196733,125,13,0,0,0,0,0,6540,False,False,0,0,0,True,False
196734,126,13,0,0,0,0,0,6558,False,False,0,0,0,True,False
196735,127,12,0,0,0,0,0,6547,False,False,0,0,0,True,False
196736,128,13,0,0,0,0,0,7075,False,False,0,0,0,True,False
196737,129,12,0,0,0,0,0,6528,False,False,0,0,0,True,False
196738,130,12,0,0,0,0,0,6554,False,False,0,0,0,True,False
196739,131,13,0,0,0,0,0,6539,False,False,0,0,0,True,False
196740,132,13,0,0,0,0,0,6557,False,False,0,0,0,True,False
196741,133,12,0,0,0,0,0,6546,False,False,0,0,0,True,False
196742,134,13,0,0,0,0,0,7076,False,False,0,0,0,True,False
196743,135,16,0,0,0,0,0,6685,False,False,0,0,0,True,False
196744,136,12,0,0,0,0,0,6572,False,False,0,0,0,True,False
196745,137,12,0,0,0,0,0,6516,False,False,0,0,0,True,False
196746,138,12,0,0,0,0,0,6582,False,False,0,0,0,True,False
196747,139,16,0,0,0,0,0,6673,False,False,0,0,0,True,False
196748,140,13,0,0,17,0,0,6605,False,False,0,0,0,True,False
196749,141,12,0,0,0,0,0,6522,False,False,0,0,0,True,False
196750,142,12,0,0,0,0,0,7077,False,False,0,0,0,True,False
196751,143,14,0,0,0,0,0,6639,False,False,0,0,0,True,False
196752,144,14,0,0,0,0,0,6641,False,False,0,0,0,True,False
196753,145,14,0,0,0,0,0,6640,False,False,0,0,0,True,False
196754,146,12,0,0,0,0,0,6583,False,False,0,0,0,True,False
196755,147,12,0,0,0,0,0,6585,False,False,0,0,0,True,False
196756,148,12,0,0,0,0,0,6584,False,False,0,0,0,True,False
196757,149,14,0,0,0,0,0,6644,False,False,0,0,0,True,False
196758,150,14,0,0,0,0,0,6646,False,False,0,0,0,True,False
196759,151,14,0,0,0,0,0,6645,False,False,0,0,0,True,False
196760,152,15,0,0,0,0,0,6661,False,False,0,0,0,True,False
196761,153,15,0,0,0,0,0,6660,False,False,0,0,0,True,False
196762,154,12,0,0,0,0,0,6550,False,False,0,0,0,True,False
196763,155,12,0,0,0,0,0,6529,False,False,0,0,0,True,False
196764,156,12,0,0,0,0,0,6531,False,False,0,0,0,True,False
196765,157,12,0,0,0,0,0,6530,False,False,0,0,0,True,False
196766,158,12,0,0,0,0,0,6532,False,False,0,0,0,True,False
196767,159,12,0,0,0,0,0,6534,False,False,0,0,0,True,False
196768,160,12,0,0,0,0,0,6543,False,False,0,0,0,True,False
196769,161,12,0,0,0,0,0,6525,False,False,0,0,0,True,False
196770,162,12,0,0,0,0,0,6551,False,False,0,0,0,True,False
196771,163,12,0,0,0,0,0,6549,False,False,0,0,0,True,False
196772,164,13,0,0,0,0,0,6627,False,False,0,0,0,True,False
196773,165,13,0,0,0,0,0,6628,False,False,0,0,0,True,False
196774,166,13,0,0,0,0,0,6630,False,False,0,0,0,True,False
196775,167,13,0,0,0,0,0,6632,False,False,0,0,0,True,False
196776,168,13,0,0,0,0,0,6631,False,False,0,0,0,True,False
196777,169,13,0,0,0,0,0,6606,False,False,0,0,0,True,False
196778,170,13,0,0,0,0,0,6608,False,False,0,0,0,True,False
196779,171,13,0,0,0,0,0,6607,False,False,0,0,0,True,False
196780,172,13,0,0,0,0,0,6612,False,False,0,0,0,True,False
196781,173,13,0,0,0,0,0,6611,False,False,0,0,0,True,False
196782,174,13,0,0,0,0,0,6616,False,False,0,0,0,True,False
196783,175,13,0,0,0,0,0,6617,False,False,0,0,0,True,False
196784,176,13,0,0,0,0,0,6618,False,False,0,0,0,True,False
196785,177,12,0,0,0,0,0,6566,False,False,0,0,0,True,False
196786,178,12,0,0,0,0,0,6568,False,False,0,0,0,True,False
196787,179,12,0,0,0,0,0,6567,False,False,0,0,0,True,False
196788,180,12,0,0,0,0,0,6560,False,False,0,0,0,True,False
196789,181,12,0,0,0,0,0,6562,False,False,0,0,0,True,False
196790,182,12,0,0,0,0,0,6561,False,False,0,0,0,True,False
196791,183,14,0,0,0,0,0,6647,False,False,0,0,0,True,False
196792,184,14,0,0,0,0,0,6651,False,False,0,0,0,True,False
196793,185,15,0,0,0,0,0,6671,False,False,0,0,0,True,False
196794,186,15,0,0,16,0,0,6672,False,False,0,0,0,True,False
196795,187,12,0,0,0,0,0,7078,False,False,0,0,0,True,False
196796,188,12,0,0,0,0,0,7079,False,False,0,0,0,True,False
196797,189,12,0,0,0,0,0,7080,False,False,0,0,0,True,False
196798,190,12,0,0,0,0,0,7081,False,False,0,0,0,True,False
196799,191,15,0,0,0,0,0,7082,False,False,0,0,0,True,False
196800,192,16,0,0,0,0,0,7083,False,False,0,0,0,True,False
196801,193,12,0,0,0,0,0,7084,False,False,0,0,0,True,False
196802,194,14,0,0,0,0,0,7085,False,False,0,0,0,True,False
196803,195,14,0,0,0,0,0,7086,False,False,0,0,0,True,False
196804,196,13,0,0,0,0,0,7087,False,False,0,0,0,True,False
196805,197,12,0,0,0,0,0,7088,False,False,0,0,0,True,False
196806,198,13,0,0,0,0,0,7089,False,False,0,0,0,True,False
196807,199,12,0,0,0,0,0,7090,False,False,0,0,0,True,False
196808,200,12,0,0,0,0,0,7091,False,False,0,0,0,True,False
196809,201,16,0,0,0,0,0,7092,False,False,0,0,0,True,False
196810,202,15,0,0,0,0,0,7093,False,False,0,0,0,True,False
196811,203,14,0,0,0,0,0,7094,False,False,0,0,0,True,False
196812,204,15,0,0,0,0,0,7095,False,False,0,0,0,True,False
196813,205,15,0,0,0,0,0,7096,False,False,0,0,0,True,False
196814,206,15,0,0,0,0,0,7097,False,False,0,0,0,True,False
196815,207,12,10,0,52,0,721226,14045,False,False,0,0,0,True,False
196816,208,12,0,0,0,0,0,7098,False,False,0,0,0,True,False
196817,209,16,0,0,0,0,0,7099,False,False,0,0,0,True,False
196818,210,12,8,1,36,0,721112,8838,False,False,0,0,0,False,False
196819,211,16,0,0,26,0,721037,7100,False,False,0,0,0,True,False
196820,212,15,12,2,0,0,721272,16935,False,False,0,7,14,True,False
196821,213,15,12,2,0,0,721272,16936,False,False,0,7,14,True,False
196822,214,15,12,2,0,0,721272,16937,False,False,0,7,14,True,False
196827,219,14,7,22,0,0,721109,14053,True,False,9,4,11,True,False
196828,220,14,12,1,0,0,721232,14008,False,False,0,5,12,True,False
196829,221,14,12,1,0,0,721232,14010,False,False,0,5,12,True,False
196830,222,14,12,1,0,0,721232,14009,False,False,0,5,12,True,False
196831,223,14,0,0,0,0,0,15265,False,False,5,0,0,True,False
196832,224,16,0,0,27,0,721037,7101,False,False,0,0,0,True,False
196833,225,12,8,2,36,0,721112,9462,False,False,0,0,0,False,False
196834,226,12,8,3,36,0,721112,9463,False,False,0,0,0,False,False
196835,227,12,8,4,36,0,721112,9464,False,False,0,0,0,False,False
196836,228,12,8,5,36,0,721112,9465,False,False,0,0,0,False,False
196837,229,12,8,6,36,0,721112,9466,False,False,0,0,0,False,False
196838,230,13,0,0,0,0,0,7102,False,False,0,0,0,True,False
196839,231,14,0,0,0,0,0,7103,False,False,0,0,0,True,False
196840,232,14,0,0,0,0,0,7104,False,False,0,0,0,True,False
196841,233,14,0,0,0,0,0,7105,False,False,0,0,0,True,False
196842,234,14,0,0,0,0,0,7106,False,False,0,0,0,True,False
196843,235,14,0,0,0,0,0,7107,False,False,0,0,0,True,False
196844,236,12,0,0,0,0,721037,7108,False,False,0,0,0,True,False
196845,237,12,0,0,0,0,0,7109,False,False,0,0,0,True,False
196846,238,12,0,0,0,0,721037,7110,False,False,0,0,0,True,False
196847,239,12,0,0,0,0,721037,7111,False,False,0,0,0,True,False
196848,240,12,0,0,0,0,721037,7112,False,False,0,0,0,True,False
