key,0,1,2,3,4,5,6,7,8
#,Param0,Param1,Param2,Type,,,,,
int32,int32,uint32,uint32,uint32,uint32,uint32,uint32,bit&01,bit&02
0,1,0,0,0,0,0,0,False,False
1,2,1,0,0,0,0,0,False,False
2,4,2007,0,0,0,0,0,False,False
3,4,2007,0,0,0,0,0,False,False
4,4,2007,0,0,0,0,0,False,False
5,6,8,0,0,0,0,0,False,False
6,2,5,0,0,0,0,0,False,False
7,2,5,0,0,0,0,0,False,False
8,1,0,0,0,0,0,0,False,False
9,1,0,0,0,0,0,0,False,False
10,3,9,2068,0,0,0,0,False,False
11,3,9,2068,0,0,0,0,False,False
12,1,0,0,0,0,0,0,False,False
13,1,0,0,0,0,0,0,False,False
14,1,0,0,0,0,0,0,False,False
15,1,0,0,0,0,0,0,False,False
16,1,0,0,0,0,0,0,False,False
17,1,0,0,0,0,0,0,False,False
18,2,35,0,0,0,0,0,False,False
19,2,35,0,0,0,0,0,False,False
20,2,35,0,0,0,0,0,False,False
21,2,43,24,0,0,0,0,False,False
22,2,43,24,0,0,0,0,False,False
23,2,12,0,0,0,0,0,False,False
24,2,12,0,0,0,0,0,False,False
25,2,12,0,0,0,0,0,False,False
26,4,2033,0,0,0,0,0,False,False
27,3,44,2068,0,0,0,0,False,False
28,3,44,2068,0,0,0,0,False,False
29,3,44,2068,0,0,0,0,False,False
30,3,44,2068,0,0,0,0,False,False
31,3,44,2068,0,0,0,0,False,False
32,3,45,2068,0,0,0,0,False,False
33,3,46,2068,0,0,0,0,False,False
34,1,0,0,0,0,0,0,False,False
35,1,0,0,0,0,0,0,False,False
36,1,0,0,0,0,0,0,False,False
37,1,0,0,0,0,0,0,False,False
38,1,0,0,0,0,0,0,False,False
39,1,0,0,0,0,0,0,False,False
40,1,0,0,0,0,0,0,False,False
41,1,0,0,0,0,0,0,False,False
42,2,42,0,0,0,0,0,False,False
43,1,0,0,0,0,0,0,False,False
44,1,0,0,0,0,0,0,False,False
45,1,0,0,0,0,0,0,False,False
46,1,0,0,0,0,0,0,False,False
47,1,0,0,0,0,0,0,False,False
48,1,0,0,0,0,0,0,False,False
49,1,0,0,0,0,0,0,False,False
50,1,0,0,0,0,0,0,False,False
51,1,0,0,0,0,0,0,False,False
52,3,18,2068,0,0,0,0,False,False
53,3,18,2068,0,0,0,0,False,False
54,3,18,2068,0,0,0,0,False,False
55,3,18,2068,0,0,0,0,False,False
56,3,18,2068,0,0,0,0,False,False
57,3,18,2068,0,0,0,0,False,False
58,3,18,2068,0,0,0,0,False,False
59,3,19,1560,0,0,0,0,False,False
60,3,20,1560,0,0,0,0,False,False
61,1,0,0,0,0,0,0,False,False
62,1,0,0,0,0,0,0,False,False
63,1,0,0,0,0,0,0,False,False
64,1,0,0,0,0,0,0,False,False
65,3,31,2004,0,0,0,0,False,False
66,1,0,0,0,0,0,0,False,False
67,4,2039,0,0,0,0,0,False,False
68,4,2039,0,0,0,0,0,False,False
69,4,2039,0,0,0,0,0,False,False
70,4,2039,0,0,0,0,0,False,False
71,2,34,0,0,0,0,0,False,False
72,2,34,0,0,0,0,0,False,False
73,2,34,0,0,0,0,0,False,False
74,5,36,0,0,0,0,0,False,False
75,1,0,0,0,0,0,0,False,False
76,1,0,0,0,0,0,0,False,False
77,1,0,0,0,0,0,0,False,False
78,2,32,0,0,0,0,0,False,False
79,2,33,0,0,0,0,0,False,False
80,2,32,0,0,0,0,0,False,False
81,2,33,0,0,0,0,0,False,False
82,1,0,0,0,0,0,0,False,False
83,1,0,0,0,0,0,0,False,False
84,1,0,0,0,0,0,0,False,False
85,1,0,0,0,0,0,0,False,False
86,1,0,0,0,0,0,0,False,False
87,1,0,0,0,0,0,0,False,False
88,1,0,0,0,0,0,0,False,False
89,1,0,0,0,0,0,0,False,False
90,1,0,0,0,0,0,0,False,False
91,1,0,0,0,0,0,0,False,False
92,1,0,0,0,0,0,0,False,False
93,1,0,0,0,0,0,0,False,False
94,1,0,0,0,0,0,0,False,False
95,1,0,0,0,0,0,0,False,False
96,1,0,0,0,0,0,0,False,False
97,1,0,0,0,0,0,0,False,False
98,1,0,0,0,0,0,0,False,False
99,1,0,0,0,0,0,0,False,False
100,1,0,0,0,0,0,0,False,False
101,1,0,0,0,0,0,0,False,False
102,1,0,0,0,0,0,0,False,False
103,1,0,0,0,0,0,0,False,False
104,1,0,0,0,0,0,0,False,False
105,1,0,0,0,0,0,0,False,False
106,2,32,0,0,0,0,0,False,False
107,2,33,0,0,0,0,0,False,False
108,2,32,0,0,0,0,0,False,False
109,2,33,0,0,0,0,0,False,False
110,1,0,0,0,0,0,0,False,False
111,2,8,0,0,0,0,0,False,False
112,1,0,0,0,0,0,0,False,False
113,1,0,0,0,0,0,0,False,False
114,1,0,0,0,0,0,0,False,False
115,1,0,0,0,0,0,0,False,False
116,1,0,0,0,0,0,0,False,False
117,1,0,0,0,0,0,0,False,False
118,1,0,0,0,0,0,0,False,False
119,1,0,0,0,0,0,0,False,False
120,1,0,0,0,0,0,0,False,False
121,1,0,0,0,0,0,0,False,False
122,1,0,0,0,0,0,0,False,False
123,1,0,0,0,0,0,0,False,False
124,1,0,0,0,0,0,0,False,False
125,2,60,0,0,0,0,0,False,False
126,2,60,0,0,0,0,0,False,False
127,2,60,0,0,0,0,0,False,False
128,2,60,0,0,0,0,0,False,False
129,2,60,0,0,0,0,0,False,False
130,2,60,0,0,0,0,0,False,False
