key,0,1,2,3,4,5,6,7,8,9,10,11
#,ClassJobLevel,Stars,SuggestedCraftsmanship,SuggestedControl,Difficulty,Quality,ProgressDivider,QualityDivider,ProgressModifier,QualityModifier,Durability,ConditionsFlag
int32,byte,byte,uint16,uint16,uint16,uint32,byte,byte,byte,byte,uint16,uint16
0,0,0,10000,10000,100,100,50,30,100,100,100,15
1,1,0,22,11,19,100,50,30,100,100,60,15
2,2,0,22,11,20,110,50,30,100,100,60,15
3,3,0,22,11,20,120,50,30,100,100,60,15
4,4,0,22,11,21,130,50,30,100,100,60,15
5,5,0,50,25,33,150,50,30,100,100,60,15
6,6,0,50,25,36,170,50,30,100,100,60,15
7,7,0,50,25,37,190,50,30,100,100,60,15
8,8,0,59,29,41,210,50,30,100,100,60,15
9,9,0,59,29,42,230,50,30,100,100,60,15
10,10,0,59,29,45,250,50,30,100,100,60,15
11,11,0,67,33,48,270,50,30,100,100,60,15
12,12,0,67,33,53,290,50,30,100,100,60,15
13,13,0,67,33,54,310,50,30,100,100,60,15
14,14,0,67,33,54,330,50,30,100,100,60,15
15,15,0,67,33,55,360,50,30,100,100,70,15
16,16,0,78,39,63,390,50,30,100,100,70,15
17,17,0,78,39,66,420,50,30,100,100,70,15
18,18,0,78,39,67,450,50,30,100,100,70,15
19,19,0,82,41,68,480,50,30,100,100,70,15
20,20,0,94,47,74,510,50,30,100,100,70,15
21,21,0,94,47,75,540,50,30,100,100,70,15
22,22,0,94,47,75,570,50,30,100,100,70,15
23,23,0,99,49,79,600,50,30,100,100,70,15
24,24,0,99,49,85,630,50,30,100,100,70,15
25,25,0,99,49,89,660,50,30,100,100,70,15
26,26,0,99,49,90,690,50,30,100,100,70,15
27,27,0,99,49,91,720,50,30,100,100,70,15
28,28,0,106,53,100,760,50,30,100,100,70,15
29,29,0,106,53,101,800,50,30,100,100,70,15
30,30,0,106,53,102,850,50,30,100,100,70,15
31,31,0,121,60,106,900,50,30,100,100,80,15
32,32,0,121,60,110,950,50,30,100,100,80,15
33,33,0,121,60,111,1000,50,30,100,100,80,15
34,34,0,129,64,115,1050,50,30,100,100,80,15
35,35,0,129,64,123,1110,50,30,100,100,80,15
36,36,0,129,64,124,1160,50,30,100,100,80,15
37,37,0,129,64,128,1220,50,30,100,100,80,15
38,38,0,129,64,129,1280,50,30,100,100,80,15
39,39,0,136,68,137,1340,50,30,100,100,80,15
40,40,0,136,68,138,1400,50,30,100,100,80,15
41,41,0,136,68,143,1460,50,30,100,100,80,15
42,42,0,150,75,144,1520,50,30,100,100,80,15
43,43,0,150,75,155,1580,50,30,100,100,80,15
44,44,0,150,75,156,1640,50,30,100,100,80,15
45,45,0,150,75,158,1700,50,30,100,100,80,15
46,46,0,150,75,159,1760,50,30,100,100,80,15
47,47,0,161,80,167,1820,50,30,100,100,80,15
48,48,0,161,80,172,1880,50,30,100,100,80,15
49,49,0,161,80,174,1940,50,30,100,100,80,15
50,50,0,176,88,180,2000,50,30,100,100,80,15
51,50,0,281,281,185,2040,50,30,100,100,80,15
52,50,0,291,291,190,2080,50,30,100,100,80,15
53,50,0,302,302,195,2120,50,30,100,100,80,15
54,50,0,314,314,200,2160,50,30,100,100,80,15
55,50,1,325,325,210,2200,50,30,100,100,80,15
56,50,1,325,325,212,2220,50,30,100,100,80,15
57,50,1,325,325,214,2240,50,30,100,100,80,15
58,50,1,325,325,216,2260,50,30,100,100,80,15
59,50,1,325,325,218,2280,50,30,100,100,80,15
60,50,1,325,325,220,2300,50,30,100,100,80,15
61,50,1,325,325,223,2320,50,30,100,100,80,15
62,50,1,325,325,226,2340,50,30,100,100,80,15
63,50,1,325,325,229,2360,50,30,100,100,80,15
64,50,1,325,325,232,2380,50,30,100,100,80,15
65,50,1,325,325,235,2400,50,30,100,100,80,15
66,50,1,325,325,238,2420,50,30,100,100,80,15
67,50,1,325,325,241,2440,50,30,100,100,80,15
68,50,1,325,325,244,2460,50,30,100,100,80,15
69,50,1,325,325,247,2480,50,30,100,100,80,15
70,50,2,325,325,250,2500,50,30,80,70,80,15
71,50,2,329,328,258,2512,50,30,80,70,80,15
72,50,2,332,330,266,2524,50,30,80,70,80,15
73,50,2,335,333,274,2536,50,30,80,70,80,15
74,50,2,339,335,282,2548,50,30,80,70,80,15
75,50,2,342,338,290,2560,50,30,80,70,80,15
76,50,2,345,340,298,2572,50,30,80,70,80,15
77,50,2,349,343,306,2584,50,30,80,70,80,15
78,50,2,352,345,314,2596,50,30,80,70,80,15
79,50,2,355,348,322,2608,50,30,80,70,80,15
80,50,2,358,350,330,2620,50,30,80,70,80,15
81,50,2,362,352,339,2633,50,30,80,70,80,15
82,50,2,365,355,348,2646,50,30,80,70,80,15
83,50,2,368,357,357,2659,50,30,80,70,80,15
84,50,2,372,360,366,2672,50,30,80,70,80,15
85,50,2,375,362,375,2685,50,30,80,70,80,15
86,50,2,378,365,384,2698,50,30,80,70,80,15
87,50,2,382,367,393,2711,50,30,80,70,80,15
88,50,2,385,370,402,2724,50,30,80,70,80,15
