key,0,1,2,3,4,5,6,7,8,9
#,Path,,,,,,,,,
int32,str,byte,byte,bit&01,int32,int32,int32,int32,uint16,bit&02
0,"",1,1,True,0,0,0,0,0,False
1,"",0,0,False,0,0,0,0,0,False
2,"ffxiv/manfst/manfst00000/manfst00000",1,1,True,0,0,0,0,0,False
3,"ffxiv/manfst/manfst00010/manfst00010",1,1,True,0,0,0,0,0,False
4,"ffxiv/clscnj/clscnj00110/clscnj00110",53,1,True,0,0,0,0,0,False
5,"ffxiv/TstPln/TstPln052000/TstPln052000",1,1,True,0,0,0,0,0,False
6,"ffxiv/TstPln/TstPln052010/TstPln052010",1,1,True,0,0,0,0,0,False
7,"ffxiv/TstPln/TstPln052020/TstPln052020",1,1,True,0,0,0,0,0,False
8,"ffxiv/clscnj/clscnj00420/clscnj00420",53,1,True,0,0,0,0,0,False
9,"ffxiv/clscnj/clscnj00430/clscnj00430",53,1,True,0,0,0,0,0,False
10,"ffxiv/clsarc/clsarc00110/clsarc00110",50,1,True,0,0,0,0,0,False
11,"ffxiv/clsarc/clsarc00430/clsarc00430",50,1,True,0,0,0,0,0,False
12,"ffxiv/clsarc/clsarc00440/clsarc00440",50,1,True,0,0,0,0,0,False
13,"ffxiv/clslnc/clslnc00110/clslnc00110",47,1,True,0,0,0,0,0,False
14,"ffxiv/clsarc/clsarc00610/clsarc00610",50,1,True,0,0,0,0,0,False
15,"ffxiv/clsarc/clsarc00620/clsarc00620",50,1,True,0,0,0,0,0,False
16,"ffxiv/clslnc/clslnc00620/clslnc00620",47,1,True,0,0,0,0,0,False
17,"ffxiv/dunfst/dunfst1d110/dunfst1d110",1,1,True,0,0,0,0,0,False
18,"ffxiv/dunfst/dunfst1d210/dunfst1d210",1,1,True,0,0,0,0,0,False
19,"ffxiv/clscnj/clscnj00610/clscnj00610",53,1,True,0,0,0,0,0,False
20,"ffxiv/clscnj/clscnj00620/clscnj00620",53,1,True,0,0,0,0,0,False
21,"ffxiv/clslnc/clslnc00420/clslnc00420",47,1,True,0,0,0,0,0,False
22,"ffxiv/dunfst/dunfst1r110/dunfst1r110",1,1,True,0,0,0,0,0,False
23,"ffxiv/manfst/manfst00001/manfst00001",1,1,True,0,0,0,0,0,False
24,"ffxiv/manfst/manfst00002/manfst00002",1,1,True,0,0,0,0,0,False
25,"ffxiv/manfst/manfst00003/manfst00003",1,1,True,0,0,0,0,0,False
26,"ffxiv/dunfst/dunfst1d120/dunfst1d120",1,1,True,0,0,0,0,0,False
27,"ffxiv/dunfst/dunfst1d130/dunfst1d130",1,1,True,0,0,0,0,0,False
28,"ffxiv/clslnc/clslnc00610/clslnc00610",47,1,True,0,0,0,0,0,False
29,"ffxiv/manfst/manfst00110/manfst00110",1,1,True,0,0,0,0,0,False
30,"ffxiv/manfst/manfst00710/manfst00710",1,1,True,0,0,0,0,0,False
31,"ffxiv/clsbsm/clsbsm50010/clsbsm50010",10,1,True,0,0,0,0,0,False
32,"ffxiv/clsarm/clsarm50010/clsarm50010",11,1,True,0,0,0,0,0,False
33,"ffxiv/clscul/clscul50010/clscul50010",16,1,True,0,0,0,0,0,False
34,"ffxiv/clsgla/clsgla05010/clsgla05010",38,1,True,0,0,0,0,0,False
35,"ffxiv/clsgla/clsgla15010/clsgla15010",38,1,True,0,0,0,0,0,False
36,"ffxiv/clsgla/clsgla20010/clsgla20010",38,1,True,0,0,0,0,0,False
37,"ffxiv/clsexc/clsexc05010/clsexc05010",44,1,True,0,0,0,0,0,False
38,"ffxiv/clsexc/clsexc20010/clsexc20010",44,1,True,0,0,0,0,0,False
39,"ffxiv/clsexc/clsexc20020/clsexc20020",44,1,True,0,0,0,0,0,False
40,"ffxiv/mancmn/mancmn00000/mancmn00000",1,1,True,0,0,0,0,0,False
41,"ffxiv/clsexc/clsexc30010/clsexc30010",44,1,True,0,0,0,0,0,False
42,"ffxiv/clsexc/clsexc30020/clsexc30020",44,1,True,0,0,0,0,0,False
43,"ffxiv/clsgla/clsgla30010/clsgla30010",38,1,True,0,0,0,0,0,False
44,"ffxiv/clsacn/clsacn05010/clsacn05010",68,1,True,0,0,0,0,0,False
45,"ffxiv/clsacn/clsacn15010/clsacn15010",68,1,True,0,0,0,0,0,False
46,"ffxiv/clsacn/clsacn15020/clsacn15020",68,1,True,0,0,0,0,0,False
47,"ffxiv/clsacn/clsacn25010/clsacn25010",68,1,True,0,0,0,0,0,False
48,"ffxiv/clsacn/clsacn30010/clsacn30010",68,1,True,0,0,0,0,0,False
49,"ffxiv/clsacn/clsacn30020/clsacn30020",68,1,True,0,0,0,0,0,False
50,"ffxiv/clsthm/clsthm05010/clsthm05010",55,1,True,0,0,0,0,0,False
51,"ffxiv/clsthm/clsthm15010/clsthm15010",55,1,True,0,0,0,0,0,False
52,"ffxiv/clsthm/clsthm20010/clsthm20010",55,1,True,0,0,0,0,0,False
53,"ffxiv/manfst/manfst00020/manfst00020",1,1,True,0,0,0,0,0,False
54,"ffxiv/manfst/manfst00510/manfst00510",1,1,True,0,0,0,0,0,False
55,"ffxiv/manfst/manfst00520/manfst00520",1,1,True,0,0,0,0,0,False
56,"ffxiv/manfst/manfst00530/manfst00530",1,1,True,0,0,0,0,0,False
57,"ffxiv/manfst/manfst00540/manfst00540",1,1,True,0,0,0,0,0,False
58,"ffxiv/manfst/manfst00720/manfst00720",1,1,True,0,0,0,0,0,False
59,"ffxiv/manfst/manfst00730/manfst00730",1,1,True,0,0,0,0,0,False
60,"ffxiv/manfst/manfst00740/manfst00740",1,1,True,0,0,0,0,0,False
61,"ffxiv/manfst/manfst00750/manfst00750",1,1,True,0,0,0,0,0,False
62,"ffxiv/manfst/manfst00910/manfst00910",1,1,True,0,0,0,0,0,False
63,"ffxiv/manfst/manfst00920/manfst00920",1,1,True,0,0,0,0,0,False
64,"ffxiv/manfst/manfst20000/manfst20000",1,1,True,0,0,0,0,0,False
65,"ffxiv/manfst/manfst20002/manfst20002",1,1,True,0,0,0,0,0,False
66,"ffxiv/manfst/manfst20004/manfst20004",1,1,True,0,0,0,0,0,False
67,"ffxiv/manfst/manfst20008/manfst20008",1,1,True,0,0,0,0,0,False
68,"ffxiv/manfst/manfst00925/manfst00925",1,1,True,0,0,0,0,0,False
69,"ffxiv/subfst/subfst03510/subfst03510",1,1,True,0,0,0,0,0,False
70,"ffxiv/subfst/subfst03520/subfst03520",1,1,True,0,0,0,0,0,False
71,"ffxiv/subfst/subfst03530/subfst03530",1,1,True,0,0,0,0,0,False
72,"ffxiv/subfst/subfst03540/subfst03540",1,1,True,0,0,0,0,0,False
73,"ffxiv/clshrv/clshrv50010/clshrv50010",18,1,True,0,0,0,0,0,False
74,"ffxiv/manfst/manfst20010/manfst20010",1,1,True,0,0,0,0,0,False
75,"ffxiv/manfst/manfst20030/manfst20030",1,1,True,0,0,0,0,0,False
76,"ffxiv/manfst/manfst20510/manfst20510",1,1,True,0,0,0,0,0,False
77,"ffxiv/manfst/manfst20520/manfst20520",1,1,True,0,0,0,0,0,False
78,"ffxiv/manfst/manfst20530/manfst20530",1,1,True,0,0,0,0,0,False
79,"ffxiv/manfst/manfst20540/manfst20540",1,1,True,0,0,0,0,0,False
80,"ffxiv/manfst/manfst20610/manfst20610",1,1,True,0,0,0,0,0,False
81,"ffxiv/manfst/manfst20620/manfst20620",1,1,True,0,0,0,0,0,False
82,"ffxiv/manfst/manfst20710/manfst20710",1,1,True,0,0,0,0,0,False
83,"ffxiv/manfst/manfst20810/manfst20810",1,1,True,0,0,0,0,0,False
84,"ffxiv/manfst/manfst20910/manfst20910",1,1,True,0,0,0,0,0,False
85,"ffxiv/manfst/manfst20920/manfst20920",1,1,True,0,0,0,0,0,False
86,"ffxiv/manfst/manfst20930/manfst20930",1,1,True,0,0,0,0,0,False
87,"ffxiv/manfst/manfst20940/manfst20940",1,1,True,0,0,0,0,0,False
88,"ffxiv/manfst/manfst20950/manfst20950",1,1,True,0,0,0,0,0,False
89,"ffxiv/manfst/manfst30010/manfst30010",1,1,True,0,0,0,0,0,False
90,"ffxiv/manfst/manfst30020/manfst30020",1,1,True,0,0,0,0,0,False
91,"ffxiv/manfst/manfst30030/manfst30030",1,1,True,0,0,0,0,0,False
92,"ffxiv/manfst/manfst30040/manfst30040",1,1,True,0,0,0,0,0,False
93,"ffxiv/manfst/manfst30050/manfst30050",1,1,True,0,0,0,0,0,False
94,"ffxiv/manfst/manfst30320/manfst30320",1,1,True,0,0,0,0,0,False
95,"ffxiv/manfst/manfst30610/manfst30610",1,1,True,0,0,0,0,0,False
96,"ffxiv/manfst/manfst30810/manfst30810",1,1,True,0,0,0,0,0,False
97,"ffxiv/manfst/manfst30910/manfst30910",1,1,True,0,0,0,0,0,False
98,"ffxiv/manfst/manfst31320/manfst31320",1,1,True,0,0,0,0,0,False
99,"ffxiv/mansea/mansea20010/mansea20010",1,1,True,0,0,0,0,0,False
100,"ffxiv/mansea/mansea20030/mansea20030",1,1,True,0,0,0,0,0,False
101,"ffxiv/manwil/manwil20010/manwil20010",1,1,True,0,0,0,0,0,False
102,"ffxiv/manwil/manwil20030/manwil20030",1,1,True,0,0,0,0,0,False
103,"ffxiv/manfst/manfst40110/manfst40110",1,1,True,0,0,0,0,0,False
104,"ffxiv/manfst/manfst40410/manfst40410",1,1,True,0,0,0,0,0,False
105,"ffxiv/manfst/manfst40420/manfst40420",1,1,True,0,0,0,0,0,False
106,"ffxiv/manfst/manfst40430/manfst40430",1,1,True,0,0,0,0,0,False
107,"ffxiv/manfst/manfst40440/manfst40440",1,1,True,0,0,0,0,0,False
108,"ffxiv/manfst/manfst40470/manfst40470",1,1,True,0,0,0,0,0,False
109,"ffxiv/manfst/manfst40510/manfst40510",1,1,True,0,0,0,0,0,False
110,"ffxiv/manfst/manfst40520/manfst40520",1,1,True,0,0,0,0,0,False
111,"ffxiv/manfst/manfst40530/manfst40530",1,1,True,0,0,0,0,0,False
112,"ffxiv/manfst/manfst40540/manfst40540",1,1,True,0,0,0,0,0,False
113,"ffxiv/manfst/manfst40710/manfst40710",1,1,True,0,0,0,0,0,False
114,"ffxiv/manfst/manfst40740/manfst40740",1,1,True,0,0,0,0,0,False
115,"ffxiv/manfst/manfst40810/manfst40810",1,1,True,0,0,0,0,0,False
116,"ffxiv/manfst/manfst40820/manfst40820",1,1,True,0,0,0,0,0,False
