key,0,1,2,3,4,5,6,7
#,Label,Param,Platform,Required,Category,,,Text
int32,str,byte,byte,bit&01,byte,uint16,byte,str
0,"",255,255,False,0,0,0,""
11,"MOVE_AND_STEER",255,255,False,1,1,0,"Steer"
12,"MOVE_FORE",255,255,False,1,2,3,"Move Forward"
13,"MOVE_BACK",255,255,False,1,3,3,"Move Back / Walk Backwards"
14,"MOVE_LEFT",255,255,False,1,4,3,"Move Left / Turn Left"
15,"MOVE_RIGHT",255,255,False,1,5,3,"Move Right / Turn Right"
16,"MOVE_STRIFE_L",255,255,False,1,6,3,"Strafe Left"
17,"MOVE_STRIFE_R",255,255,False,1,7,3,"Strafe Right"
18,"JUMP",255,255,False,1,8,3,"Jump"
19,"WALK",255,255,False,1,9,3,"Toggle between Run/Walk"
20,"AUTORUN_KEY",255,255,False,1,10,3,"Turn On/Off Auto-run"
21,"SWARD",255,255,False,1,11,3,"Draw/Sheathe Weapon"
22,"CAMERA_FOCUS",255,255,False,1,12,6,"Lock Camera on Target"
23,"MOVE_DESCENT",255,255,False,1,13,3,"Flight/Diving - Descend"
24,"MOVE_RETENTION",255,255,False,1,14,3,"Flight/Diving - Ascend"
25,"MOVE_ANGLE_RISING",255,255,False,1,15,3,"Flight/Diving - Angular Ascent"
26,"MOVE_ANGLE_DESCENT",255,255,False,1,16,3,"Flight/Diving - Angular Descent"
51,"CAMERA_UP",255,255,False,1,17,6,"Point Camera Up"
52,"CAMERA_DOWN",255,255,False,1,18,6,"Point Camera Down"
53,"CAMERA_LEFT",255,255,False,1,19,6,"Point Camera to the Left"
54,"CAMERA_RIGHT",255,255,False,1,20,6,"Point Camera to the Right"
55,"CAMERA_MODE",255,255,False,1,21,6,"Toggle between 1st/3rd Person Mode"
56,"CAMERA_BACKWARD",255,255,False,1,22,6,"Flip Camera"
57,"CAMERA_ZOOMIN",255,255,False,1,23,6,"Zoom Camera In / Previous Page"
58,"CAMERA_ZOOMOUT",255,255,False,1,24,6,"Zoom Camera Out / Next Page"
59,"CAMERA_LOAD",255,255,False,1,25,6,"Return Camera to Saved Position"
