key,0,1,2,3
#,,,,
int32,int16,int16,int16,int16
0,1,3,0,-1
1,1,3,0,-1
2,1,3,0,-1
3,1,3,0,-1
4,1,3,0,-1
5,1,3,0,-1
6,1,3,5,-1
7,1,3,5,-1
8,1,3,5,-1
9,1,3,5,-1
10,1,3,0,-1
11,1,0,-1,-1
12,1,0,-1,-1
13,1,0,-1,-1
14,0,0,-1,-1
15,0,2,-1,-1
16,0,0,-1,-1
17,0,0,-1,-1
18,0,0,6,-1
19,0,0,-1,-1
20,0,0,-1,-1
21,0,0,7,-1
22,0,0,-1,-1
23,0,0,-1,-1
24,0,0,-1,-1
25,0,0,-1,-1
26,0,0,-1,-1
27,0,0,-1,-1
28,0,0,8,-1
29,0,0,9,-1
30,0,0,10,-1
31,0,0,-1,-1
32,0,0,-1,-1
33,0,0,-1,-1
34,0,0,-1,-1
35,0,0,-1,-1
36,0,0,-1,-1
37,2,0,-1,-1
38,2,0,-1,-1
39,0,1,-1,11
40,0,1,-1,12
41,0,1,-1,14
42,0,1,-1,15
43,0,1,-1,16
44,0,1,-1,17
45,0,1,-1,18
46,0,1,-1,19
47,0,1,-1,20
48,0,1,-1,21
49,0,1,-1,22
50,0,1,-1,23
51,0,1,-1,25
52,0,1,-1,26
53,0,1,-1,27
54,0,1,-1,28
55,0,1,-1,29
56,0,1,-1,30
57,0,1,-1,31
58,0,1,-1,13
59,0,1,-1,24
60,2,0,-1,-1
61,2,0,-1,-1
62,2,0,-1,-1
63,0,0,-1,-1
64,0,0,-1,-1
65,0,0,-1,-1
66,0,0,32,-1
67,0,0,33,-1
68,0,0,34,-1
