key,0,1
#,,Target
int32,str,Row
0.0,"",0
70198.0,"",9623615
70198.1,"�L",9623616
70198.2,"L",9623617
70198.3,"��:",9623628
70198.4,"",9623626
70198.5,"
J",9623625
70198.6,"",8859724
70198.7,"",9623611
70198.8,"AGI",9623609
70198.9,"ND_SEIRYU_USAGI",9623610
70198.10,"_USAGI_TSUREARUKI",9707824
70198.11,"AKU_NIWATORI_TSUREARUKI",1045136
70198.12,"KI",2013003
70198.13,"Q4",2013165
70198.14,"SEQ9_SOROBAN",9634146
70198.15,"SUZAKU",9634147
70198.16,"",9300794
70198.17,"_EOBJ_001",68170
70198.18,"S_SEQ1",69530
70198.19,"_K5T1_OFFER",68700
70198.20,"3",465
70198.21,"T_COMP_BANALL240",519
70198.22,"TOHO",9081
70198.23,"_CHAIR_UP",1038509
70198.24,"HIDE_ENPC02",1038508
70204.0,"",9551405
70204.1,"",9551406
70204.2,"",9551431
70204.3,"��,",9551432
70204.4,"BIND_ACTOR8",9551433
70204.5,"",4264
70204.6,"OR11",150
70204.7,"LOC_ACTION0",9551404
70204.8,"ND_ACTOR7",9673436
70204.9,"LOC_SE1",147
70207.0,"",1042734
70207.1,"",1042735
70207.2,"IS_ACTOR5",326
70207.3,"BIND_ACTOR09",9723271
70211.0,"",27
70211.1,"",1042980
70211.2,"SSAGE0",9563975
70211.3,"D_ACTOR13",573
70211.4,"BIND_ACTOR12",9553520
70255.0,"",1044498
70255.1,"",1015922
70255.2,"",1042483
70255.3,"",1042484
70255.4,"ACTOR0",1042519
70255.5,"_ACTOR2",103
70255.6,"LOC_ACTOR4",1030
70255.7,"C_MOTION0",9112
70255.8,"LOC_QUEST0",70188
70260.0,"",5609
70260.1,"",9624085
70260.2,"TBASE_SIDESEARCH_01",380
70260.3,"L_SELLER_01",174
70260.4,"01",180
70260.5,"ATERIN_01",1044639
70260.6,"LOC_ENPC_TKEB_01",1045145
70261.0,"",3016
70261.1,")",1005513
70261.2,"�",1016244
70261.3,"",1043752
70261.4,"",1044741
70261.5,"_02",1043891
70261.6,"TOR_04",9414395
70261.7,"OS_ACTOR1",3763
70261.8,"MANDERVILLE_WEAPON_STEP1",1166
70262.0,"",1016244
70262.1,"_ACTOR_01",1043752
70262.2,"QUEST_CHRHDY251",70262
70264.0,"",1011610
70264.1,"-",1016305
70264.2,"",1011080
70264.3,"_ACTOR_14",1045134
70264.4,"5",9686358
70264.5,"OR_13",1044697
70264.6,"_ACTOR_14",1044698
70264.7,"INVIS_ACTOR_17",1011100
70267.0,"",38756
70267.1,"",38757
70267.2,"",38758
70267.3,"��CRP_SDG_TOKEN_STEP_1_BASE",38759
70267.4,"TOKEN_STEP_1_BASE",38760
70267.5,"_1_BASE",38761
70267.6,"W_SDG_TOKEN_STEP_1_BASE",38762
70267.7,"N_STEP_1_BASE",38763
70267.8,"ASE",38790
70267.9,"TOKEN_STEP_1_A_BASE",38788
70267.10,"_1_A_BASE",38792
70267.11,"FSH_SDG_TOKEN_STEP_1_B_BASE",38793
70268.0,"",38764
70268.1,"",38765
70268.2,"",38766
70268.3,"��",38767
70268.4,"E",38768
70268.5,"TOKEN_STEP_2_BASE",38769
70268.6,"_2_BASE",38770
70268.7,"R_SDG_TOKEN_STEP_2_BASE",38771
70268.8,"N_STEP_2_BASE",38796
70268.9,"E",38794
70268.10,"TOKEN_STEP_2_A_BASE",38798
70268.11,"_2_A_BASE",38799
70268.12,"INVIS_ACTOR0",1045069
