key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
#,Radius,Height,VFXScale,,,,,,,,,FloatHeight,FloatDown,FloatUp,,MotionBlendType,LoopFlySE
int32,single,single,single,uint16,uint16,uint16,uint16,uint16,uint16,uint16,uint16,single,single,uint16,byte,bit&01,byte
0,0.5,1,1,240,600,66,300,66,300,0,0,3,3,0,0,False,0
1,1.2,1,1,200,500,66,143,66,143,0,0,3,3,0,0,False,1
2,0.3,0.7,0.5,120,370,66,167,66,135,0,0,3,3,0,0,False,1
3,0.3,0.75,0.5,200,400,66,67,66,83,0,0,3,3,0,0,False,1
4,0.7,0.8,0.8,150,450,66,111,66,93,0,0,3,3,0,0,False,1
5,1.6,1.5,1.3,200,500,66,200,66,200,0,0,3,3,0,0,False,1
6,0.4,0.7,0.3,100,400,66,200,66,125,0,0,3,3,0,0,False,1
7,0.6,0.8,1,250,550,100,100,100,100,110,150,8,3,0,1,False,1
8,2,1.8,1.5,200,600,66,111,66,93,0,0,3,3,0,1,False,1
9,0.4,0.8,0.8,200,450,66,100,66,111,0,0,3,3,0,0,False,1
10,0.4,0.7,0.5,200,400,66,200,66,250,0,0,3,3,0,0,False,1
11,0.6,0.9,1,200,500,100,100,100,100,20,60,8,3,0,1,True,1
12,0.6,1,1,200,600,100,100,100,100,120,150,8,3,0,1,True,1
13,0.3,0.6,0.2,150,400,66,67,66,100,0,0,3,3,0,0,False,1
14,0.4,0.7,1,200,450,100,100,100,100,130,170,8,3,0,1,True,1
15,1.3,1.3,1,200,500,66,100,66,100,0,0,3,3,0,0,False,1
16,0.3,0.7,1,250,550,100,100,100,100,120,150,8,3,0,1,False,1
17,2.1,1.5,2,250,800,66,100,66,78,0,0,3,3,0,1,False,1
18,1.3,1.8,1.5,200,500,66,100,66,100,0,0,3,3,0,0,True,2
19,1.3,1,0.5,500,500,66,100,66,100,0,0,3,3,0,0,False,1
20,0.2,0.7,1,200,500,100,100,100,100,150,190,2,3,0,1,True,1
21,1.1,1.8,1.5,200,600,66,100,66,83,0,0,3,3,0,0,False,2
22,0.5,0.7,0.6,200,500,66,100,66,100,0,0,3,3,0,0,False,1
23,5,4,4,200,500,66,300,66,143,0,0,3,3,80,1,False,2
24,1.4,1.4,1.5,200,800,66,125,66,78,0,0,3,3,0,0,False,1
25,0.2,0.6,1,200,500,100,100,100,100,130,170,8,3,0,1,True,1
26,0.3,0.6,1,300,600,100,100,100,100,130,170,8,3,0,1,True,1
27,3,2.5,2,200,500,66,200,66,200,0,0,3,3,0,0,False,2
28,0.3,0.6,0.5,250,550,66,80,66,91,0,0,3,3,0,0,False,1
29,1,1.3,0.5,300,600,66,67,66,83,0,0,3,3,0,0,False,1
30,2.4,2.2,2,250,550,66,160,66,182,0,0,3,3,0,1,False,1
31,0.4,1,1,200,500,67,67,67,67,0,0,3,3,0,0,False,1
32,0.5,0.7,0.5,150,400,66,167,66,156,0,0,3,3,0,0,False,1
33,1.1,1,1,200,500,66,100,66,100,0,0,3,3,0,0,False,1
34,2.2,2.5,1.7,200,550,66,100,66,91,0,0,3,3,0,0,False,2
35,4,4.5,3,300,600,66,133,66,167,0,0,3,3,0,1,False,2
36,0.4,0.4,0.7,200,500,66,100,66,100,0,0,3,3,0,0,False,1
37,3.5,2.7,1,200,500,66,143,66,143,0,0,3,3,0,1,False,2
38,2,1.6,1,200,500,66,125,66,125,0,0,3,3,0,0,False,1
39,2.7,2.2,2,200,450,66,125,66,139,0,0,3,3,0,0,False,1
40,2,2.1,2,200,500,66,167,66,167,0,0,3,3,0,0,False,2
41,1.1,1,1,200,600,66,167,66,139,0,0,3,3,0,0,False,1
42,5.8,4.7,3,200,500,66,200,66,200,0,0,3,3,0,0,False,2
43,0.9,1,1,200,600,100,100,100,100,40,80,3,3,90,1,False,1
44,0.9,0.9,1.2,170,470,66,78,66,71,0,0,3,3,0,0,False,1
45,1.1,0.8,0.5,200,500,66,200,66,200,0,0,3,3,0,0,False,1
46,1.8,1.5,1.5,300,600,66,167,66,83,0,0,3,3,0,0,False,1
47,1.6,1.6,1.2,200,500,66,100,66,100,0,0,3,3,0,0,False,1
48,3.5,3,2,200,500,66,300,66,300,0,0,3,3,0,1,False,1
49,1.3,2.1,2,240,550,66,104,66,114,0,0,3,3,0,0,False,2
50,0.5,0.7,0.6,200,350,66,100,66,143,0,0,3,3,0,0,False,1
51,1.5,1.6,1,250,550,66,114,66,130,0,0,3,3,0,0,False,1
52,1.5,1.6,1,200,500,100,100,100,100,0,0,3,3,0,0,False,1
53,3.7,3,3,200,700,66,100,66,71,0,0,3,3,0,1,False,2
54,1.9,2.4,1,250,550,66,80,66,91,0,0,3,3,0,1,False,1
55,1.2,1.2,1.2,100,500,66,300,66,200,0,0,3,3,0,0,False,1
56,1.4,1.8,1.5,200,500,66,100,66,100,0,0,3,3,0,0,False,2
57,2.3,2,2,200,600,66,100,66,83,0,0,3,3,0,1,False,2
58,4,3.6,3.2,300,600,66,95,66,119,0,0,3,3,0,1,False,2
59,0.1,0.7,0.6,200,500,66,100,66,100,0,0,3,3,0,0,False,1
60,3.6,2.6,1,200,500,66,300,66,300,0,0,6,10,140,1,False,2
61,2,2.3,1,200,500,66,67,66,67,0,0,3,3,0,1,False,1
62,2.5,2.4,2,200,500,66,100,66,100,0,0,3,3,0,0,False,2
63,5,3.5,5,200,500,66,125,66,125,0,0,3,3,0,0,False,2
64,2,1.6,1.4,200,500,100,100,100,100,180,250,6,3,0,1,False,1
65,1.2,1.8,1.4,500,500,66,100,66,125,0,0,3,3,0,0,False,1
66,3.5,2.8,2.5,200,500,66,100,66,100,0,0,3,3,0,0,False,2
67,1.3,2,3,200,600,100,100,83,83,0,0,3,3,0,0,False,1
68,3,3,2.5,200,500,66,143,66,143,0,0,3,3,0,1,False,2
69,2.4,2,1,200,500,100,100,100,100,240,240,8,3,0,1,True,1
70,4,3.5,3,200,500,66,143,66,143,0,0,3,3,0,0,False,2
71,4.5,3.5,3,200,500,77,167,77,167,0,0,3,3,100,1,False,1
72,1.8,1,1,200,600,66,100,66,83,0,0,3,3,0,0,False,1
73,1,1.3,1.3,200,6000,66,100,66,100,0,0,3,3,0,1,False,2
74,1,1,1,200,500,66,100,66,100,0,0,3,3,0,0,False,1
75,1,0.7,1,200,500,100,100,100,100,0,0,3,3,0,0,False,1
76,1,1.4,1.3,300,600,66,67,66,83,0,0,3,3,0,1,False,1
77,2.8,2.5,1,200,500,66,100,66,100,0,0,3,3,0,0,False,1
78,1.8,1.5,1,200,500,100,100,100,100,370,370,12,3,0,1,False,1
79,0.2,0.7,1,200,500,66,100,66,100,0,0,3,3,0,0,False,1
80,0.4,0.7,1,250,550,100,100,100,100,130,170,8,3,0,1,False,1
81,0.3,0.6,0.5,100,350,66,200,66,143,0,0,3,3,0,0,False,1
82,0.4,0.7,0.5,120,350,66,167,66,143,0,0,3,3,0,0,False,1
83,0.2,0.5,0.5,200,600,100,100,100,100,80,120,8,3,0,1,True,1
84,0.5,0.7,1,200,450,100,100,100,100,80,120,8,3,0,1,False,1
85,0.7,0.8,1,200,500,66,83,66,83,0,0,3,3,0,0,False,1
86,0.7,0.8,1,120,350,66,167,66,143,0,0,3,3,0,0,False,1
87,1,1,1,200,600,66,200,66,167,0,0,3,3,0,0,False,1
88,0.3,0.6,0.5,200,500,66,100,66,100,0,0,3,3,0,0,False,1
89,0.7,1,1,200,500,66,100,66,100,0,0,3,3,0,0,False,1
90,1,1.5,1,200,500,66,100,66,100,0,0,3,3,0,0,False,1
91,1,1.5,0.5,200,500,100,100,100,100,0,0,3,3,0,0,False,1
92,2.3,2.4,1,200,500,100,100,100,100,0,0,3,3,0,0,False,1
93,0.5,0.6,1,200,500,100,100,100,100,100,130,8,3,0,1,False,1
94,1,1,1,200,600,66,300,66,300,0,0,3,3,0,0,False,1
95,1.7,1.9,1,200,500,66,125,66,125,0,0,3,3,0,1,False,2
96,5,4.2,4,300,800,67,67,66,100,0,0,3,3,0,1,False,2
97,1,3,2,200,500,66,100,66,100,0,0,3,3,0,1,False,2
98,3.5,3.8,3.5,200,500,67,67,67,67,0,0,3,3,0,1,False,2
99,6,6.2,1,600,600,66,100,83,83,0,0,3,3,0,1,False,1
100,2,1.7,1,100,500,66,300,66,300,0,0,3,3,0,0,False,2
101,2,1,1,200,500,100,100,100,100,0,0,3,3,0,1,False,1
102,4.5,12,8,200,500,66,100,66,100,0,0,3,3,0,1,False,1
103,1,1.16,1.1,200,500,66,100,66,100,0,0,3,3,0,0,False,1
104,1,1,1,200,500,100,100,100,100,0,0,3,3,0,0,False,1
105,2.3,2,1,200,500,100,200,100,200,0,0,3,3,60,0,False,1
106,1.2,1,1,200,500,66,83,66,83,0,0,3,3,0,0,False,1
107,3.5,7,5,200,600,100,100,83,83,0,0,3,3,0,0,False,1
108,1,1,1,200,500,66,300,66,300,0,0,3,3,0,1,False,1
109,1,1.05,1.5,200,600,100,100,100,100,0,0,3,3,0,0,False,2
110,7.5,7,7,200,600,66,300,66,130,0,0,3,3,0,1,False,1
111,0.3,0.4,1,200,500,66,100,66,100,0,0,3,3,0,0,False,1
112,12,1,1,200,500,67,67,67,67,0,0,3,3,0,1,False,1
113,1,1,1,200,500,66,300,66,300,0,0,3,3,0,0,False,1
114,1,1.2,1,600,600,66,100,66,83,0,0,3,3,0,1,False,1
115,1,2,2,200,500,100,100,100,100,350,350,1.7,3,0,1,False,1
116,1,1,1,200,500,66,300,66,300,0,0,3,3,0,1,False,1
117,6,6.5,8,200,500,67,300,67,300,0,0,3,3,0,1,False,1
118,1.4,1.5,2,200,500,100,100,100,100,250,250,1.7,3,0,1,False,1
119,12,7,7,200,500,100,100,100,100,0,0,3,3,0,1,False,2
120,3,1,1,200,1500,66,100,66,100,0,0,3,3,0,0,False,1
121,1,1,1,200,500,66,300,66,300,0,0,3,3,0,0,False,1
122,1,1,1,200,500,66,83,66,83,0,0,3,3,0,0,False,1
123,3.5,3,3,200,500,100,100,100,100,150,150,0.01,3,0,1,False,2
124,1.5,2,2,200,500,66,100,66,100,0,0,3,3,0,1,False,2
125,1,1,1,200,500,66,100,66,100,0,0,3,3,0,1,False,1
126,2.5,3,4,200,500,67,77,67,77,0,0,3,3,0,1,False,1
127,1,1,1,200,500,66,100,66,100,0,0,3,3,0,1,False,2
128,6,5,5,200,500,66,83,66,83,0,0,3,3,0,0,False,1
129,4,3,3,200,500,100,100,100,100,100,100,0.7,3,0,0,False,1
130,7,6,4,200,500,66,100,66,100,0,0,3,3,0,1,False,1
131,1,1.3,1.3,200,500,66,100,66,100,0,0,3,3,0,0,False,1
132,3,1,1,200,500,66,100,66,100,0,0,3,3,0,0,False,1
133,0.7,0.7,0.4,200,500,66,100,66,100,0,0,3,3,0,0,False,1
134,1.3,0.9,1,200,500,100,100,100,100,20,30,8,3,0,1,False,1
135,0.3,0.5,0.3,200,500,66,100,66,100,0,0,3,3,0,0,False,1
136,1.2,1,1,200,500,100,100,100,100,0,0,3,3,0,0,False,1
137,0.4,0.6,1,200,500,100,100,100,100,80,120,8,3,0,1,True,1
138,0.6,0.7,1,200,500,100,100,100,100,120,150,8,3,0,1,False,1
139,3,3.4,6,40,160,100,300,100,300,0,0,3,3,0,0,False,2
