key,0,1,2,3,4,5
#,PhysicalBonus,MentalBonus,TacticalBonus,Experience,Name,Description
int32,sbyte,sbyte,sbyte,uint32,str,str
0,0,0,0,0,"",""
1,40,0,0,2000,"Basic Training: Physical","Overall Physical Ability +40"
2,0,40,0,2000,"Basic Training: Mental","Overall Mental Ability +40"
3,0,0,40,2000,"Basic Training: Tactical","Overall Tactical Ability +40"
4,20,20,0,2000,"Advanced Training: Physical & Mental","Overall Physical/Mental Abilities +20"
5,20,0,20,2000,"Advanced Training: Physical & Tactical","Overall Physical/Tactical Abilities +20"
6,0,20,20,2000,"Advanced Training: Mental & Tactical","Overall Tactical/Mental Abilities +20"
7,0,0,0,3000,"Comprehensive Training Course","None"
