key,0,1,2,3,4,5,6,7
#,MaxTotalStats,MaxEachStat,BaseParam[0],BaseParam[1],BaseParam[2],BaseParam[3],Image,
int32,uint16,uint16,BaseParam,BaseParam,BaseParam,BaseParam,Image,byte
0,0,0,0,0,0,0,0,0
32669,834,364,19,27,44,45,80812,0
32670,1167,510,22,27,44,45,80813,0
32671,1167,510,19,27,44,45,80814,0
32672,1167,510,22,27,44,45,80815,0
32673,1167,510,22,27,44,45,80816,0
32674,1167,510,22,27,44,45,80821,0
32675,1167,510,19,27,44,45,80823,0
32676,1167,510,22,27,44,45,80822,0
32677,1167,510,6,27,44,46,80817,0
32678,1167,510,22,27,44,46,80818,0
32679,1167,510,22,27,44,46,80819,0
32680,1167,510,6,27,44,46,80820,0
32681,1167,510,6,27,44,46,80824,0
32682,1167,510,22,27,44,45,80825,0
32683,1167,510,22,27,44,46,80826,0
32684,1167,510,19,27,44,45,80827,0
32685,1167,510,22,27,44,45,80828,0
32686,333,146,19,27,44,45,80811,0
33462,0,0,0,0,0,0,0,0
33463,0,0,0,0,0,0,0,0
33464,0,0,0,0,0,0,0,0
33465,0,0,0,0,0,0,0,0
33466,0,0,0,0,0,0,0,0
33467,0,0,0,0,0,0,0,0
33468,0,0,0,0,0,0,0,0
33469,0,0,0,0,0,0,0,0
33470,0,0,0,0,0,0,0,0
33471,0,0,0,0,0,0,0,0
33472,0,0,0,0,0,0,0,0
33473,0,0,0,0,0,0,0,0
33474,0,0,0,0,0,0,0,0
33475,0,0,0,0,0,0,0,0
33476,0,0,0,0,0,0,0,0
33477,0,0,0,0,0,0,0,0
33478,0,0,0,0,0,0,0,0
33479,0,0,0,0,0,0,0,0
