key,0,1,2,3,4,5,6
#,,,,,,,
int32,uint16,uint16,uint16,uint16,uint16,uint16,uint16
0,100,200,300,400,500,600,700
1,110,220,330,440,550,660,770
2,120,240,360,480,600,720,840
3,130,260,390,520,650,780,910
4,140,280,420,560,700,840,980
5,150,300,450,600,750,900,1050
6,160,320,480,640,800,960,1120
7,170,340,510,680,850,1020,1190
8,180,360,540,720,900,1080,1260
9,190,380,570,760,950,1140,1330
10,200,400,600,800,1000,1200,1400
11,210,420,630,840,1050,1260,1470
12,220,440,660,880,1100,1320,1540
13,230,460,690,920,1150,1380,1610
14,240,480,720,960,1200,1440,1680
15,250,500,750,1000,1250,1500,1750
16,260,520,780,1040,1300,1560,1820
17,270,540,810,1080,1350,1620,1890
18,280,560,840,1120,1400,1680,1960
19,290,580,870,1160,1450,1740,2030
20,300,600,900,1200,1500,1800,2100
21,310,620,930,1240,1550,1860,2170
22,320,640,960,1280,1600,1920,2240
23,330,660,990,1320,1650,1980,2310
24,340,680,1020,1360,1700,2040,2380
25,350,700,1050,1400,1750,2100,2450
26,360,720,1080,1440,1800,2160,2520
27,370,740,1110,1480,1850,2220,2590
28,380,760,1140,1520,1900,2280,2660
29,390,780,1170,1560,1950,2340,2730
30,400,800,1200,1600,2000,2400,2800
31,410,820,1230,1640,2050,2460,2870
