key,0,1,2,3,4
#,,,,,
int32,uint32,byte,byte,uint16,bit&01
0,0,0,0,0,False
1,0,0,0,0,False
2,0,0,0,0,False
3,0,0,0,0,False
4,0,0,0,0,False
5,0,0,0,0,False
6,0,0,0,0,False
7,0,0,0,0,False
8,0,0,0,0,False
9,0,0,0,0,False
10,0,0,0,0,False
11,0,0,0,0,False
12,0,0,0,0,False
13,0,0,0,0,False
14,0,0,0,0,False
15,0,0,0,0,False
16,0,0,0,0,False
17,0,0,0,0,False
18,0,0,0,0,False
19,0,0,0,0,False
20,0,0,0,0,False
21,0,0,0,0,False
22,0,0,0,0,False
23,0,0,0,0,False
24,0,0,0,0,False
25,0,0,0,0,False
26,0,0,0,0,False
27,45046,2,7,0,False
28,0,0,0,0,False
29,0,0,0,0,False
30,0,0,0,0,False
31,0,0,0,0,False
32,0,0,0,0,False
33,0,0,0,0,False
34,45586,2,7,0,False
35,45587,2,7,0,False
36,0,0,0,0,False
37,0,0,0,0,False
38,45692,2,7,0,False
39,0,0,0,0,False
40,0,0,0,0,False
41,0,0,0,0,False
42,0,0,0,0,False
43,0,0,0,0,False
44,0,0,0,0,False
45,45693,1,2,2000,False
46,45694,1,2,2000,False
47,45695,1,2,2000,False
48,45696,1,2,2000,False
49,45697,1,2,2000,False
50,45698,1,2,2000,False
51,45699,1,2,2000,False
52,45700,1,2,2000,False
53,45701,1,2,2000,True
54,45702,1,2,2000,False
55,45703,1,2,2000,False
56,45704,1,2,2000,False
57,45705,1,2,2000,False
58,45706,1,2,2000,False
59,45707,1,2,2000,False
60,45708,1,2,2000,False
61,45709,1,2,2000,False
62,45710,1,2,2000,False
63,45711,1,2,2000,False
64,45712,1,2,2000,False
65,45713,1,2,2000,False
66,45714,1,2,2000,False
67,45715,1,2,2000,False
68,45716,1,2,2000,False
69,45717,1,2,2000,False
70,45718,1,2,2000,True
71,45719,1,2,2000,False
72,45720,1,2,2000,False
73,45721,1,2,2000,False
74,45722,1,2,2000,False
75,45723,1,2,2000,False
76,45724,1,2,2000,False
77,45725,1,2,2000,False
78,45726,1,2,2000,False
79,45727,1,2,2000,False
80,45728,1,2,2000,False
81,45729,1,2,2000,False
82,45730,1,2,2000,False
83,45731,1,2,2000,False
84,45732,1,2,2000,False
85,45733,1,2,2000,False
86,45734,1,2,2000,False
87,45735,1,2,2000,False
88,45736,1,2,2000,False
89,45737,1,2,2000,False
90,45738,1,2,2000,False
91,45739,1,2,2000,False
92,45740,1,2,2000,False
93,45741,1,2,2000,False
94,45742,1,2,2000,False
95,45743,1,2,2000,False
96,45744,1,2,2000,False
97,45745,1,2,2000,False
98,45746,1,2,2000,False
99,45747,1,2,2000,False
100,45748,1,2,2000,False
101,45749,1,2,2000,False
102,45750,1,2,2000,False
103,45751,1,2,2000,False
104,45752,1,2,2000,False
105,45753,1,2,2000,False
106,45754,1,2,2000,False
107,45755,1,2,2000,False
108,45756,1,2,2000,False
109,45757,1,2,2000,False
110,45758,1,2,2000,False
111,45759,1,2,2000,False
112,45760,1,2,2000,False
113,45761,1,2,2000,False
114,45762,1,2,2000,False
115,45763,1,2,2000,False
116,45764,1,2,2000,False
117,45765,1,2,2000,False
118,45766,1,2,2000,False
119,45767,1,2,2000,False
120,45768,1,2,2000,False
121,45769,1,2,2000,False
122,45770,1,2,2000,False
123,45771,1,2,2000,False
124,45772,1,2,2000,False
125,45773,1,2,2000,False
126,45774,1,2,2000,False
127,45775,1,2,2000,False
128,45776,1,2,2000,False
129,45777,1,2,2000,False
130,45778,1,2,2000,False
131,45779,1,2,2000,False
132,45780,1,2,2000,False
133,45781,1,2,2000,False
134,45782,1,2,2000,False
135,45783,1,2,2100,True
136,45784,1,2,2000,False
137,45785,1,2,2000,False
138,45786,1,2,2000,False
139,45787,1,2,2000,False
140,45788,1,2,2100,False
141,45789,1,2,2000,False
142,45790,1,2,2000,False
143,45791,1,2,2000,False
144,45792,1,2,2000,False
145,45793,1,2,2100,False
146,45794,1,2,2000,False
147,45795,1,2,2000,False
148,45796,1,2,2000,False
149,45797,1,2,2000,False
150,45798,1,2,2100,False
151,45799,1,2,2000,False
152,45800,1,2,2000,False
153,45801,1,2,2000,False
154,45802,1,2,2000,False
155,45803,1,2,2100,False
156,45804,1,2,2000,False
157,45805,1,2,2000,False
158,45806,1,2,2000,False
159,45807,1,2,2000,False
160,45808,1,2,2000,False
161,45809,1,2,2100,False
162,45810,1,2,2000,False
163,45811,1,2,2000,False
164,45812,1,2,2000,False
165,45813,1,2,2000,False
166,45814,1,2,2100,False
167,45815,1,2,2000,False
168,45816,1,2,2000,False
169,45817,1,2,2000,False
170,45818,1,2,2000,False
171,45819,1,2,2100,False
172,45820,1,2,2000,False
173,45821,1,2,2000,False
174,45822,1,2,2000,False
175,45823,1,2,2000,False
176,45824,1,2,2000,False
177,45825,1,2,2100,False
178,45826,1,2,2000,False
179,45827,1,2,2000,False
180,45828,1,2,2000,False
181,45829,1,2,2000,False
182,45830,1,2,2100,False
183,45831,1,2,2000,False
184,45832,1,2,2000,False
185,45833,1,2,2000,False
186,45834,1,2,2000,False
187,45835,1,2,2100,False
188,45836,1,2,2000,False
189,45837,1,2,2000,False
190,45838,1,2,2000,False
191,45839,1,2,2000,False
192,45840,1,2,2100,False
193,45841,1,2,2000,False
194,45842,1,2,2000,False
195,45843,1,2,2000,False
196,45844,1,2,2000,False
197,45845,1,2,2000,False
198,45846,1,2,2100,True
199,45847,1,2,2000,False
200,45848,1,2,2000,False
201,45849,1,2,2000,False
202,45850,1,2,2100,False
203,45851,1,2,2000,False
204,0,0,0,0,False
