key,0,1,2
#,,,
int32,int32,byte,byte
0.0,0,0,0
1.0,1000061,1,100
1.1,1000060,1,100
1.2,32803,2,100
1.3,1000109,3,100
1.4,36843,4,100
1.5,1000110,5,100
51.0,1000004,0,100
51.1,1000003,0,100
51.2,17715,0,100
51.3,17716,0,100
51.4,1000008,0,100
51.5,1000007,0,100
51.6,1000006,0,100
51.7,1000005,0,100
51.8,10328,0,100
51.9,1000002,0,100
51.10,1000001,0,100
51.11,1000009,0,100
51.12,20632,0,100
51.13,20631,0,100
51.14,20630,0,100
51.15,20629,0,100
51.16,20628,0,100
51.17,1000010,0,100
51.18,1000012,0,100
51.19,1000011,0,100
51.20,30277,0,100
51.21,22499,0,100
51.22,21035,0,100
51.23,1000028,0,100
51.24,1000014,0,100
51.25,1000013,0,100
51.26,1000016,0,100
51.27,1000015,0,100
51.28,1000018,0,100
51.29,1000017,0,100
51.30,1000020,0,100
51.31,1000019,0,100
51.32,1000023,0,100
51.33,1000024,0,100
51.34,1000022,0,100
51.35,1000021,0,100
51.36,1000026,0,100
51.37,1000025,0,100
51.38,30066,0,100
51.39,1000027,0,100
51.40,1000029,0,100
51.41,1000031,0,100
51.42,1000030,0,100
51.43,1000033,0,100
51.44,1000032,0,100
51.45,1000035,0,100
51.46,1000034,0,100
51.47,1000036,0,100
51.48,36335,0,100
51.49,1000110,5,100
52.0,1000041,0,100
52.1,1000039,0,100
52.2,1000038,0,100
52.3,1000040,0,100
52.4,1000042,0,100
52.5,1000037,0,100
52.6,1000044,0,100
52.7,1000043,0,100
52.8,1000046,0,100
52.9,1000045,0,100
52.10,1000051,0,100
52.11,1000053,0,100
52.12,1000054,0,100
52.13,1000048,0,100
52.14,1000047,0,100
52.15,1000049,0,100
52.16,1000050,0,100
52.17,1000052,0,100
52.18,1000055,0,100
52.19,1000057,0,100
52.20,1000056,0,100
52.21,1000058,0,100
52.22,31418,0,100
52.23,33042,0,100
52.24,1000059,0,100
52.25,1000061,0,100
52.26,1000060,0,100
52.27,36843,4,100
101.0,6040,0,100
101.1,6039,0,100
101.2,6038,0,100
101.3,6037,0,100
101.4,6036,0,100
101.5,6034,0,100
101.6,6035,0,100
101.7,6033,0,100
101.8,1000063,0,100
101.9,1000062,0,100
102.0,8164,0,100
102.1,8128,0,100
102.2,8124,0,100
102.3,2648,0,100
102.4,2647,0,100
102.5,2646,0,100
102.6,2645,0,100
102.7,6106,0,100
102.8,6967,0,100
102.9,6966,0,100
102.10,6965,0,100
102.11,6964,0,100
102.12,9271,0,100
102.13,9270,0,100
102.14,9269,0,100
102.15,9268,0,100
102.16,13297,0,100
102.17,13296,0,100
102.18,13295,0,100
102.19,16615,0,100
102.20,16614,0,100
102.21,20679,0,100
102.22,20678,0,100
102.23,22458,0,100
102.24,22457,0,100
102.25,24237,0,100
102.26,24236,0,100
102.27,28557,0,100
102.28,28556,0,100
103.0,4303,0,100
103.1,4302,0,100
103.2,4301,0,100
103.3,1000065,0,100
103.4,1000064,0,100
103.5,13299,0,100
103.6,13568,0,100
103.7,13567,0,100
103.8,13298,0,100
103.9,25021,0,100
103.10,25020,0,100
103.11,1000071,0,100
103.12,1000070,0,100
103.13,1000069,0,100
103.14,1000068,0,100
103.15,1000067,0,100
103.16,1000066,0,100
103.17,32803,0,100
104.0,4200,0,100
104.1,10066,0,100
104.2,1000073,0,100
104.3,1000072,0,100
104.4,1000075,0,100
104.5,1000074,0,100
104.6,24590,0,100
104.7,30042,0,100
104.8,30043,0,100
105.0,4408,0,100
105.1,4405,0,100
105.2,4406,0,100
105.3,4407,0,100
105.4,4404,0,100
105.5,2671,0,100
105.6,2809,0,100
105.7,2751,0,100
105.8,2707,0,100
105.9,2659,0,100
105.10,10068,0,100
105.11,10069,0,100
105.12,10070,0,100
105.13,10067,0,100
105.14,1000076,0,100
105.15,30046,0,100
105.16,30045,0,100
105.17,30044,0,100
105.18,1000109,3,100
106.0,3749,0,100
106.1,3748,0,100
106.2,3285,0,100
106.3,3284,0,100
106.4,3283,0,100
106.5,3282,0,100
106.6,3281,0,100
106.7,3280,0,100
106.8,2972,0,100
106.9,2971,0,100
106.10,2970,0,100
106.11,2969,0,100
106.12,2968,0,100
106.13,2967,0,100
106.14,1000090,0,100
106.15,1000089,0,100
106.16,1000088,0,100
