key,0,1,2
#,Location,,
int32,ChocoboTaxiStand,byte,uint16
0,0,0,80
1,1179649,0,80
2,1179657,1,5
3,1179650,1,5
4,1179651,2,15
5,0,0,80
6,1179650,2,15
7,0,0,80
8,1179653,3,50
9,0,0,80
10,1179650,3,50
11,0,0,80
12,1179654,3,50
13,0,0,80
14,1179650,3,50
15,0,0,80
16,1179655,1,15
17,1179650,1,15
18,1179656,1,30
19,1179650,1,30
20,1179652,1,15
21,1179654,1,15
22,1179653,1,15
23,1179654,1,15
24,1179653,1,15
25,1179652,1,15
26,1179655,1,15
27,1179656,1,15
28,1179661,1,15
29,1179658,1,15
30,1179660,2,30
31,1179658,2,30
32,1179659,1,5
33,1179658,1,5
34,1179661,2,15
35,1179659,2,15
36,1179660,1,15
37,1179659,1,15
38,1179666,2,50
39,0,0,80
40,1179658,2,50
41,0,0,80
42,1179662,1,15
43,1179658,1,15
44,1179663,3,30
45,0,0,80
46,1179658,3,30
47,0,0,80
48,1179664,2,30
49,0,0,80
50,1179658,2,30
51,0,0,80
52,1179665,3,50
53,0,0,80
54,1179658,3,50
55,0,0,80
56,1179667,1,15
57,1179663,1,15
58,1179665,3,30
59,1179664,3,30
60,1179668,1,50
61,1179666,1,50
62,1179670,1,15
63,1179669,1,15
64,1179671,2,15
65,0,0,80
66,1179669,2,15
67,0,0,80
68,1179672,3,30
69,0,0,80
70,1179669,3,30
71,0,0,80
72,1179673,3,50
73,0,0,80
74,1179669,3,50
75,0,0,80
76,1179674,5,60
77,0,0,80
78,0,0,80
79,1179669,5,60
80,0,0,80
81,0,0,80
82,1179677,2,30
83,0,0,80
84,1179669,2,30
85,0,0,80
86,1179675,2,5
87,1179669,2,5
88,1179676,2,15
89,1179669,2,15
90,1179676,2,15
91,1179675,2,15
92,1179671,1,15
93,1179672,1,15
94,1179680,2,80
95,0,0,80
96,1179656,2,80
97,0,0,80
98,1179680,1,60
99,1179679,1,60
100,1179680,2,80
101,1179681,2,80
102,1179682,3,100
103,0,0,80
104,1179680,3,100
105,0,0,80
106,1179683,1,80
107,1179682,1,80
108,1179663,3,60
109,0,0,80
110,1179654,3,60
111,0,0,80
112,1179686,1,105
113,1179685,1,105
114,1179687,2,130
115,0,0,80
116,1179685,2,130
117,0,0,80
118,1179687,1,115
119,0,0,80
120,1179686,1,115
121,0,0,80
122,1179688,1,120
123,1179687,1,120
124,1179689,2,150
125,0,0,80
126,1179687,2,150
127,0,0,80
128,1179689,2,140
129,0,0,80
130,1179688,2,140
131,0,0,80
132,1179692,1,135
133,1179691,1,120
134,1179691,1,125
135,1179690,1,125
136,1179692,1,120
137,1179690,1,135
138,1179694,1,145
139,1179693,1,145
140,1179685,1,5
141,1179684,1,5
142,0,1,80
143,1179695,1,105
144,0,0,80
145,1179696,2,120
146,1179695,2,120
147,0,0,80
148,1179697,1,60
149,1179695,1,60
150,0,0,80
151,1179698,1,105
152,1179699,2,105
153,1179695,2,105
154,0,0,80
155,1179697,2,60
156,1179696,2,60
157,1179699,2,130
158,0,0,0
159,1179697,2,130
160,0,0,0
161,1179699,1,60
162,1179698,1,60
163,1179700,1,105
164,0,0,80
165,1179698,1,105
166,1179700,2,105
167,0,0,80
168,1179699,2,105
169,1179701,1,60
170,1179700,1,60
171,1179703,2,205
172,1179702,2,205
173,0,0,80
174,1179704,2,200
175,1179702,2,200
176,0,0,80
177,1179704,2,60
178,1179703,2,60
179,1179705,2,135
180,0,0,80
181,1179703,2,135
182,0,0,80
183,1179705,3,145
184,0,0,80
185,1179704,3,145
186,0,0,80
187,1179706,1,60
188,1179705,1,60
189,1179707,2,135
190,0,0,80
191,1179706,2,135
192,0,0,80
193,1179703,2,110
194,0,0,80
195,1179707,2,110
196,0,0,80
197,1179708,1,95
198,1179707,1,95
199,1179706,2,135
200,0,0,80
201,1179709,2,135
202,0,0,80
203,1179709,1,90
204,1179708,1,90
205,1179707,1,60
206,1179709,1,60
