key,0,1,2
#,LowCollectability,MidCollectability,HighCollectability
int32,uint16,uint16,uint16
0,0,0,0
1,110,160,200
2,160,220,280
3,9,11,12
4,11,13,14
5,14,16,17
6,17,20,21
7,28,31,32
8,35,39,40
9,40,47,48
10,41,45,46
11,49,54,55
12,50,58,59
13,56,61,62
14,59,68,70
15,62,72,74
16,66,72,74
17,81,90,92
18,105,114,116
19,115,124,127
20,128,146,149
21,135,146,149
22,158,170,172
23,161,173,176
24,208,224,229
25,216,232,237
26,240,340,370
27,258,277,281
28,267,303,309
29,299,321,326
30,303,344,351
31,310,332,338
32,320,450,500
33,343,368,375
34,373,423,431
35,376,403,410
36,400,450,500
37,440,471,480
38,450,470,500
39,451,483,492
40,459,491,499
41,470,500,530
42,517,553,564
43,646,691,703
44,683,731,743
45,690,738,752
46,750,849,865
47,760,813,828
48,761,814,828
49,767,868,884
50,819,927,944
51,826,883,898
52,829,886,902
53,834,944,961
54,837,947,964
55,864,924,940
56,865,979,997
57,869,901,909
58,1002,1071,1091
59,1034,1105,1125
60,1062,1194,1215
61,1225,1309,1332
62,1429,1527,1554
63,1727,1845,1878
64,2077,2219,2259
65,2286,2442,2485
66,110,160,200
67,160,220,280
68,190,270,340
69,220,300,390
70,230,320,410
71,240,340,430
72,250,340,440
73,260,360,460
74,270,370,480
75,290,410,530
76,300,420,530
77,300,420,540
78,320,450,580
79,330,460,580
80,330,460,600
81,350,490,630
82,360,500,640
83,370,520,670
84,400,550,710
85,420,580,750
86,450,630,820
87,460,640,830
88,500,690,890
89,520,730,930
90,540,760,970
91,560,780,1010
92,580,800,1030
93,580,810,1040
94,590,830,1060
95,630,880,1130
96,690,960,1230
97,750,1040,1350
98,810,1130,1460
99,840,1170,1500
100,860,1210,1550
101,950,1330,1720
102,2000,3000,4000
103,3000,3800,4600
104,110,160,200
105,160,220,280
106,220,300,390
107,270,370,480
108,320,450,580
109,400,550,710
110,410,570,730
111,420,580,750
112,500,690,890
113,560,780,1010
114,590,830,1060
115,610,770,1100
116,630,880,1130
117,750,1040,1350
118,840,1170,1500
119,950,1330,1720
120,2500,4500,6500
121,400,700,1000
122,126,296,305
123,600,800,1000
124,400,700,1000
125,62,147,152
