key,0,1,2,3,4,5,6,7,8
#,,,,,,,,,
int32,int32,int32,int32,uint16,bit&01,uint16,uint16,bit&02,bit&04
4259840,0,0,0,0,False,0,0,False,False
4259841,0,0,0,0,False,0,0,False,False
4259842,11103140,11170639,10923822,400,False,2,306,True,False
4259843,11103140,11120970,11170673,400,False,2,306,True,False
4259844,11103140,11170640,11170674,400,False,2,306,True,False
4259845,11103140,11170641,11170675,400,False,2,306,True,False
4259846,11103140,11170642,11170676,400,False,2,306,True,False
4259847,0,0,0,0,False,0,0,False,False
4259848,0,0,0,0,False,0,0,False,False
4259849,0,0,0,0,False,0,0,False,False
4259850,0,0,0,0,False,0,0,False,False
4259851,0,0,0,0,False,0,0,False,False
4259852,0,0,0,0,False,0,0,False,False
4259853,0,0,0,0,False,0,0,False,False
4259854,0,0,0,0,False,0,0,False,False
4259855,0,0,0,0,False,0,0,False,False
4259856,0,0,0,0,False,0,0,False,False
4259857,0,0,0,0,False,0,0,False,False
4259858,0,0,0,0,False,0,0,False,False
4259859,0,0,0,0,False,0,0,False,False
4259860,0,0,0,0,False,0,0,False,False
4259861,0,0,0,0,False,0,0,False,False
4259862,11171311,11171313,11171312,400,False,3,307,True,False
4259863,11171311,11171572,11171568,400,False,3,307,True,False
4259864,11171311,11171575,11171574,400,False,3,307,True,False
4259865,11171311,11171578,11171577,400,False,3,307,True,False
4259866,11171311,11171582,11171581,400,False,3,307,True,False
4259867,11410288,10967741,11410287,400,True,1,0,False,True
4259868,11410298,11324528,11410299,400,True,1,0,False,True
4259869,11483001,11483595,11483384,400,True,1,0,False,True
4259870,11483005,11483596,11483385,400,True,1,0,False,True
4259871,11483006,11483597,11483386,400,True,1,0,False,True
4259872,11483007,11483598,11483387,400,True,1,0,False,True
4259873,10964264,10964262,10964263,400,True,1,0,False,True
4259874,11483009,11483599,11483388,400,True,1,0,False,True
4259875,11483008,11483600,11483389,400,True,1,0,False,True
4259876,11483025,11483601,11483390,400,True,1,0,False,True
4259877,11483011,11483602,11483391,400,True,1,0,False,True
4259878,11483016,11483603,11483392,400,True,1,0,False,True
4259879,11483024,11483604,11483393,400,True,1,0,False,True
4259880,11483014,11483605,11483394,400,True,1,0,False,True
