key,0,1
#,Icon{Old},Icon{New}
int32,Image,Image
1,60801,66001
2,208,158
3,202,152
4,207,157
5,216,166
6,209,159
7,212,162
8,206,156
9,214,164
10,204,154
11,215,165
12,205,155
13,210,160
14,213,163
15,201,151
16,203,153
17,217,167
18,211,161
19,3004,2504
20,3001,2501
21,3005,2505
22,3003,2503
23,3002,2502
24,308,208
25,309,209
26,302,202
27,310,210
28,301,201
29,303,203
30,312,212
31,311,211
32,313,213
33,306,206
34,315,215
35,304,204
36,3102,2527
37,3105,2530
38,316,216
39,307,207
40,317,217
41,3104,2529
42,3101,2526
43,305,205
44,314,214
45,3103,2528
46,410,260
47,402,252
48,407,257
49,406,256
50,401,251
51,403,253
52,404,254
53,411,261
54,405,255
55,409,259
56,415,265
57,412,262
58,413,263
59,408,258
60,416,266
61,417,267
62,414,264
63,3201,2551
64,3203,2553
65,3204,2554
66,3202,2552
67,3205,2555
68,510,310
69,507,307
70,501,301
71,512,312
72,513,313
73,505,305
74,511,311
75,515,315
76,504,304
77,502,302
78,514,314
79,516,316
80,509,309
81,517,317
82,506,306
83,3304,2579
84,508,308
85,3301,2576
86,3302,2577
87,3305,2580
88,503,303
89,3303,2578
90,608,358
91,609,359
92,602,352
93,613,363
94,614,364
95,606,356
96,611,361
97,616,366
98,610,360
99,612,362
100,604,354
101,617,367
102,601,351
103,603,353
104,619,369
105,618,368
106,607,357
107,3402,2602
108,3404,2604
109,3403,2603
110,3405,2605
111,3401,2601
112,703,403
113,705,405
114,701,401
115,713,413
116,710,410
117,708,408
118,711,411
119,716,416
120,717,417
121,704,404
122,714,414
123,706,406
124,712,412
125,715,415
126,707,407
127,702,402
128,709,409
129,3501,2626
130,3503,2628
131,3505,2630
132,3504,2629
133,3502,2627
134,804,454
135,801,451
136,816,466
137,807,457
138,810,460
139,815,465
140,805,455
141,812,462
142,802,452
143,808,458
144,811,461
145,813,463
146,803,453
147,806,456
148,814,464
149,809,459
150,817,467
151,3601,2651
152,3603,2653
153,3604,2654
154,3605,2655
155,3602,2652
156,901,501
157,903,503
158,916,516
159,918,518
160,910,510
161,914,514
162,905,505
163,913,513
164,917,517
165,908,508
166,911,511
167,904,504
168,907,507
169,912,512
170,902,502
171,909,509
172,906,506
173,915,515
174,3705,2680
175,3701,2676
176,3703,2678
177,3704,2679
178,3702,2677
179,3801,2801
180,3802,2802
181,3803,2803
182,3804,2804
183,3805,2805
184,2001,1501
185,2002,1502
186,2101,1551
187,2102,1552
188,2201,1601
189,2202,1602
190,2301,1651
191,2302,1652
192,2401,1701
193,2402,1702
194,2501,1751
195,2502,1752
196,2601,1801
197,2602,1802
198,2701,1851
199,2702,1852
200,2009,1509
201,2109,1559
202,2209,1609
203,2409,1709
204,2508,1758
205,2609,1809
206,2013,1513
207,2113,1563
208,2213,1613
209,2312,1662
210,2413,1713
211,2512,1762
212,2613,1813
213,2712,1862
214,1501,1001
215,1502,1002
216,1505,1005
217,1506,1006
218,1510,1010
219,1511,1011
220,1512,1012
221,1610,1060
222,1611,1061
223,1612,1062
224,1515,1015
225,1613,1063
226,1615,1065
227,1608,1058
228,1609,1059
229,1701,1101
230,1702,1102
231,1703,1103
232,1704,1104
233,113,113
234,114,114
235,26,26
236,6,6
237,20007,20007
238,20009,20009
239,20010,20010
240,20012,20012
241,20011,20011
242,20008,20008
243,60808,66162
244,60809,66163
245,60810,66164
246,60811,66165
247,60812,66166
248,60813,66167
249,60814,66168
250,60815,66169
251,66101,66101
252,66102,66102
253,66103,66103
254,66121,66121
255,66122,66122
256,66123,66123
257,66141,66141
258,66142,66142
259,66143,66143
260,66021,66021
261,66022,66022
262,66023,66023
263,66041,66041
264,66042,66042
265,66043,66043
266,66061,66061
267,66062,66062
268,66063,66063
269,66081,66081
270,66082,66082
271,66083,66083
272,66161,66161
273,66162,66162
274,66163,66163
275,66164,66164
276,66165,66165
277,66166,66166
278,66167,66167
279,66168,66168
280,66169,66169
281,66170,66170
282,66171,66171
283,66181,66181
284,66182,66182
285,66183,66183
286,66184,66184
287,66185,66185
288,66186,66186
289,66187,66187
290,66188,66188
291,66189,66189
292,66190,66190
293,66191,66191
294,66301,66301
295,66302,66302
296,66303,66303
297,66304,66304
298,66305,66305
299,66306,66306
300,66307,66307
301,66308,66308
302,66309,66309
303,66310,66310
304,66311,66311
305,66312,66312
306,66313,66313
307,66314,66314
308,66315,66315
309,66316,66316
310,66317,66317
311,66318,66318
312,66319,66319
313,66320,66320
314,66321,66321
315,66322,66322
316,66323,66323
317,66324,66324
318,66325,66325
319,66326,66326
320,0,0
