key,0,1,2,3
#,,,,
int32,uint32,uint32,uint16,bit&01
0,0,0,0,False
1,9,0,100,False
2,15,0,110,False
3,16,0,0,False
4,17,0,0,False
5,20,0,0,False
6,21,21,111,False
7,23,0,0,False
8,24,0,0,False
9,27,0,0,False
10,28,0,0,False
11,29,29,0,False
12,30,0,0,False
13,3538,0,112,False
14,3539,21,111,False
15,3540,0,0,False
16,3541,0,0,False
17,3542,3542,0,False
18,7381,0,200,False
19,7382,0,0,False
20,7383,0,0,False
21,7384,0,0,False
22,7385,0,0,False
23,16457,0,210,False
24,16458,0,0,False
25,16459,0,0,False
26,16460,0,0,False
27,16461,0,0,False
28,25746,3542,0,False
29,25747,29,0,False
30,25748,0,0,False
31,25749,0,0,False
32,25750,0,0,False
33,0,0,0,False
34,0,0,0,False
35,0,0,0,False
36,0,0,0,False
37,0,0,0,False
38,31,0,100,False
39,37,0,110,False
40,38,38,0,False
41,40,0,0,False
42,41,0,200,False
43,42,0,111,False
44,43,0,0,False
45,44,0,0,False
46,45,0,112,False
47,46,0,0,False
48,48,0,0,False
49,49,49,0,False
50,51,51,0,False
51,52,0,0,False
52,3549,49,0,False
53,3550,51,0,False
54,3551,3551,0,False
55,3552,0,0,False
56,7386,0,0,False
57,7387,0,0,False
58,7388,0,0,False
59,7389,38,0,False
60,16462,0,210,False
61,16463,0,0,False
62,16464,0,0,False
63,16465,0,0,False
64,25751,3551,0,False
65,25752,0,0,False
66,25753,0,0,False
67,0,0,0,False
68,0,0,0,False
69,0,0,0,False
70,0,0,0,False
71,0,0,0,False
72,3617,0,100,False
73,3621,0,200,False
74,3623,0,110,False
75,3624,0,0,False
76,3625,0,0,False
77,3629,0,0,False
78,3632,0,111,False
79,3634,0,0,False
80,3636,0,0,False
81,3638,0,0,False
82,3639,0,0,False
83,3640,0,0,False
84,3641,0,0,False
85,3643,0,0,False
86,7390,0,0,False
87,7391,0,0,False
88,7392,0,0,False
89,7393,0,0,False
90,16466,16466,0,False
91,16467,16467,0,False
92,16468,0,210,False
93,16469,16466,0,False
94,16470,16467,0,False
95,16471,0,0,False
96,16472,0,0,False
97,25754,0,0,False
98,25755,0,0,False
99,25757,0,0,False
100,0,0,0,False
101,0,0,0,False
102,0,0,0,False
103,0,0,0,False
104,0,0,0,False
105,16137,0,100,False
106,16138,0,0,False
107,16139,0,110,False
108,16140,0,0,False
109,16141,0,200,False
110,16142,0,0,False
111,16143,0,0,False
112,16144,16144,0,False
113,16145,0,111,False
114,16146,0,0,False
115,16147,0,0,False
116,16148,0,0,False
117,16149,0,210,False
118,16150,0,0,False
119,16151,0,0,False
120,16152,0,0,False
121,16153,0,0,False
122,16154,0,0,False
123,16155,0,0,False
124,16156,0,0,False
125,16157,0,0,False
126,16158,0,0,False
127,16159,0,0,False
128,16160,0,0,False
129,16161,16161,0,False
130,16162,0,0,False
131,16163,0,0,False
132,16164,0,0,False
133,16165,16144,0,False
134,25758,16161,0,False
135,25759,0,0,False
136,25760,0,0,False
137,0,0,0,False
138,0,0,0,False
139,0,0,0,False
140,0,0,0,False
141,0,0,0,False
142,119,119,0,False
143,120,0,0,False
144,121,121,0,False
145,125,0,0,False
146,127,119,0,False
147,131,0,0,False
148,132,121,0,False
149,124,0,0,False
150,133,0,0,False
151,135,0,0,False
152,136,0,0,False
153,137,0,0,False
154,139,139,0,False
155,140,0,0,False
156,3568,119,0,False
157,3569,0,0,False
158,3570,0,0,False
159,3571,0,0,False
160,3572,121,0,False
161,7430,0,0,False
162,7431,119,0,False
163,7432,0,0,False
164,7433,0,0,False
165,16531,0,0,False
166,16532,121,0,False
167,16533,119,0,False
168,16534,0,0,False
169,16535,0,0,False
170,16536,0,0,False
171,25859,119,0,False
172,25860,139,0,False
173,25861,0,0,False
174,25862,0,0,False
175,0,0,0,False
176,0,0,0,False
177,0,0,0,False
178,0,0,0,False
179,0,0,0,False
180,173,0,0,False
181,167,0,0,False
182,166,0,0,False
183,185,0,0,False
184,186,0,0,False
185,188,0,0,False
186,189,0,0,False
187,190,0,0,False
188,802,0,0,False
189,803,0,0,False
190,805,0,0,False
191,3583,0,0,False
192,3584,17869,0,False
193,3585,0,0,False
194,3586,0,0,False
195,3587,0,0,False
196,7434,0,0,False
