key,0,1,2,3,4,5,6,7,8,9,10
#,X,,,,,,,,,,
int32,int16,int16,uint16,uint16,int16,int16,uint16,uint16,int16,int16,bit&01
0,0,0,0,0,0,0,0,0,0,0,False
1,144,88,299,281,329,358,425,394,55,196,False
2,340,255,330,626,296,399,452,192,65,38,False
3,215,332,578,338,277,668,352,107,-35,-73,False
4,270,99,446,914,676,419,204,93,103,74,False
5,344,285,169,216,436,468,220,308,59,-89,False
6,427,412,169,192,382,496,221,75,6,-95,True
7,427,412,169,192,382,496,221,75,6,-95,True
8,414,397,206,195,0,0,0,0,14,92,False
9,426,413,223,213,0,0,0,0,14,92,False
10,173,164,327,334,499,65,384,429,-32,-174,False
11,254,116,268,332,387,333,267,355,-10,-60,False
12,603,242,286,299,370,495,327,507,65,-19,False
13,390,426,491,515,314,574,646,253,72,119,False
14,243,286,308,621,550,470,397,337,96,0,False
15,172,476,193,225,600,389,297,298,-17,60,False
16,494,87,186,360,291,204,204,310,-64,-163,False
17,415,425,208,170,0,0,0,0,15,65,False
18,432,422,178,205,0,0,0,0,32,71,False
19,413,438,196,150,0,0,0,0,3,-60,False
20,461,372,73,261,296,496,310,159,-38,129,True
21,461,372,73,261,296,496,310,159,-38,129,True
22,195,316,519,479,633,415,153,178,-52,-122,False
23,387,215,441,317,205,473,473,290,16,-42,False
24,308,369,536,262,326,615,230,263,42,93,False
25,427,428,344,290,286,531,255,269,24,-81,False
26,340,393,150,136,449,332,186,276,0,-165,True
27,340,393,150,136,449,332,186,276,0,-165,True
28,426,413,223,213,0,0,0,0,11,-90,False
29,402,428,210,224,0,0,0,0,-5,-73,False
30,23,235,529,676,529,122,351,659,-44,49,False
31,70,47,872,623,265,668,555,296,240,183,False
32,407,246,203,353,338,300,348,85,1,88,True
33,407,246,203,353,338,300,348,85,1,88,True
34,37,63,941,919,0,0,0,0,0,385,False
35,37,53,931,949,0,0,0,0,-330,-310,False
36,104,66,869,929,593,32,198,67,179,222,False
37,363,177,615,614,28,241,705,614,-10,135,False
38,33,95,922,856,435,929,51,54,48,250,False
39,438,436,164,156,0,0,0,0,8,-82,False
40,119,57,512,948,442,174,512,831,4,25,False
41,80,86,860,437,61,518,756,410,-76,-17,False
42,34,88,896,848,0,0,0,0,-330,-50,False
43,422,364,223,154,457,499,131,107,0,-86,False
44,34,13,934,976,0,0,0,0,-174,-88,False
45,201,25,809,909,0,0,0,0,262,-233,False
46,78,159,831,767,241,913,396,46,0,177,False
47,382,374,223,250,0,0,0,0,-10,98,False
48,385,411,247,223,0,0,0,0,-69,50,False
49,392,386,233,247,0,0,0,0,-80,-53,False
50,0,0,0,0,0,0,0,0,0,0,False
