key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
41,0,False,True,False,1053,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,False,True,False,1053,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,False,True,False,1053,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,False,True,False,1053,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,True,True,False,816,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,True,True,False,816,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,True,True,False,816,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,True,True,False,816,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,True,True,False,850,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,True,True,False,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,True,True,True,1767,300,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0
52,0,True,True,True,843,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,True,True,False,844,48,1,1800,0,0,0,0,0,0,48,1,1800,0,0,0,0,0,0
54,0,True,True,False,845,48,1,1800,0,0,0,0,0,0,48,1,1800,0,0,0,0,0,0
55,0,True,True,False,844,48,68,1800,0,0,0,0,0,0,48,68,1800,0,0,0,0,0,0
56,0,True,True,False,844,48,173,1800,0,0,0,0,0,0,48,173,1800,0,0,0,0,0,0
57,0,True,True,False,845,48,77,1800,0,0,0,0,0,0,48,77,1800,0,0,0,0,0,0
58,0,True,True,False,844,48,146,1800,0,0,0,0,0,0,48,146,1800,0,0,0,0,0,0
59,0,True,True,False,844,48,114,1800,0,0,0,0,0,0,48,114,1800,0,0,0,0,0,0
60,0,True,True,False,845,48,49,1800,0,0,0,0,0,0,48,49,1800,0,0,0,0,0,0
61,0,True,True,False,845,48,48,1800,0,0,0,0,0,0,48,48,1800,0,0,0,0,0,0
62,0,True,True,False,845,48,61,1800,0,0,0,0,0,0,48,61,1800,0,0,0,0,0,0
63,0,True,True,False,844,48,133,1800,0,0,0,0,0,0,48,133,1800,0,0,0,0,0,0
64,0,True,True,False,844,48,134,1800,0,0,0,0,0,0,48,134,1800,0,0,0,0,0,0
65,0,True,True,False,844,48,54,1800,0,0,0,0,0,0,48,54,1800,0,0,0,0,0,0
66,0,True,True,False,844,48,135,1800,0,0,0,0,0,0,48,135,1800,0,0,0,0,0,0
67,0,True,True,False,844,48,136,1800,0,0,0,0,0,0,48,136,1800,0,0,0,0,0,0
68,0,True,True,False,845,48,125,1800,0,0,0,0,0,0,48,125,1800,0,0,0,0,0,0
69,0,True,True,False,844,48,164,1800,0,0,0,0,0,0,48,164,1800,0,0,0,0,0,0
70,0,True,True,False,844,48,69,1800,0,0,0,0,0,0,48,69,1800,0,0,0,0,0,0
71,0,True,True,False,844,48,147,1800,0,0,0,0,0,0,48,147,1800,0,0,0,0,0,0
72,0,True,True,False,844,48,148,1800,0,0,0,0,0,0,48,148,1800,0,0,0,0,0,0
73,0,True,True,False,844,48,70,1800,0,0,0,0,0,0,48,70,1800,0,0,0,0,0,0
74,0,True,True,False,844,48,165,1800,0,0,0,0,0,0,48,165,1800,0,0,0,0,0,0
75,0,True,True,False,844,48,85,1800,0,0,0,0,0,0,48,85,1800,0,0,0,0,0,0
76,0,True,True,False,844,48,94,1800,0,0,0,0,0,0,48,94,1800,0,0,0,0,0,0
77,0,True,True,False,844,48,137,1800,0,0,0,0,0,0,48,137,1800,0,0,0,0,0,0
78,0,True,True,False,844,48,174,1800,0,0,0,0,0,0,48,174,1800,0,0,0,0,0,0
79,0,True,True,False,844,48,149,1800,0,0,0,0,0,0,48,149,1800,0,0,0,0,0,0
80,0,True,True,False,844,48,50,1800,0,0,0,0,0,0,48,50,1800,0,0,0,0,0,0
81,0,True,True,False,845,48,127,1800,0,0,0,0,0,0,48,127,1800,0,0,0,0,0,0
82,0,True,True,False,844,48,166,1800,0,0,0,0,0,0,48,166,1800,0,0,0,0,0,0
83,0,True,True,False,844,48,115,1800,0,0,0,0,0,0,48,115,1800,0,0,0,0,0,0
84,0,True,True,False,844,48,95,1800,0,0,0,0,0,0,48,95,1800,0,0,0,0,0,0
85,0,True,True,False,844,48,86,1800,0,0,0,0,0,0,48,86,1800,0,0,0,0,0,0
86,0,True,True,False,844,48,55,1800,0,0,0,0,0,0,48,55,1800,0,0,0,0,0,0
87,0,True,True,False,844,48,139,1800,0,0,0,0,0,0,48,139,1800,0,0,0,0,0,0
88,0,True,True,False,845,48,62,1800,0,0,0,0,0,0,48,62,1800,0,0,0,0,0,0
89,0,True,True,False,845,48,128,1800,0,0,0,0,0,0,48,128,1800,0,0,0,0,0,0
90,0,True,True,False,844,48,150,1800,0,0,0,0,0,0,48,150,1800,0,0,0,0,0,0
91,0,True,True,False,844,48,71,1800,0,0,0,0,0,0,48,71,1800,0,0,0,0,0,0
92,0,True,True,False,844,48,116,1800,0,0,0,0,0,0,48,116,1800,0,0,0,0,0,0
93,0,True,True,False,844,48,87,1800,0,0,0,0,0,0,48,87,1800,0,0,0,0,0,0
94,0,True,True,False,844,48,167,1800,0,0,0,0,0,0,48,167,1800,0,0,0,0,0,0
95,0,True,True,False,844,48,175,1800,0,0,0,0,0,0,48,175,1800,0,0,0,0,0,0
96,0,True,True,False,845,48,78,1800,0,0,0,0,0,0,48,78,1800,0,0,0,0,0,0
97,0,True,True,False,844,48,117,1800,0,0,0,0,0,0,48,117,1800,0,0,0,0,0,0
98,0,True,True,False,845,48,63,1800,0,0,0,0,0,0,48,63,1800,0,0,0,0,0,0
99,0,True,True,False,844,48,88,1800,0,0,0,0,0,0,48,88,1800,0,0,0,0,0,0
100,0,True,True,False,844,48,51,1800,0,0,0,0,0,0,48,51,1800,0,0,0,0,0,0
101,0,True,True,False,844,48,72,1800,0,0,0,0,0,0,48,72,1800,0,0,0,0,0,0
102,0,True,True,False,845,48,79,1800,0,0,0,0,0,0,48,79,1800,0,0,0,0,0,0
103,0,True,True,False,844,48,152,1800,0,0,0,0,0,0,48,152,1800,0,0,0,0,0,0
104,0,True,True,False,844,48,176,1800,0,0,0,0,0,0,48,176,1800,0,0,0,0,0,0
105,0,True,True,False,844,48,96,1800,0,0,0,0,0,0,48,96,1800,0,0,0,0,0,0
106,0,True,True,False,844,48,73,1800,0,0,0,0,0,0,48,73,1800,0,0,0,0,0,0
107,0,True,True,False,845,48,129,1800,0,0,0,0,0,0,48,129,1800,0,0,0,0,0,0
108,0,True,True,False,844,48,97,1800,0,0,0,0,0,0,48,97,1800,0,0,0,0,0,0
109,0,True,True,False,844,48,168,1800,0,0,0,0,0,0,48,168,1800,0,0,0,0,0,0
110,0,True,True,False,844,48,118,1800,0,0,0,0,0,0,48,118,1800,0,0,0,0,0,0
111,0,True,True,False,844,48,56,1800,0,0,0,0,0,0,48,56,1800,0,0,0,0,0,0
112,0,True,True,False,844,48,153,1800,0,0,0,0,0,0,48,153,1800,0,0,0,0,0,0
113,0,True,True,False,844,48,89,1800,0,0,0,0,0,0,48,89,1800,0,0,0,0,0,0
114,0,True,True,False,844,48,98,1800,0,0,0,0,0,0,48,98,1800,0,0,0,0,0,0
115,0,True,True,False,844,48,177,1800,0,0,0,0,0,0,48,177,1800,0,0,0,0,0,0
116,0,True,True,False,844,48,119,1800,0,0,0,0,0,0,48,119,1800,0,0,0,0,0,0
117,0,True,True,False,845,48,80,1800,0,0,0,0,0,0,48,80,1800,0,0,0,0,0,0
118,0,True,True,False,844,48,169,1800,0,0,0,0,0,0,48,169,1800,0,0,0,0,0,0
119,0,True,True,False,845,48,130,1800,0,0,0,0,0,0,48,130,1800,0,0,0,0,0,0
120,0,True,True,False,844,48,52,1800,0,0,0,0,0,0,48,52,1800,0,0,0,0,0,0
121,0,True,True,False,844,48,140,1800,0,0,0,0,0,0,48,140,1800,0,0,0,0,0,0
122,0,True,True,False,844,48,120,1800,0,0,0,0,0,0,48,120,1800,0,0,0,0,0,0
123,0,True,True,False,844,48,170,1800,0,0,0,0,0,0,48,170,1800,0,0,0,0,0,0
124,0,True,True,False,845,48,57,1800,0,0,0,0,0,0,48,57,1800,0,0,0,0,0,0
125,0,True,True,False,845,48,64,1800,0,0,0,0,0,0,48,64,1800,0,0,0,0,0,0
126,0,True,True,False,844,48,74,1800,0,0,0,0,0,0,48,74,1800,0,0,0,0,0,0
127,0,True,True,False,844,48,154,1800,0,0,0,0,0,0,48,154,1800,0,0,0,0,0,0
128,0,True,True,False,844,48,99,1800,0,0,0,0,0,0,48,99,1800,0,0,0,0,0,0
129,0,True,True,False,844,48,53,1800,0,0,0,0,0,0,48,53,1800,0,0,0,0,0,0
130,0,True,True,False,845,48,81,1800,0,0,0,0,0,0,48,81,1800,0,0,0,0,0,0
131,0,True,True,False,845,48,132,1800,0,0,0,0,0,0,48,132,1800,0,0,0,0,0,0
132,0,True,True,False,844,48,58,1800,0,0,0,0,0,0,48,58,1800,0,0,0,0,0,0
133,0,True,True,False,844,48,142,1800,0,0,0,0,0,0,48,142,1800,0,0,0,0,0,0
134,0,True,True,False,844,48,92,1800,0,0,0,0,0,0,48,92,1800,0,0,0,0,0,0
135,0,True,True,False,845,48,162,1800,0,0,0,0,0,0,48,162,1800,0,0,0,0,0,0
136,0,True,True,False,844,48,121,1800,0,0,0,0,0,0,48,121,1800,0,0,0,0,0,0
137,0,True,True,False,844,48,178,1800,0,0,0,0,0,0,48,178,1800,0,0,0,0,0,0
138,0,True,True,False,845,48,82,1800,0,0,0,0,0,0,48,82,1800,0,0,0,0,0,0
139,0,True,True,False,845,48,65,1800,0,0,0,0,0,0,48,65,1800,0,0,0,0,0,0
140,0,True,True,False,844,48,171,1800,0,0,0,0,0,0,48,171,1800,0,0,0,0,0,0
141,0,True,True,False,844,48,90,1800,0,0,0,0,0,0,48,90,1800,0,0,0,0,0,0
142,0,True,True,False,844,48,59,1800,0,0,0,0,0,0,48,59,1800,0,0,0,0,0,0
143,0,True,True,False,844,48,143,1800,0,0,0,0,0,0,48,143,1800,0,0,0,0,0,0
144,0,True,True,False,845,48,66,1800,0,0,0,0,0,0,48,66,1800,0,0,0,0,0,0
145,0,True,True,False,844,48,122,1800,0,0,0,0,0,0,48,122,1800,0,0,0,0,0,0
146,0,True,True,False,844,48,179,1800,0,0,0,0,0,0,48,179,1800,0,0,0,0,0,0
147,0,True,True,False,845,48,131,1800,0,0,0,0,0,0,48,131,1800,0,0,0,0,0,0
148,0,True,True,False,844,48,155,1800,0,0,0,0,0,0,48,155,1800,0,0,0,0,0,0
149,0,True,True,False,844,48,91,1800,0,0,0,0,0,0,48,91,1800,0,0,0,0,0,0
150,0,True,True,False,845,48,60,1800,0,0,0,0,0,0,48,60,1800,0,0,0,0,0,0
151,0,True,True,False,844,48,75,1800,0,0,0,0,0,0,48,75,1800,0,0,0,0,0,0
152,0,True,True,False,845,48,126,1800,0,0,0,0,0,0,48,126,1800,0,0,0,0,0,0
153,0,True,True,False,844,48,102,1800,0,0,0,0,0,0,48,102,1800,0,0,0,0,0,0
154,0,True,True,False,844,48,103,1800,0,0,0,0,0,0,48,103,1800,0,0,0,0,0,0
155,0,True,True,False,844,48,104,1800,0,0,0,0,0,0,48,104,1800,0,0,0,0,0,0
156,0,True,True,False,844,48,105,1800,0,0,0,0,0,0,48,105,1800,0,0,0,0,0,0
157,0,True,True,False,844,48,106,1800,0,0,0,0,0,0,48,106,1800,0,0,0,0,0,0
158,0,True,True,False,844,48,107,1800,0,0,0,0,0,0,48,107,1800,0,0,0,0,0,0
159,0,True,True,False,844,48,108,1800,0,0,0,0,0,0,48,108,1800,0,0,0,0,0,0
160,0,True,True,False,844,48,109,1800,0,0,0,0,0,0,48,109,1800,0,0,0,0,0,0
161,0,True,True,False,844,48,110,1800,0,0,0,0,0,0,48,110,1800,0,0,0,0,0,0
162,0,True,True,False,844,48,111,1800,0,0,0,0,0,0,48,111,1800,0,0,0,0,0,0
163,0,True,True,False,844,48,112,1800,0,0,0,0,0,0,48,112,1800,0,0,0,0,0,0
164,0,True,True,False,844,48,113,1800,0,0,0,0,0,0,48,113,1800,0,0,0,0,0,0
165,0,True,True,False,844,48,151,1800,0,0,0,0,0,0,48,151,1800,0,0,0,0,0,0
166,0,True,True,False,845,48,158,1800,0,0,0,0,0,0,48,158,1800,0,0,0,0,0,0
167,0,True,True,False,844,48,159,1800,0,0,0,0,0,0,48,159,1800,0,0,0,0,0,0
168,0,True,True,False,845,48,160,1800,0,0,0,0,0,0,48,160,1800,0,0,0,0,0,0
169,0,True,True,False,844,48,161,1800,0,0,0,0,0,0,48,161,1800,0,0,0,0,0,0
170,0,True,True,False,844,48,163,1800,0,0,0,0,0,0,48,163,1800,0,0,0,0,0,0
171,0,True,True,False,844,48,156,1800,0,0,0,0,0,0,48,156,1800,0,0,0,0,0,0
172,0,True,True,False,844,48,101,1800,0,0,0,0,0,0,48,101,1800,0,0,0,0,0,0
173,0,True,True,False,844,48,138,1800,0,0,0,0,0,0,48,138,1800,0,0,0,0,0,0
174,0,True,True,False,844,48,141,1800,0,0,0,0,0,0,48,141,1800,0,0,0,0,0,0
175,0,True,True,False,845,48,100,1800,0,0,0,0,0,0,48,100,1800,0,0,0,0,0,0
176,0,True,True,False,4107,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0,True,True,False,4107,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,True,True,False,4107,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0,True,True,False,846,49,5,15,0,0,0,0,0,0,49,5,15,0,0,0,0,0,0
180,0,True,True,False,846,49,6,15,0,0,0,0,0,0,49,6,15,0,0,0,0,0,0
181,0,True,True,False,846,49,7,15,0,0,0,0,0,0,49,7,15,0,0,0,0,0,0
182,0,True,True,False,846,49,8,15,0,0,0,0,0,0,49,8,15,0,0,0,0,0,0
183,0,True,True,False,846,49,9,15,0,0,0,0,0,0,49,9,15,0,0,0,0,0,0
184,0,True,True,False,846,49,10,15,0,0,0,0,0,0,49,10,15,0,0,0,0,0,0
185,0,True,True,False,846,49,11,15,0,0,0,0,0,0,49,11,15,0,0,0,0,0,0
186,0,True,True,False,846,49,12,15,0,0,0,0,0,0,49,12,15,0,0,0,0,0,0
187,0,True,True,False,846,49,13,15,0,0,0,0,0,0,49,13,15,0,0,0,0,0,0
188,0,True,True,False,846,49,14,15,0,0,0,0,0,0,49,14,15,0,0,0,0,0,0
189,0,True,True,False,846,49,15,15,0,0,0,0,0,0,49,15,15,0,0,0,0,0,0
190,0,True,True,False,846,49,16,15,0,0,0,0,0,0,49,16,15,0,0,0,0,0,0
191,0,True,True,False,846,49,24,15,0,0,0,0,0,0,49,24,15,0,0,0,0,0,0
192,0,True,True,False,846,49,25,15,0,0,0,0,0,0,49,25,15,0,0,0,0,0,0
193,0,True,True,False,846,49,26,15,0,0,0,0,0,0,49,26,15,0,0,0,0,0,0
194,0,True,True,False,846,49,27,15,0,0,0,0,0,0,49,27,15,0,0,0,0,0,0
195,0,True,True,False,846,49,28,15,0,0,0,0,0,0,49,28,15,0,0,0,0,0,0
196,0,True,True,False,846,49,29,15,0,0,0,0,0,0,49,29,15,0,0,0,0,0,0
197,0,True,True,False,846,49,36,15,0,0,0,0,0,0,49,36,15,0,0,0,0,0,0
198,0,True,True,False,846,49,37,15,0,0,0,0,0,0,49,37,15,0,0,0,0,0,0
199,0,True,True,False,846,49,38,15,0,0,0,0,0,0,49,38,15,0,0,0,0,0,0
200,0,True,True,False,846,49,39,15,0,0,0,0,0,0,49,39,15,0,0,0,0,0,0
201,0,True,True,False,846,49,40,15,0,0,0,0,0,0,49,40,15,0,0,0,0,0,0
202,0,True,True,False,1322,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0,True,True,False,846,49,17,15,0,0,0,0,0,0,49,17,15,0,0,0,0,0,0
204,0,True,True,False,846,49,18,15,0,0,0,0,0,0,49,18,15,0,0,0,0,0,0
205,0,True,True,False,846,49,19,15,0,0,0,0,0,0,49,19,15,0,0,0,0,0,0
206,0,True,True,False,846,49,20,15,0,0,0,0,0,0,49,20,15,0,0,0,0,0,0
207,0,True,True,False,846,49,21,15,0,0,0,0,0,0,49,21,15,0,0,0,0,0,0
208,0,True,True,False,846,49,22,15,0,0,0,0,0,0,49,22,15,0,0,0,0,0,0
209,0,True,True,False,846,49,41,15,0,0,0,0,0,0,49,41,15,0,0,0,0,0,0
210,0,True,True,False,846,49,30,15,0,0,0,0,0,0,49,30,15,0,0,0,0,0,0
211,0,True,True,False,846,49,31,15,0,0,0,0,0,0,49,31,15,0,0,0,0,0,0
212,0,True,True,False,846,49,32,15,0,0,0,0,0,0,49,32,15,0,0,0,0,0,0
213,0,True,True,False,846,49,33,15,0,0,0,0,0,0,49,33,15,0,0,0,0,0,0
214,0,True,True,False,846,49,34,15,0,0,0,0,0,0,49,34,15,0,0,0,0,0,0
215,0,True,True,False,846,49,35,15,0,0,0,0,0,0,49,35,15,0,0,0,0,0,0
216,0,True,True,False,846,49,42,15,0,0,0,0,0,0,49,42,15,0,0,0,0,0,0
217,0,True,True,False,846,49,43,15,0,0,0,0,0,0,49,43,15,0,0,0,0,0,0
218,0,True,True,False,846,49,44,15,0,0,0,0,0,0,49,44,15,0,0,0,0,0,0
219,0,True,True,False,846,49,45,15,0,0,0,0,0,0,49,45,15,0,0,0,0,0,0
220,0,True,True,False,846,49,46,15,0,0,0,0,0,0,49,46,15,0,0,0,0,0,0
221,0,True,True,False,19743,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,0,True,True,False,846,49,23,15,0,0,0,0,0,0,49,23,15,0,0,0,0,0,0
223,0,True,True,False,846,49,47,15,0,0,0,0,0,0,49,47,15,0,0,0,0,0,0
224,0,True,True,False,846,49,2,15,0,0,0,0,0,0,49,2,15,0,0,0,0,0,0
225,0,True,True,False,846,49,3,15,0,0,0,0,0,0,49,3,15,0,0,0,0,0,0
226,0,True,True,False,846,49,4,15,0,0,0,0,0,0,49,4,15,0,0,0,0,0,0
227,0,True,True,False,19743,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,0,True,True,False,852,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,0,True,True,False,852,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,0,True,True,False,944,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0,True,True,False,944,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,0,True,True,False,852,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,0,True,True,False,852,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,0,True,True,False,852,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,0,True,True,False,852,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,0,True,True,False,852,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,0,True,True,False,852,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,0,True,True,False,944,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,0,True,True,False,944,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,0,True,True,False,944,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0,True,True,False,944,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,0,True,True,False,944,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,0,True,True,False,944,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,0,True,True,False,852,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0,True,True,False,944,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,0,True,True,False,944,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,0,True,True,False,944,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,0,True,True,False,852,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,0,True,True,False,852,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,0,True,True,False,852,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,0,True,True,False,19743,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,0,True,True,False,853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,0,True,True,False,853,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,0,True,True,False,853,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,0,True,True,False,853,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,0,True,True,False,853,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,0,True,True,False,853,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,0,True,True,False,853,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,0,True,True,False,853,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,0,True,True,False,853,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,0,True,True,False,853,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,0,True,True,False,853,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,0,True,True,False,853,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,0,True,True,False,853,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,0,True,True,False,853,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,0,True,True,False,853,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,0,True,True,False,853,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,0,True,True,False,853,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0,True,True,False,853,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,0,True,True,False,853,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,0,True,True,False,853,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,0,True,True,False,853,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,0,True,True,False,853,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,0,True,True,False,853,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,0,True,True,False,853,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,0,True,True,False,853,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,0,True,True,False,853,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
