key,0,1,2,3,4,5,6,7,8
#,,,,,,,,,PlaceName
int32,uint16,uint16,uint16,uint16,uint16,uint16,uint16,uint16,str
1179648,1,0,0,0,0,0,0,0,"Reginald Eventman I"
1179649,0,0,0,0,0,0,0,0,"Reginald Eventman II"
1179650,16,2,4,18,8,12,0,0,"Gridania"
1179651,6,0,0,0,0,0,0,0,"The Hawthorne Hut"
1179652,21,24,0,0,0,0,0,0,"Buscarron's Druthers"
1179653,10,25,23,0,0,0,0,0,"Quarrymill"
1179654,14,20,22,108,0,0,0,0,"Camp Tranquil"
1179655,17,27,0,0,0,0,0,0,"Hyrstmill"
1179656,19,26,94,0,0,0,0,0,"Fallgourd Float"
1179657,3,0,0,0,0,0,0,0,"Bentbranch Meadows"
1179658,42,32,44,30,48,52,38,28,"Ul'dah"
1179659,33,36,34,0,0,0,0,0,"Horizon"
1179660,31,37,0,0,0,0,0,0,"Vesper Bay"
1179661,29,35,0,0,0,0,0,0,"The Silver Bazaar"
1179662,43,0,0,0,0,0,0,0,"Black Brush Station"
1179663,46,56,110,0,0,0,0,0,"Camp Drybone"
1179664,50,58,0,0,0,0,0,0,"Little Ala Mhigo"
1179665,54,59,0,0,0,0,0,0,"Forgotten Springs"
1179666,40,60,0,0,0,0,0,0,"Camp Bluefog"
1179667,57,0,0,0,0,0,0,0,"The Golden Bazaar"
1179668,61,0,0,0,0,0,0,0,"Ceruleum Processing Plant"
1179669,62,88,64,86,68,72,76,0,"Limsa Lominsa"
1179670,63,0,0,0,0,0,0,0,"Summerford Farms"
1179671,66,93,0,0,0,0,0,0,"Swiftperch"
1179672,70,0,0,0,0,0,0,0,"Aleport"
1179673,74,0,0,0,0,0,0,0,"Wineport"
1179674,79,0,0,0,0,0,0,0,"Camp Bronze Lake"
1179675,87,90,0,0,0,0,0,0,"Moraby Drydocks"
1179676,89,91,0,0,0,0,0,0,"Red Rooster Stead"
1179677,84,0,0,0,0,0,0,0,"Costa del Sol"
1179678,0,0,0,0,0,0,0,0,"（空き）"
1179679,98,0,0,0,0,0,0,0,"The Observatorium"
1179680,99,101,102,96,0,0,0,0,"Camp Dragonhead"
1179681,100,0,0,0,0,0,0,0,"Whitebrim"
1179682,104,106,0,0,0,0,0,0,"Revenant's Toll"
1179683,107,0,0,0,0,0,0,0,"Saint Coinach's Find"
1179684,140,0,0,0,0,0,0,0,"Foundation"
1179685,141,112,114,0,0,0,0,0,"Falcon's Nest"
1179686,113,118,0,0,0,0,0,0,"The Convictory"
1179687,116,120,122,124,0,0,0,0,"Tailfeather"
1179688,123,128,0,0,0,0,0,0,"Anyx Trine"
1179689,126,130,0,0,0,0,0,0,"Bigwest Shortstop"
1179690,132,134,0,0,0,0,0,0,"Moghome"
1179691,135,136,0,0,0,0,0,0,"Asah"
1179692,137,133,0,0,0,0,0,0,"Zenith"
1179693,138,0,0,0,0,0,0,0,"Ok' Zundu"
1179694,139,0,0,0,0,0,0,0,"Camp Cloudtop"
1179695,145,148,151,152,0,0,0,0,"Rhalgr's Reach"
1179696,146,155,0,0,0,0,0,0,"Castrum Oriens"
1179697,149,156,157,0,0,0,0,0,"The Peering Stones"
1179698,143,161,163,0,0,0,0,0,"Ala Gannha"
1179699,153,159,162,166,0,0,0,0,"Ala Ghiri"
1179700,165,168,169,0,0,0,0,0,"Porta Praetoria"
1179701,170,0,0,0,0,0,0,0,"The Ala Mhigan Mercantile District"
1179702,171,174,0,0,0,0,0,0,"Kugane"
1179703,172,177,179,195,0,0,0,0,"Onokoro"
1179704,175,178,183,0,0,0,0,0,"Tamamizu"
1179705,181,185,187,0,0,0,0,0,"Namai"
1179706,188,189,201,0,0,0,0,0,"The House of the Fierce"
1179707,191,193,197,206,0,0,0,0,"Reunion"
1179708,198,203,0,0,0,0,0,0,"Mol Iloh"
1179709,199,205,204,0,0,0,0,0,"The Dawn Throne"
