key,0,1,2,3,4,5
#,Category,Type,Action,Max,Weight,Order
int32,MYCTemporaryItemUICategory,byte,Action,byte,byte,byte
0,0,0,0,0,0,0
1,6,1,20701,99,3,1
2,6,1,20702,99,3,2
3,2,1,20703,2,16,3
4,6,1,20704,15,3,4
5,5,1,20705,99,2,5
6,4,1,20706,0,3,6
7,4,1,20707,0,3,7
8,5,1,20708,25,4,8
9,4,1,20709,0,2,9
10,4,1,20710,0,2,10
11,4,1,20711,99,8,11
12,4,1,20712,99,4,12
13,4,1,20713,99,8,13
14,1,1,20714,32,6,14
15,1,1,20715,10,25,15
16,5,1,20716,5,20,16
17,1,1,20717,10,25,17
18,1,1,20718,10,10,18
19,1,1,20719,10,6,19
20,1,1,20720,10,10,20
21,1,1,20721,10,10,21
22,2,1,20722,10,6,22
23,2,1,20723,10,6,23
24,3,1,20724,10,6,24
25,1,1,20725,10,6,25
26,3,1,20726,0,2,26
27,3,1,20727,50,5,27
28,3,1,20728,99,3,28
29,3,1,20729,25,5,29
30,3,1,20730,5,6,30
31,2,1,20731,0,2,31
32,1,1,20732,99,2,32
33,5,1,20733,1,12,33
34,7,2,20734,1,11,34
35,7,2,20735,1,4,35
36,7,2,20736,1,8,36
37,7,2,20737,1,4,37
38,7,2,20738,1,5,38
39,7,2,20739,1,4,39
40,7,2,20740,1,1,40
41,7,2,20741,1,4,41
42,7,2,20742,1,4,42
43,7,2,20743,1,4,43
44,7,2,20744,1,4,44
45,7,2,20745,1,4,45
46,7,2,20746,1,6,46
47,7,2,20747,1,6,47
48,7,2,20748,1,6,48
49,7,2,20749,1,6,49
50,7,2,20750,1,6,50
51,7,2,20751,1,6,51
52,7,2,20752,1,6,52
53,7,2,20753,1,6,53
54,7,2,20754,1,6,54
55,7,2,20755,1,6,55
56,7,2,20756,1,6,56
57,7,2,20757,1,6,57
58,7,2,20758,1,6,58
59,7,2,20759,1,6,59
60,7,2,20760,1,6,60
61,7,2,20761,1,10,61
62,7,2,20762,1,10,62
63,7,2,20763,1,10,63
64,7,2,20764,1,10,64
65,7,2,20765,1,10,65
66,7,2,20766,1,10,66
67,7,2,20767,1,10,67
68,7,2,20768,1,10,68
69,7,2,20769,1,10,69
70,7,2,20770,1,10,70
