key,0,1
#,,
int32,str,str
0,"TEXT_REGNOR4YTCMOB1_00642_STRONGMINER00642_000_001","Tiens, t'as entendu parler des “ruines mécaniques”, au sud-est d'ici<Indent/>? On en a extrait tout plein de machines bizarroïdes, du jamais vu<Indent/>!"
1,"TEXT_REGNOR4YTCMOB1_00642_STRONGMINER00642_000_002","Impossible de savoir de quelle époque elles datent... Par contre, on est sûrs qu'elles valent leur pesant d'or<Indent/>!"
2,"TEXT_REGNOR4YTCMOB1_00642_STRONGMINER00642_000_005","J'ai pas tous les détails, mais paraît qu'y a eu du rififi dans les ruines mécaniques. Je me demande bien ce qui a pu se passer..."
3,"TEXT_REGNOR4YTCMOB1_00642_STRONGMINER00642_000_006","Me dis pas que c'est... un coup fourré des Tholl<Indent/>!?<Indent/>... Et moi qui reste là à blablater, au lieu de préparer la contre-attaque<Indent/>!"
4,"TEXT_REGNOR4YTCMOB1_00642_STRONGMINER00642_000_007","Bien bouffer, bien se murger, c'est le secret d'une bonne journée<Indent/>!"
5,"TEXT_REGNOR4YTCMOB1_00642_STRONGMINER00642_000_008","J'y crois pas, la montagne est partie en fumée, et le village est dans un sale état... Enfin, ça sert à rien de paniquer. Recon<SoftHyphen/>strui<SoftHyphen/>sons d'abord, on verra le reste plus tard."
6,"TEXT_REGNOR4YTCMOB1_00642_STRONGMINER00642_000_009","Le village a pris tellement cher... C'est pas demain la veille qu'on aura tout retapé..."
7,"TEXT_REGNOR4YTCMOB1_00642_STRONGMINER00642_000_050","Ces derniers temps, je voyais le porion courir à droite, à gauche sans trop savoir pourquoi. C'est quand j'ai remarqué que le village reprenait des couleurs que j'ai compris qu'il se battait pour la bonne cause."
8,"TEXT_REGNOR4YTCMOB1_00642_STRONGMINER00642_000_051","Je sais que tu l'as beaucoup aidé, alors que tu ne fais même pas partie de notre clan. Je t'en remercie au nom de tous les Gogg."
9,"TEXT_REGNOR4YTCMOB1_00642_STRONGMINER00642_000_052","Ça va, toi<Indent/>? Moi oui. Depuis que le village a été reconstruit, j'ai encore plus de plaisir à cravacher qu'avant<Indent/>!"
