Index,0 [0x6][0x0]
0,0
1,5
2,-50
3,-100
4,1000
5,1000
6,5
7,1
8,40
9,30
10,300
11,500
12,1400
13,0
14,0
15,1
16,5
17,2
18,15
19,100
20,0
21,0
22,20
23,50
24,50
25,0
26,0
27,30
28,30
29,10
30,3
31,0
32,0
33,10
34,10
35,2
36,15
37,40
38,10
39,2
40,3
41,80
42,3
43,150
44,15
45,15
46,8
47,0
48,3
49,3
50,0
51,0
52,5
53,30
54,70
55,10
56,50
57,70
58,10
59,50
60,70
61,7
62,3
63,50
64,10
65,80
66,80
67,20
68,90
69,10
70,70
71,0
72,0
73,6
74,15
75,0
76,0
77,-20
78,7
79,-30
80,0
81,0
82,15
83,5
84,3
85,10
86,0
87,20
88,0
89,0
90,2000
91,40
92,0
93,0
94,300
95,750
96,25
97,0
98,0
99,0
100,0
