Index,0 [0x7][0xc],1 [0x3][0x10],2 [0x19][0x12],3 [0x1a][0x12],4 [0x3][0x11],5 [0x9][0x4],6 [0x1b][0x12],7 [0x9][0x8],8 [0x0][0x0]
0,0,2,false,false,1,1.0,false,1.0,"0"
1,0,2,false,false,3,1.0,false,1.0,"NpcYellテストテキスト[1]"
2,0,2,false,false,3,5.0,false,1.0,"おーい、誰か手伝ってくれ！"
3,0,2,false,false,3,5.0,false,1.0,"気をつけろ！　魔物が来るぞ！"
4,0,2,false,false,3,5.0,false,1.0,"インプが来るぞ！　逃がすな！"
5,0,2,false,false,3,5.0,false,1.0,"くそっ、数が多すぎる！"
6,0,2,false,false,3,5.0,false,1.0,"魔物がもうそこまで来てるわ！"
7,0,2,false,false,3,5.0,false,1.0,"シルフ族が来るぞ！　警戒を！"
8,0,2,false,false,3,5.0,false,1.0,"魔物が増えてきた、注意しろ！"
9,0,2,false,false,3,5.0,false,1.0,"ここの治安は我々が守る！"
10,0,2,false,false,3,5.0,false,1.0,"賊どもを調子に乗らせるな！"
11,0,2,false,false,3,5.0,false,1.0,"オポオポが豆を狙ってるぞ！"
12,0,2,false,false,3,5.0,false,1.0,"イクサル族が攻めてきたぞ！"
13,0,2,false,false,3,5.0,false,1.0,"あれは……ジズか！？"
14,0,2,false,false,3,5.0,false,1.0,"またきやがったか！"
15,0,2,false,false,3,5.0,false,1.0,"魔物が騒がしい、気をつけろ"
16,0,2,false,false,3,5.0,false,1.0,"クッ……アレを使うしか……！"
17,0,2,false,false,3,5.0,false,1.0,"殺れっ！　シュレッダー！！"
18,0,2,false,false,3,5.0,false,1.0,"誰か我々に協力してくれぬか？"
19,0,2,false,false,3,5.0,false,1.0,"誰か！　私を手伝え！"
20,0,2,false,false,3,5.0,false,1.0,"おお、ゴーレムがこんなに！"
21,0,2,false,false,3,5.0,false,1.0,"インプめ、また現れたな！"
22,0,2,false,false,3,5.0,false,1.0,"また花が食べられてる……"
23,0,2,false,false,3,5.0,false,1.0,"イクサル族が来るぞ！　迎撃！"
24,0,2,false,false,3,5.0,false,1.0,"だ、誰か！　手を貸してくれ！"
25,0,2,false,false,3,5.0,false,1.0,"では、いきます！"
26,0,2,false,false,2,5.0,false,1.0,"うおおー！"
27,0,2,false,false,2,5.0,false,1.0,"このっ！"
28,0,2,false,false,2,5.0,false,1.0,"倒れろっ！"
29,0,2,false,false,2,5.0,false,1.0,"くらえっ！"
30,0,2,false,false,2,5.0,false,1.0,"まだまだ！"
31,0,2,false,false,2,5.0,false,1.0,"こしゃくな！"
32,0,2,false,false,2,5.0,false,1.0,"どうだ！"
33,0,2,false,false,2,5.0,false,1.0,"これくらいっ！"
34,0,2,false,false,2,5.0,false,1.0,"ヒャッハーー！！"
35,0,2,false,false,2,5.0,false,1.0,"おらおらおらー！！"
36,0,2,false,false,2,5.0,false,1.0,"どけやコラァ！"
37,0,2,false,false,2,5.0,false,1.0,"ブッ潰してやる！！"
38,0,2,false,false,2,5.0,false,1.0,"遊んであげようか"
39,0,2,false,false,2,5.0,false,1.0,"相手をしてほしいのかい？"
40,0,2,false,false,2,3.0,false,1.0,"ひざまずけ"
41,0,2,false,false,2,3.0,false,1.0,"もっといい声を聞かせておくれ"
42,0,2,false,false,2,3.0,false,1.0,"遠慮するなよ"
43,0,2,false,false,2,5.0,false,1.0,"調子に乗るな……！"
44,0,2,false,false,2,5.0,false,1.0,"刺激的じゃないか！"
45,0,2,false,false,2,3.0,false,1.0,"踊れ！"
