Index,0 [0x6][0x0],1 [0x6][0x4],2 [0x19][0x8]
0,0,0,false
1,60453,1230,true
2,60430,1231,true
3,60412,1232,true
4,60434,1233,true
5,60551,1234,true
6,60425,1235,true
7,60426,1236,true
8,60427,1237,true
9,60460,1238,true
10,60560,1239,true
11,60559,1240,true
12,60759,1241,true
13,60760,1242,true
14,60414,1243,true
15,60456,1244,true
16,60339,1245,true
17,60352,1246,true
18,60448,1247,true
19,60436,1248,true
20,60314,1249,true
21,60446,1250,true
22,60447,1251,true
23,60441,1252,false
24,60449,1253,false
25,60555,1254,false
26,60450,1255,false
27,60554,1256,false
28,60451,1257,false
29,60342,1258,true
30,60347,1259,true
31,60331,1260,true
32,60322,1261,true
33,60320,1262,true
34,60319,1263,true
35,60344,1264,true
36,60330,1265,true
37,60321,1266,true
38,60337,1267,true
39,60334,1268,true
40,60345,1269,true
41,60326,1270,true
42,60348,1271,true
43,60351,1272,true
44,60335,1273,true
45,60346,1274,true
46,60318,1275,true
47,60333,1276,true
48,60567,1277,true
49,60568,1278,true
50,60569,1279,true
51,60311,1293,true
52,60768,1280,true
53,60570,1281,true
54,60459,1282,true
55,60428,1283,true
56,60572,1284,true
57,60573,1285,true
58,60574,1286,true
59,60571,1287,true
60,60581,1288,true
61,60362,1289,true
62,60582,1290,true
63,60363,1291,true
64,60364,1292,true
65,0,0,false
66,0,0,false
67,0,0,false
68,0,0,false
69,0,0,false
70,0,0,false
