Index,0 [0x0][0x4],1 [0x3][0xa],2 [0x3][0xb],3 [0x19][0xd],4 [0x3][0xc],5 [0x5][0x8],6 [0x0][0x0]
0,"",255,255,false,0,0,""
11,"MOVE_AND_STEER",255,255,false,1,1,"Mode Avancer et tourner"
12,"MOVE_FORE",255,255,false,1,2,"Avancer"
13,"MOVE_BACK",255,255,false,1,3,"Reculer"
14,"MOVE_LEFT",255,255,false,1,4,"Tourner vers la gauche / avancer à gauche"
15,"MOVE_RIGHT",255,255,false,1,5,"Tourner vers la droite / avancer à droite"
16,"MOVE_STRIFE_L",255,255,false,1,6,"Déplacement vers la gauche"
17,"MOVE_STRIFE_R",255,255,false,1,7,"Déplacement vers la droite"
18,"JUMP",255,255,false,1,8,"Sauter"
19,"WALK",255,255,false,1,9,"Alterner course / marche"
20,"AUTORUN_KEY",255,255,false,1,10,"Activer / désactiver la course automatique"
21,"SWARD",255,255,false,1,11,"Dégainer / rengainer"
22,"CAMERA_FOCUS",255,255,false,1,12,"Verrouiller la caméra sur la cible"
23,"MOVE_DESCENT",255,255,false,1,13,"Vol - descente"
24,"MOVE_RETENTION",255,255,false,1,14,"Vol - maintien d'altitude"
25,"MOVE_ANGLE_RISING",255,255,false,1,15,"Vol - montée angulaire"
26,"MOVE_ANGLE_DESCENT",255,255,false,1,16,"Vol - descente angulaire"
27,"",255,255,false,0,0,""
28,"",255,255,false,0,0,""
29,"",255,255,false,0,0,""
30,"",255,255,false,0,0,""
31,"",255,255,false,0,0,""
32,"",255,255,false,0,0,""
33,"",255,255,false,0,0,""
34,"",255,255,false,0,0,""
35,"",255,255,false,0,0,""
36,"",255,255,false,0,0,""
37,"",255,255,false,0,0,""
38,"",255,255,false,0,0,""
39,"",255,255,false,0,0,""
40,"",255,255,false,0,0,""
41,"",255,255,false,0,0,""
42,"",255,255,false,0,0,""
43,"",255,255,false,0,0,""
44,"",255,255,false,0,0,""
45,"",255,255,false,0,0,""
46,"",255,255,false,0,0,""
47,"",255,255,false,0,0,""
48,"",255,255,false,0,0,""
49,"",255,255,false,0,0,""
51,"CAMERA_UP",255,255,false,1,17,"Bouger la caméra vers le haut"
52,"CAMERA_DOWN",255,255,false,1,18,"Bouger la caméra vers le bas"
53,"CAMERA_LEFT",255,255,false,1,19,"Bouger la caméra vers la gauche"
54,"CAMERA_RIGHT",255,255,false,1,20,"Bouger la caméra vers la droite"
55,"CAMERA_MODE",255,255,false,1,21,"Alterner caméra subjective / objective"
56,"CAMERA_BACKWARD",255,255,false,1,22,"Inverser un instant l'orientation de la caméra"
57,"CAMERA_ZOOMIN",255,255,false,1,23,"Zoom avant / Page précédente"
58,"CAMERA_ZOOMOUT",255,255,false,1,24,"Zoom arrière / Page suivante"
59,"CAMERA_LOAD",255,255,false,1,25,"Ramener la caméra à la position mémorisée"
60,"CAMERA_SAVE",255,255,false,1,26,"Mémoriser la position de la caméra"
61,"CAMERA_RESET",255,255,false,1,27,"Réinitialiser la position de la caméra"
62,"CAM_TILT_UP",255,255,false,1,28,"Monter la caméra"
63,"CAM_TILT_DOWN",255,255,false,1,29,"Baisser la caméra"
64,"CAMERA_LOOKING",255,255,false,1,30,"Tourner le visage en direction de la caméra"
65,"",255,255,false,0,0,""
66,"",255,255,false,0,0,""
67,"",255,255,false,0,0,""
68,"",255,255,false,0,0,""
69,"",255,255,false,0,0,""
70,"",255,255,false,0,0,""
71,"",255,255,false,0,0,""
72,"",255,255,false,0,0,""
73,"",255,255,false,0,0,""
74,"",255,255,false,0,0,""
75,"",255,255,false,0,0,""
76,"",255,255,false,0,0,""
77,"",255,255,false,0,0,""
78,"",255,255,false,0,0,""
79,"",255,255,false,0,0,""
80,"",255,255,false,0,0,""
81,"",255,255,false,0,0,""
82,"",255,255,false,0,0,""
83,"",255,255,false,0,0,""
84,"",255,255,false,0,0,""
85,"",255,255,false,0,0,""
86,"",255,255,false,0,0,""
87,"",255,255,false,0,0,""
88,"",255,255,false,0,0,""
89,"",255,255,false,0,0,""
90,"",255,255,false,0,0,""
91,"",255,255,false,0,0,""
92,"",255,255,false,0,0,""
93,"",255,255,false,0,0,""
94,"",255,255,false,0,0,""
95,"",255,255,false,0,0,""
96,"",255,255,false,0,0,""
97,"",255,255,false,0,0,""
98,"",255,255,false,0,0,""
99,"",255,255,false,0,0,""
103,"TARGET_NEXT",255,255,false,2,1,"Cibler les ennemis (depuis le plus proche)"
104,"TARGET_PREV",255,255,false,2,2,"Cibler les ennemis (ordre inversé depuis le plus proche)"
105,"TARGET_P1",255,255,false,2,3,"Se cibler"
106,"TARGET_P2",255,255,false,2,4,"Cibler le 2e équipier de la liste"
107,"TARGET_P3",255,255,false,2,5,"Cibler le 3e équipier de la liste"
108,"TARGET_P4",255,255,false,2,6,"Cibler le 4e équipier de la liste"
109,"TARGET_P5",255,255,false,2,7,"Cibler le 5e équipier de la liste"
110,"TARGET_P6",255,255,false,2,8,"Cibler le 6e équipier de la liste"
111,"TARGET_P7",255,255,false,2,9,"Cibler le 7e équipier de la liste"
112,"TARGET_P8",255,255,false,2,10,"Cibler le 8e équipier de la liste"
113,"TARGET_PET",255,255,false,2,11,"Cibler son familier"
114,"TARGET_TTOT",255,255,false,2,12,"Cibler la cible de votre cible"
115,"TARGET_LASTTARGET",255,255,false,2,13,"Cibler la dernière cible"
116,"TARGET_LASTENEMY",255,255,false,2,14,"Cibler le dernier ennemi ciblé"
117,"TARGET_LASTATTACKER",255,255,false,2,15,"Cibler un ennemi qui vous attaque"
118,"TARGET_CLOSEST_ENEMY",255,255,false,2,16,"Cibler l'ennemi le plus proche"
119,"TARGET_CLOSEST_PC",255,255,false,2,17,"Cibler le PJ le plus proche"
120,"TARGET_CLOSEST_NPC",255,255,false,2,18,"Cibler le PNJ ou l'objet le plus proche"
121,"TARGET_FOCUS",255,255,false,2,19,"Focaliser sur une cible"
122,"TARGET_SELECT",255,255,false,2,20,"Cibler la cible focalisée"
123,"FACE",255,255,false,2,21,"Se tourner vers la cible"
124,"CIRCLE_ALL",255,255,false,2,22,"Mode de ciblage : tous"
125,"CIRCLE_ENEMY",255,255,false,2,23,"Mode de ciblage : PJ seulement"
126,"CIRCLE_PARTY",255,255,false,2,24,"Mode de ciblage : équipe seulement"
127,"CIRCLE_PC",255,255,false,2,25,"Mode de ciblage : ennemis seulement"
136,"TARGET_ENEMY_LIST_UP_KEY",255,255,false,2,26,"Naviguer dans la liste d'inimitié (de bas en haut)"
137,"TARGET_ENEMY_LIST_DOWN_KEY",255,255,false,2,27,"Naviguer dans la liste d'inimitié (de haut en bas)"
138,"TARGET_ALLIANCE_NEXT_KEY",255,255,false,2,28,"Naviguer dans la liste d'alliance (depuis le plus proche)"
139,"TARGET_ALLIANCE_PREV_KEY",255,255,false,2,29,"Naviguer dans la liste d'alliance (depuis le plus éloigné)"
140,"TARGET_ALLIANCE1_NEXT",255,255,false,2,30,"Naviguer dans la liste d'alliance 1 (depuis le plus proche)"
141,"TARGET_ALLIANCE1_PREV",255,255,false,2,31,"Naviguer dans la liste d'alliance 1 (depuis le plus éloigné)"
142,"TARGET_ALLIANCE2_NEXT",255,255,false,2,32,"Naviguer dans la liste d'alliance 2 (depuis le plus proche)"
143,"TARGET_ALLIANCE2_PREV",255,255,false,2,33,"Naviguer dans la liste d'alliance 2 (depuis le plus éloigné)"
144,"TARGET_ALLIANCE1_1",255,255,false,2,34,"Cibler l'équipier 1 de la liste d'alliance 1"
145,"TARGET_ALLIANCE1_2",255,255,false,2,35,"Cibler l'équipier 2 de la liste d'alliance 1"
146,"TARGET_ALLIANCE1_3",255,255,false,2,36,"Cibler l'équipier 3 de la liste d'alliance 1"
147,"TARGET_ALLIANCE1_4",255,255,false,2,37,"Cibler l'équipier 4 de la liste d'alliance 1"
148,"TARGET_ALLIANCE1_5",255,255,false,2,38,"Cibler l'équipier 5 de la liste d'alliance 1"
149,"TARGET_ALLIANCE1_6",255,255,false,2,39,"Cibler l'équipier 6 de la liste d'alliance 1"
