Index,0 [0x3][0x0],1 [0x3][0x1]
0,1,0
1,1,0
2,1,0
3,8,0
4,8,0
5,8,0
6,8,0
7,8,0
8,8,0
9,8,0
10,8,0
11,8,0
12,8,0
13,8,0
14,8,0
15,8,0
16,8,0
17,8,0
18,8,0
19,8,0
20,8,0
21,8,0
22,8,0
23,8,0
24,8,0
25,8,0
26,8,0
27,8,0
28,8,0
29,8,0
30,8,0
31,8,0
32,8,0
33,8,0
34,8,0
35,8,0
36,8,0
37,8,0
38,8,0
39,8,0
40,8,0
41,8,0
42,8,0
43,8,0
44,8,0
45,8,0
46,8,0
47,8,0
48,8,0
49,8,0
50,8,0
51,8,0
52,8,0
53,8,0
54,8,0
55,8,0
56,8,0
57,8,0
58,8,0
59,8,0
60,8,0
61,8,0
62,8,0
63,8,0
64,8,0
65,8,0
66,8,0
67,8,0
68,8,0
69,8,0
70,8,0
71,8,0
72,8,0
73,8,0
74,8,6
75,8,6
76,8,6
77,8,6
78,8,6
79,8,6
80,8,6
81,8,6
82,8,6
83,8,6
84,8,6
85,8,6
86,8,6
87,8,6
88,8,6
89,8,6
90,8,6
91,8,6
92,8,6
93,8,6
94,8,6
95,8,6
96,8,6
97,8,6
98,8,6
99,8,6
100,8,6
101,8,6
102,8,6
103,8,6
104,8,6
105,8,6
106,8,6
107,8,6
108,8,6
109,8,6
110,8,6
111,8,6
112,8,6
113,8,6
114,8,6
115,8,6
116,8,6
117,8,6
118,8,6
119,8,6
120,8,6
