Index,0 [0x19][0x4],1 [0x0][0x0]
614,false,"Saleté de tache de vin rouge..."
615,false,"Ce vin a vraiment un goût de pisse, ma parole!"
616,false,"Ça doit être pour ça que tu pues du bec."
617,false,"Bah, quoi? Tu veux pas de mes gils!?"
618,false,"Ha! Je sais bien que t'es fauché comme les blés!"
619,false,"Qu'est-ce que tu attends, alors?"
620,false,"Je ne sais pas. Mais ce n'est pas ce qui va m'empêcher d'essayer."
621,false,"Tu crois que ça marcherait?"
622,false,"未使用622"
623,false,"J'aurais mieux fait d'apprendre à jouer de la mandoline..."
624,false,"未使用624"
625,false,"未使用625"
626,false,"J'ai déjà trop perdu, j'arrête!"
627,false,"Tu peux encore te refaire..."
628,false,"Ne me dis pas que tu as encore oublié les mandats?"
629,false,"Rebrousse chemin, il n'y a rien à voir par ici."
630,false,"Quel beau châle!"
631,false,"N'est-ce pas? Il vient des Soieries du Soleil."
632,false,"Vraiment? Comment te l'es-tu procuré?"
633,false,"Où avais-je caché nos dernières économies...?"
634,false,"未使用634"
635,false,"Toi aussi, tu vas laisser tomber...?"
636,false,"Je crois qu'il est temps d'aller faire du commerce ailleurs..."
637,false,"Ils sont si beaux! Lequel choisir...?"
638,false,"未使用638"
639,false,"Je vous interdis de toucher à mes meubles avec vos sales pattes!"
640,false,"未使用640"
641,false,"Par ici mon joli..."
642,false,"... ce qui nous permettrait d'améliorer notre productivité."
643,false,"Je suis ici pour assurer la sécurité de sa seigneurie."
644,false,"Hors de mon chemin."
645,false,"Et quand le garde aura le dos tourné..."
646,false,"Chut! Ils pourraient t'entendre!"
647,false,"Le bruit de ces machines résonne dans ma tête..."
648,false,"T'inquiète, tu vas vite t'habituer."
649,false,"未使用649"
650,false,"Pas possible, je les ai fait graisser ce matin!"
651,false,"未使用651"
652,false,"Tu ne trouves pas que les engrenages coincent un peu?"
653,false,"Au boulot, ou je retiens 100 gils sur ta paye!"
654,false,"Oui Monsieur, tout de suite!"
655,false,"Rien de tel qu'une bonne petite pipe pendant la pause!"
656,false,"Si j'avais su que c'est aussi crevant de nettoyer ces engrenages!"
657,false,"Vous aviez dit cinquante par chargement!"
658,false,"Ces sacs sont bien légers..."
659,false,"Celle-ci ne va pas tenir bien longtemps..."
660,false,"Bouge ton cul que je puisse poser ça! "
661,false,"Ouille, mon dos!"
662,false,"Ça, c'était la semaine dernière. Aujourd'hui, je t'en offre six."
663,false,"Trente caisses, c'est pourtant ce qui était écrit."
664,false,"未使用664"
665,false,"Non, ça ne va pas! Ces roues doivent être remplacées immédiatement."
666,false,"未使用666"
667,false,"未使用667"
668,false,"Et là, le mineur répond: “mais je n'ai pas de fille!” Hahaha!"
669,false,"Non, désolé, je ne comprends pas..."
670,false,"Mes yeux me joueraient-ils des tours?"
671,false,"Vous n'aurez pas un gil de plus!"
672,false,"Nous sommes arrivés en avance, je pense que ça mérite une petite rallonge..."
673,false,"未使用673"
674,false,"未使用674"
675,false,"未使用：荒：会話00363"
676,false,"T'es bigleux ou quoi? Et deux qui font 252!"
677,false,"Où est donc passé ce fichu tapis...?"
678,false,"Il y avait tant de bateaux, avant..."
679,false,"Zzz..."
680,false,"未使用"
681,false,"Puisque je te dis que j'étais encerclé!"
682,false,"Ça se dit mineur et ça a peur d'un coblyn..."
683,false,"Qu'est-ce que tu fais ici? Tu t'es perdu<if:e/none>?"
684,false,"Sois sur tes gardes si tu t'aventures au fond."
685,false,"Cette contrôleuse est vraiment mon genre."
686,false,"C'est plutôt tranquille de monter la garde ici."
687,false,"Zzz... Kwé? Zzz..."
688,false,"Rien à signaler! A priori."
689,false,"Aucun monstre ne t'a suivi<if:e/none>?"
690,false,"C'est pas cher!"
691,false,"Vous allez le regretter si vous laissez passer cette affaire!"
692,false,"Vous avez une autorisation?"
693,false,"Pas besoin de s'impatienter."
694,false,"Attention où tu mets les pieds, aventuri<if:ère/er>."
695,false,"Alors, notre prochaine destination sera..."
696,false,"Où tu iras, je te suivrai!"
697,false,"Espèce de radin!"
698,false,"Ça ne dépend que de toi."
699,false,"Quand est-ce que la marchandise arrive?"
700,false,"Pas envie d'entendre tes plaintes."
701,false,"Qu'est-ce qu'on va faire si on peut plus aller dans les Mines de Clochecuivre...?"
702,false,"Soyez plus attentifs la prochaine fois!"
703,false,"未使用"
704,false,"Pardon..."
705,false,"Ça ne se reproduira plus."
706,false,"Nous ne tolérons aucun oubli dans les déclarations!"
707,false,"未使用"
708,false,"N'oubliez pas de signer les trois exemplaires."
709,false,"Le bureau des inspecteurs se trouve au fond."
710,false,"未使用710"
711,false,"Je n'ai même pas de quoi payer..."
712,false,"未使用"
713,false,"En rang, devant moi!"
714,false,"未使用"
715,false,"Douuucement... J'ai presque fini."
716,false,"未使用"
717,false,"未使用"
718,false,"未使用"
719,false,"Au nom de ma paie!"
720,false,"Pfiouuu! C'est la dernière fois que je fais le voyage depuis Gridania d'une traite..."
721,false,"Vous pouvez compter sur moi pour faire régner l'ordre ici."
722,false,"Le représentant peut entrer."
723,false,"Pour qui il se prend, celui-là?"
724,false,"Kwééé!?"
725,false,"Je peux peut-être m'en séparer... pour le bon prix."
726,false,"C'est un beau chocobo que vous avez là."
727,false,"Le capitaine ne va pas tarder à nous dénoncer!"
728,false,"Neuf, dix, onze..."
729,false,"Ces taxes sont trop élevées... C'est une honte!"
730,false,"La vache, quelle chaleur!"
731,false,"未使用710"
732,false,"J'dormais pas, juré!"
733,false,"Yalik senleh...ahamat zah... Ou était-ce jah...?"
734,false,"Surtout, allez-y délicatement!"
735,false,"Des vestiges de l'ancienne Belah'dia..."
736,false,"Pourquoi c'est toujours les mêmes qui font le sale boulot?"
737,false,"Approche un peu la lam... Oh, mes excuses, aventuri<if:ère/er>."
738,false,"Flûte, ma robe est trempée!"
739,false,"Tant que l'Ossuaire y trouve son compte..."
740,false,"J'espère que tu aimes l'orobon?"
741,false,"Oui, surtout les yeux!"
742,false,"Pourvu que j'attrape au moins de quoi manger ce soir..."
743,false,"Des brèmes, encore des brèmes... Comment je gagne ma vie, moi?"
744,false,"Encore une demi-journée et elles seront parfaites."
745,false,"Tu vas voir, je vais les chasser d'ici!"
746,false,"Tu dis ça, mais tu te dégonfles toujours le moment venu."
747,false,"Ne répète pas ce genre de sottises devant ton père!"
748,false,"Quand je serai grand, je serai cuisinier!"
749,false,"Une nuit à travailler en salaison et mes vêtements puent le poisson!"
750,false,"Ce maudit poisson a emporté mon appât!"
751,false,"Pourquoi on se fait pas la malle de ce trou à rats?"
752,false,"Les vents ne sont pas bons..."
753,false,"Alors? Qu'est-ce qu'il a dit?"
754,false,"未使用"
755,false,"未使用"
756,false,"Cette bidoche est vraiment dégueulasse!"
757,false,"Hahahaha!!"
758,false,"Bois plus d'alcool, ça passera mieux!"
759,false,"未使用：荒：会話00447"
760,false,"未使用：荒：会話00448"
761,false,"未使用：荒：会話00449"
762,false,"未使用：荒：会話00450"
763,false,"未使用：荒：会話00451"
764,false,"未使用：荒：会話00452"
765,false,"未使用：荒：会話00453"
766,false,"未使用：荒：会話00454"
767,false,"未使用：荒：会話00455"
768,false,"未使用：荒：会話00456"
769,false,"未使用：荒：会話00457"
770,false,"未使用：荒：会話00458"
771,false,"未使用：荒：会話00459"
772,false,"未使用：荒：会話00460"
773,false,"Ne dégaine pas ton arme ou tu auras affaire à moi."
774,false,"未使用：荒：会話00462"
775,false,"未使用：荒：会話00463"
776,false,"Qu'est-ce que je vous sers, aventuri<if:ère/er>?"
777,false,"未使用：荒：会話00465"
778,false,"未使用：荒：会話00466"
779,false,"未使用：荒：会話00467"
780,false,"未使用：荒：会話00468"
781,false,"未使用：荒：会話00469"
782,false,"未使用：荒：会話00470"
783,false,"未使用：荒：会話00471"
784,false,"未使用：荒：会話00472"
785,false,"Ça t'embêterait de me donner un coup de main?"
786,false,"未使用：荒：会話00474"
787,false,"未使用：荒：会話00475"
788,false,"未使用：荒：会話00476"
789,false,"Avant, il y avait deux lunes dans le ciel."
790,false,"Tu ne crois pas que j'ai déjà oublié ça, quand même?"
791,false,"未使用：荒：会話00479"
792,false,"未使用：荒：会話00480"
793,false,"未使用：荒：会話00481"
794,false,"Le capitaine assure n'avoir rien trouvé."
795,false,"Je suis pourtant sûrrre que j'avais cet anneau en embarquant!"
796,false,"未使用：荒：会話00484"
797,false,"未使用：荒：会話00485"
798,false,"未使用：荒：会話00486"
799,false,"未使用：荒：会話00487"
800,false,"未使用：荒：会話00488"
801,false,"未使用：荒：会話00489"
802,false,"未使用：荒：会話00490"
803,false,"未使用：荒：会話00491"
804,false,"C'est pas mal, hein?"
805,false,"未使用：荒：会話00493"
806,false,"未使用：荒：会話00494"
807,false,"未使用：荒：会話00495"
808,false,"未使用：荒：会話00496"
809,false,"未使用：荒：会話00497"
810,false,"未使用：荒：会話00498"
811,false,"未使用：荒：会話00499"
812,false,"未使用：荒：会話00500"
813,false,"未使用：荒：会話00501"
814,false,"未使用：荒：会話00502"
815,false,"未使用：荒：会話00503"
816,false,"未使用：荒：会話00504"
817,false,"未使用：荒：会話00505"
818,false,"未使用：荒：会話00506"
819,false,"未使用：荒：会話00507"
820,false,"未使用：荒：会話00508"
821,false,"未使用：荒：会話00509"
822,false,"未使用：荒：会話00510"
823,false,"未使用：荒：会話00511"
824,false,"未使用：荒：会話00512"
825,false,"未使用：荒：会話00513"
826,false,"未使用：荒：会話00514"
827,false,"未使用：荒：会話00515"
828,false,"未使用：荒：会話00516"
829,false,"未使用：荒：会話00517"
830,false,"未使用：荒：会話00518"
831,false,"未使用：荒：会話00519"
832,false,"未使用：荒：会話00520"
833,false,"未使用：荒：会話00521"
834,false,"未使用：荒：会話00522"
835,false,"未使用：荒：会話00523"
836,false,"T'aurais pas deux, trois pièces à m'filer?"
837,false,"C'est pourtant pas l'envie de travailler qui me manque..."
838,false,"Mes petites, vous commencez à prendre des couleurs!"
839,false,"Tss, rien d'intéressant à se mettre sous la dent..."
840,false,"Tu travailles pour Quiveron? J'ai plus rien, il m'a déjà tout pris..."
841,false,"J'ai une de ces faims..."
842,false,"未使用"
843,false,"未使用"
844,false,"Somnus... Som... nus..."
845,false,"Dites-leur que la première pincée, vous la payez. Compris?"
846,false,"未使用"
847,false,"未使用"
848,false,"未使用"
849,false,"Rien m'interdit de cultiver la terre."
850,false,"未使用850"
851,false,"C'est ces foutus aventuriers qui envahissent les marchés."
852,false,"Jussste... un dernier verre..."
853,false,"Ma mère tient mieux la boisson que toi!"
854,false,"未使用854"
855,false,"未使用855"
856,false,"J'pourrais boire tout ce baril, j'pourrais!"
857,false,"Mais l'air de là-bas... Ça les rend malades."
858,false,"Dites aux hommes qu'ils doivent creuser plus profond!"
859,false,"Houlà, ma pauvre tête!"
860,false,"未使用860"
861,false,"未使用861"
862,false,"J'ai pas le courage de dire aux gars que c'était la dernière bouteille..."
863,false,"未使用863"
864,false,"Y'a un temps où un homme pouvait vivre décemment rien qu'en trouvant du cuivre."
865,false,"Après le col, c'est Brumebleue... et une armée de maudits impériaux."
866,false,"未使用866"
867,false,"未使用867"
868,false,"未使用868"
869,false,"未使用869"
870,false,"J'voudrais jamais revoir d'musaraignes d'ma vie."
871,false,"On a dû en tuer combien... Cent ou deux-cents?"
872,false,"On est l'avant-dernière ligne de défense avant Ul'dah! Faut pas flancher!"
873,false,"Je ne fais pas de transactions en privé."
874,false,"Vous êtes à la douane."
875,false,"Monsieur!"
876,false,"未使用876"
877,false,"Pas trop serré, hein, mon garçon?"
878,false,"未使用878"
879,false,"Je crois que nous allons avoir besoin d'un autre chocobo."
880,false,"Quoi? Vous avez jamais vu un homme qui porte un tablier?"
881,false,"Non, mais j'aimerais bien vous voir sans!"
882,false,"未使用882"
883,false,"未使用883"
884,false,"Monsieur!"
885,false,"Ne les laissez jamais voir votre peur!"
886,false,"未使用886"
887,false,"Si je te prends en train de voler, je ne me contenterai pas de couper ta main."
888,false,"Fais attention."
889,false,"Vous n'avez pas entendu quelque chose?"
890,false,"Mieux vaut ne pas trop s'éloigner du camp... Enfin, si vous tenez à la vie."
891,false,"未使用891"
892,false,"未使用892"
893,false,"未使用893"
894,false,"未使用894"
895,false,"未使用895"
896,false,"未使用896"
897,false,"未使用897"
898,false,"Moi, je ne quitte pas l'éthérite de la journée... Quand verrai-je un vrai combat?"
899,false,"未使用899"
900,false,"未使用900"
901,false,"未使用901"
902,false,"未使用902"
903,false,"未使用903"
904,false,"Faut toujours ouvrir l'œil. L'Empire ne dort jamais."
905,false,"Mange, mec! T'peux pas bien tuer un impérial si t'as rien dans le bide!"
906,false,"Le brouillard... Il approche!"
907,false,"未使用907"
908,false,"J'ai aiguisé ça moi-même."
909,false,"未使用909"
910,false,"未使用910"
911,false,"未使用911"
912,false,"未使用912"
913,false,"未使用913"
914,false,"未使用914"
915,false,"未使用915"
916,false,"未使用916"
917,false,"Vous êtes si pressé d'avoir votre tête sur un piquet à Castrum Meridianum?"
918,false,"Pourquoi on reste ici à rien faire pendant que l'Empire rassemble ses forces?"
919,false,"未使用919"
920,false,"未使用920"
921,false,"未使用921"
922,false,"未使用922"
923,false,"未使用923"
924,false,"未使用924"
925,false,"J'ai le trac..."
926,false,"Réfléchis pas! Ressens!"
927,false,"Du vent. J'ai besoin de me concentrer!"
928,false,"Vous venez pas pour la relève, hein?"
929,false,"未使用929"
930,false,"未使用930"
931,false,"Silence! Je n'y vois rien avec tout votre vacarme!"
932,false,"Le dites pas au capitaine, mais sans mes lunettes, je vois que dalle."
933,false,"Je voudrais tant être à Ul'dah avec ma femme..."
934,false,"Si vous avez un peu de jugeote, faites demi-tour."
935,false,"未使用935"
936,false,"未使用936"
937,false,"未使用937"
938,false,"未使用938"
939,false,"Les personnes non autorisées ne peuvent pas entrer."
940,false,"未使用940"
941,false,"Faudra vraiment que j'apprenne à lire un de ces jours."
942,false,"未使用942"
943,false,"Il est énervé, laisse-le."
944,false,"未使用944"
945,false,"未使用945"
946,false,"未使用946"
947,false,"Ta mère était une traînée de l'Empire!"
948,false,"Ouais, mais elle voudrait quand même pas de ton argent!"
949,false,"27, 28, vingt... Oh! Vous pouvez arrêter de m'interrompe? Je dois encore recommencer!"
950,false,"未使用950"
951,false,"Vous n'auriez pas vu une caravane en venant ici, par hasard?"
952,false,"未使用952"
953,false,"Pas aujourd'hui. Ni hier, ni le jour d'avant.."
954,false,"未使用954"
955,false,"T'as trouvé quelque chose?"
956,false,"未使用955"
957,false,"未使用956"
958,false,"未使用957"
959,false,"未使用958"
960,false,"未使用959"
961,false,"未使用960"
962,false,"未使用961"
963,false,"未使用962"
964,false,"未使用963"
965,false,"未使用964"
966,false,"Si les impériaux vous tuent pas, le brouillard le fera."
967,false,"N'attendez pas l'adversaire! Frappez-le avant qu'il ne vous frappe!"
968,false,"未使用968"
969,false,"Une fois que vous passez ces portes, votre sécurité n'est plus garantie."
970,false,"Si vous voyez un impérial, dites-le-nous pour qu'on sonne l'alerte."
971,false,"Vous n'aurez aucun répit au-delà de cette porte."
972,false,"未使用972"
973,false,"未使用973"
974,false,"未使用974"
975,false,"未使用975"
976,false,"未使用976"
977,false,"未使用977"
978,false,"On a carrément une semaine de retard."
979,false,"Le contremaître va nous le faire payer cher."
980,false,"Et si on faisait nos rondes dans l'autre sens? Pour casser la monotonie."
981,false,"未使用：荒：会話00669"
982,false,"未使用：荒：会話00670"
983,false,"未使用：荒：会話00671"
984,false,"未使用：荒：会話00672"
985,false,"未使用：荒：会話00673"
986,false,"未使用：荒：会話00674"
987,false,"未使用：荒：会話00675"
988,false,"未使用：荒：会話00676"
989,false,"未使用：荒：会話00677"
990,false,"未使用：荒：会話00678"
991,false,"未使用：荒：会話00679"
992,false,"未使用：荒：会話00680"
993,false,"未使用：荒：会話00681"
994,false,"未使用：荒：会話00682"
995,false,"未使用：荒：会話00683"
996,false,"未使用：荒：会話00684"
997,false,"La mort ne peut pas briser les liens qui nous unissent."
998,false,"Comment je vais pouvoir payer tes dettes maintenant, mon mari!?"
999,false,"未使用：荒：会話00687"
1000,false,"Ça n'a pas de fin."
1001,false,"Accompagnez-le bien dans le royaume de l'au-delà..."
1002,false,"未使用"
1003,false,"Puisse-t-elle à jamais marcher dans le royaume de Thal."
1004,false,"Très bien, m'dame."
1005,false,"Vous venez porter ces corps au cimetière?"
1006,false,"J'aurais préféré qu'ils aient le bon goût de mourir <i>dehors</i>."
1007,false,"Chut, pas un bruit pendant que je dépense ton argent."
1008,false,"On a vraiment encore besoin de ces... choses, quel que soit leur nom?"
1009,false,"Je ne veux pas qu'il sache que c'est moi qui ai envoyé le colis."
1010,false,"Qu'est-ce que tu m'veux?"
1011,false,"J'ai des lentilles brunes, des lentilles vertes et... c'est tout."
1012,false,"Faites-le bien profond, ou bien les chacals viendront se servir."
1013,false,"Halone, sois mon bouclier!"
1014,false,"Halone, guide mon épée!"
1015,false,"未使用"
1016,false,"En avant!"
1017,false,"Allez-y, hé hé hé!"
1018,false,"Prends ça!"
1019,false,"Ça va cogner!"
1020,false,"Que Rhalgr t'emporte!"
1021,false,"On ne se laissera pas faire!"
1022,false,"Graaarrrgh!"
1023,false,"GRAAARRRGGGH!"
1024,false,"Qu'est-ce que je donnerais pas pour qu'un coup d'éther me fasse voler hors de ce trou."
1025,false,"Vous trouverez des provisions en bas, au camp."
1026,false,"Où est-il!? Ça fait au moins trois heures que mon quart est fini!"
1027,false,"Bienvenue au Sommeil éternel!"
1028,false,"Et qui dit qu'on peut pas?"
1029,false,"Un petit citron ne manquera à personne."
1030,false,"Il paraît qu'il y a des trésors dans la Cité invisible."
1031,false,"Oui, ils sont à toi si tu y arrives en vie."
1032,false,"Je... euh... Tu as <i>quoi</i>!?"
1033,false,"Si c'est au sujet de ta réserve cachée de bière de Port-aux-Ales, je l'ai déjà bue."
1034,false,"Au nord et à l'est, vous trouverez le Bazar doré... même s'il a bien changé."
1035,false,"Que venez-vous faire dans la caserne?"
1036,false,"On veut pas de bagarres au bar, compris?"
1037,false,"Kwé?"
1038,false,"“Que le Roegadyn le porte,” qu'ils disent. Bah!"
1039,false,"Laisse-<if:la/le> donc, crétin. On a pas besoin des lames de cuivre ici."
1040,false,"Qui vous a permis d'entrer!? Dehors! Maintenant!"
1041,false,"Je vais juste rester là, dans l'ombre, merci."
1042,false,"Bien sûr que oui."
1043,false,"Je lui fends la tête en deux!"
1044,false,"未使用1044"
1045,false,"未使用1045"
1046,false,"Encore en train de parler?"
1047,false,"Quand le quatrième est arrivé, j'ai su que j'étais fichu."
1048,false,"P'têt' bien que j'ai pas vraiment réfléchi."
1049,false,"Comment t'as pu!? C'est ma meilleure amie!"
1050,false,"未使用：荒：会話00727"
1051,false,"未使用：荒：会話00728"
1052,false,"Tu as besoin de quelque chose, mon cœur?"
1053,false,"Pourquoi c'te maudite porte veut pas s'ouvrir! (hips)"
1054,false,"Un seul mot à propos de mon tablier et vous serez sur le menu."
1055,false,"Prends-moi, Raubahn... Je suis ta Sulta... (ronfle)"
1056,false,"Je me lasse du désert. Allons vers le nord."
1057,false,"Le Sommeil éternel, près d'un cimetière... Elle aurait pu choisir un autre nom pour son auberge."
1058,false,"Je conseille de le déplacer avant que les busards ne repèrent son odeur."
1059,false,"Tu es si froid..."
1060,false,"未使用：荒：会話00737"
1061,false,"Ensemble dans la vie, ensemble dans la mort."
1062,false,"Vous sentez la mort. Vous venez des ruines, hein?"
1063,false,"Je t'attraperai un jour!"
1064,false,"未使用：荒：会話00741"
1065,false,"未使用：荒：会話00742"
1066,false,"Je crois pas qu'il y ait jamais eu de l'or."
1067,false,"Deux semaines à creuser, et rien du tout!"
1068,false,"D'autres gravats sans valeur de la Cité?"
1069,false,"Les morts n'ont pas mal. Pensez-y quand vous coupez la tête de quelqu'un."
1070,false,"Le hameau doit retrouver son éclat d'antan!"
1071,false,"Ça fait trois jours que mon mari est parti vers les ruines..."
1072,false,"Les ruines ne sont qu'à trois malms, et je reste pourtant ici..."
1073,false,"Les secrets de la Cité invisible seront miens! Mais je vais d'abord manger du ragoût."
1074,false,"Est-ce que ce maudit Roegadyn a fini le ragoût?"
1075,false,"Pourquoi on l'a pris avec nous, je ne le comprendrai jamais."
1076,false,"Quelqu'un aurait vu cette maudite gueuse?"
1077,false,"Vous les voulez où?"
1078,false,"Je retourne pas dans cette Cité maudite!"
1079,false,"Vous êtes ici tout<if:e/none> seul<if:e/none>?"
1080,false,"Peut-être qu'on pourrait arranger ça. Pour un certain prix."
1081,false,"Je <i>savais</i> qu'elle n'avait pas un gil!"
1082,false,"Et cette tunique en soie? Elle l'a volée à une caravane!"
1083,false,"Je te vengerai..."
1084,false,"Vous approchez pas de ces deux-là. Elles m'ont refilé des morpions! Vraiment!"
1085,false,"未使用：荒：会話00762"
1086,false,"未使用：荒：会話00763"
1087,false,"未使用：荒：会話00764"
1088,false,"Que je vous attrape pas en train de vous battre avec les Mhigois."
1089,false,"未使用：荒：会話00766"
1090,false,"未使用：荒：会話00767"
1091,false,"未使用：荒：会話00768"
1092,false,"Encore du ragoût de cactuar..."
1093,false,"未使用：荒：会話00770"
1094,false,"Non, pas du tout. Et c'est pas la peine de parler de notre héritage à chaque fois!"
1095,false,"Est-ce que tu as oublié d'où on vient!?"
1096,false,"未使用：荒：会話00773"
1097,false,"Vous venez vous moquer de nous, pas vrai?"
1098,false,"Faites pas attention. Elle ne hait pas que <i>vous</i>, elle hait <i>tout le monde</i>."
1099,false,"未使用：荒：会話00776"
1100,false,"J'ai déjà dit que j'avais pas l'argent!"
1101,false,"On voudrait pas qu'il arrive quelque chose à cette jolie femme que tu as..."
1102,false,"未使用：荒：会話00779"
1103,false,"Ce n'est pas du somnus! (À moins que vous ne cherchiez du somnus.)"
1104,false,"未使用：荒：会話00781"
1105,false,"未使用：荒：会話00782"
1106,false,"未使用：荒：会話00783"
1107,false,"Vous devez apprendre à supporter la morsure du soleil si vous voulez devenir des Immortels!"
1108,false,"未使用：荒：会話00785"
1109,false,"未使用：荒：会話00786"
1110,false,"未使用：荒：会話00787"
1111,false,"Tu le sens?"
1112,false,"未使用：荒：会話00789"
1113,false,"未使用：荒：会話00790"
1114,false,"Tu le sens?"
1115,false,"未使用：荒：会話00792"
1116,false,"Je peux le sentir!"
1117,false,"Vous avez vos ordres!"
1118,false,"未使用：荒：会話00795"
1119,false,"未使用：荒：会話00796"
1120,false,"未使用：荒：会話00797"
1121,false,"未使用：荒：会話00798"
1122,false,"未使用：荒：会話00799"
1123,false,"未使用：荒：会話00800"
1124,false,"未使用：荒：会話00801"
1125,false,"未使用：荒：会話00802"
1126,false,"Les baraques que vous cherchez sont au Malm du Minotaure."
1127,false,"Notre territoire est sacré. Souillez ces terres et vous nous offenserez tous."
1128,false,"未使用：荒：会話00805"
1129,false,"未使用：荒：会話00806"
1130,false,"未使用：荒：会話00807"
1131,false,"On devrait demander à ces deux-là de se joindre à notre partie de chasse."
1132,false,"Mais le gros, il pue les vieilles bottes et la vinasse."
1133,false,"C'est une mauviette qui se soucie pas de son <i>devoir</i>!"
1134,false,"Mais quelle <i>crinière</i>!"
1135,false,"未使用：荒：会話00812"
1136,false,"未使用：荒：会話00813"
1137,false,"未使用：荒：会話00814"
1138,false,"未使用：荒：会話00815"
1139,false,"未使用：荒：会話00816"
1140,false,"未使用：荒：会話00817"
1141,false,"Du calme. Ne fais qu'un avec l'arc et guide la flèche avec ton esprit."
1142,false,"Toute cette eau gaspillée pour ces minous. Quelle honte."
1143,false,"未使用：荒：会話00820"
1144,false,"未使用：荒：会話00821"
1145,false,"Notre prochaine proie sera..."
1146,false,"Attention à ce que la viande soit noire à l'extérieur, et bien saignante à l'intérieur!"
1147,false,"未使用：荒：会話00824"
1148,false,"C'est l'heure de bouffer, ou bien?"
1149,false,"未使用：荒：会話00826"
1150,false,"未使用：荒：会話00827"
1151,false,"未使用：荒：会話00828"
1152,false,"未使用：荒：会話00829"
1153,false,"未使用：荒：会話00830"
1154,false,"未使用：荒：会話00831"
1155,false,"未使用：荒：会話00832"
1156,false,"Ici, la chaleur est franchement in-su-ppor-table!"
1157,false,"Vaudrait mieux garder ces réflexions pour toi-même quand le contremaître est là!"
1158,false,"未使用：荒：会話00835"
1159,false,"未使用：荒：会話00836"
1160,false,"未使用：荒：会話00837"
1161,false,"Ô puissant Byregot! Prête-nous ton marteau!"
1162,false,"未使用：荒：会話00839"
1163,false,"未使用：荒：会話00840"
1164,false,"未使用：荒：会話00841"
1165,false,"未使用：荒：会話00842"
1166,false,"未使用：荒：会話00843"
1167,false,"未使用：荒：会話00844"
1168,false,"未使用：荒：会話00845"
1169,false,"未使用：荒：会話00846"
1170,false,"未使用：荒：会話00847"
1171,false,"未使用：荒：会話00848"
1172,false,"未使用：荒：会話00849"
1173,false,"未使用：荒：会話00850"
1174,false,"未使用：荒：会話00851"
1175,false,"未使用：荒：会話00852"
1176,false,"未使用：荒：会話00853"
1177,false,"未使用：荒：会話00854"
1178,false,"未使用：荒：会話00855"
1179,false,"未使用：荒：会話00856"
1180,false,"未使用：荒：会話00857"
1181,false,"未使用：荒：会話00858"
1182,false,"未使用：荒：会話00859"
1183,false,"未使用：荒：会話00860"
1184,false,"未使用：荒：会話00861"
1185,false,"未使用：荒：会話00862"
1186,false,"未使用：荒：会話00863"
1187,false,"未使用：荒：会話00864"
1188,false,"未使用：荒：会話00865"
1189,false,"未使用：荒：会話00866"
1190,false,"未使用：荒：会話00867"
1191,false,"未使用：荒：会話00868"
1192,false,"未使用：荒：会話00869"
1193,false,"未使用：荒：会話00870"
1194,false,"未使用：荒：会話00871"
1195,false,"未使用：荒：会話00872"
1196,false,"未使用：荒：会話00873"
1197,false,"未使用：荒：会話00874"
1198,false,"未使用：荒：会話00875"
1199,false,"未使用：荒：会話00876"
1200,false,"未使用：荒：会話00877"
1201,false,"未使用：荒：会話00878"
1202,false,"未使用：荒：会話00879"
1203,false,"未使用：荒：会話00880"
1204,false,"未使用：荒：会話00881"
1205,false,"未使用：荒：会話00882"
1206,false,"未使用：荒：会話00883"
1207,false,"未使用：荒：会話00884"
1208,false,"未使用：荒：会話00885"
1209,false,"未使用：荒：会話00886"
1210,false,"未使用：荒：会話00887"
1211,false,"未使用：荒：会話00888"
1212,false,"未使用：荒：会話00889"
1213,false,"未使用：荒：会話00890"
1214,false,"未使用：荒：会話00891"
1215,false,"未使用：荒：会話00892"
1216,false,"未使用：荒：会話00893"
1217,false,"未使用：荒：会話00894"
1218,false,"未使用：荒：会話00895"
1219,false,"未使用：荒：会話00896"
1220,false,"未使用：荒：会話00897"
1221,false,"未使用：荒：会話00898"
1222,false,"未使用：荒：会話00899"
1223,false,"未使用：荒：会話00900"
1224,false,"未使用：荒：会話00901"
1225,false,"未使用：荒：会話00902"
1226,false,"未使用：荒：会話00903"
1227,false,"未使用：荒：会話00904"
1228,false,"未使用：荒：会話00905"
1229,false,"未使用：荒：会話00906"
1230,false,"未使用：荒：会話00907"
1231,false,"未使用：荒：会話00908"
1232,false,"未使用：荒：会話00909"
1233,false,"未使用：荒：会話00910"
1234,false,"未使用：荒：会話00911"
1235,false,"未使用：荒：会話00912"
1236,false,"未使用：荒：会話00913"
1237,false,"未使用：荒：会話00914"
1238,false,"未使用：荒：会話00915"
1239,false,"未使用：荒：会話00916"
1240,false,"未使用：荒：会話00917"
1241,false,"未使用：荒：会話00918"
1242,false,"未使用：荒：会話00919"
1243,false,"未使用：荒：会話00920"
1244,false,"未使用：荒：会話00921"
1245,false,"未使用：荒：会話00922"
1246,false,"未使用：荒：会話00923"
1247,false,"未使用：荒：会話00924"
1248,false,"未使用：荒：会話00925"
1249,false,"未使用：荒：会話00926"
1250,false,"未使用：荒：会話00927"
1251,false,"未使用：荒：会話00928"
1252,false,"未使用：荒：会話00929"
1253,false,"未使用：荒：会話00930"
1254,false,"未使用：荒：会話00931"
