Index,0 [0x0][0x0]
30001,"Field Exploration I"
30002,"Field Exploration II"
30003,"Field Exploration III"
30004,"Field Exploration IV"
30005,"Field Exploration V"
30006,"Field Exploration VI"
30007,"Field Exploration VII"
30008,"Field Exploration VIII"
30009,"Field Exploration IX"
30010,"Field Exploration X"
30011,"Field Exploration XI"
30012,"Field Exploration XII"
30013,"Field Exploration XIII"
30014,"Highland Exploration I"
30015,"Highland Exploration II"
30016,"Highland Exploration III"
30017,"Highland Exploration IV"
30018,"Highland Exploration V"
30019,"Highland Exploration VI"
30020,"Highland Exploration VII"
30021,"Highland Exploration VIII"
30022,"Highland Exploration IX"
30023,"Highland Exploration X"
30024,"Highland Exploration XI"
30025,"Highland Exploration XII"
30026,"Highland Exploration XIII"
30027,"Woodland Exploration I"
30028,"Woodland Exploration II"
30029,"Woodland Exploration III"
30030,"Woodland Exploration IV"
30031,"Woodland Exploration V"
30032,"Woodland Exploration VI"
30033,"Woodland Exploration VII"
30034,"Woodland Exploration VIII"
30035,"Woodland Exploration IX"
30036,"Woodland Exploration X"
30037,"Woodland Exploration XI"
30038,"Woodland Exploration XII"
30039,"Woodland Exploration XIII"
30040,"Waterside Exploration I"
30041,"Waterside Exploration II"
30042,"Waterside Exploration III"
30043,"Waterside Exploration IV"
30044,"Waterside Exploration V"
30045,"Waterside Exploration VI"
30046,"Waterside Exploration VII"
30047,"Waterside Exploration VIII"
30048,"Waterside Exploration IX"
30049,"Waterside Exploration X"
30050,"Waterside Exploration XI"
30051,"Waterside Exploration XII"
30052,"Waterside Exploration XIII"
30053,"Quick Exploration"
30054,"Field Exploration XIV"
30055,"Highland Exploration XIV"
30056,"Woodland Exploration XIV"
30057,"Waterside Exploration XIV"
30058,"Field Exploration XV"
30059,"Highland Exploration XV"
30060,"Woodland Exploration XV"
30061,"Waterside Exploration XV"
30062,"Field Exploration XVI"
30063,"Highland Exploration XVI"
30064,"Woodland Exploration XVI"
30065,"Waterside Exploration XVI"
30066,"Field Exploration XVII"
30067,"Highland Exploration XVII"
30068,"Woodland Exploration XVII"
30069,"Waterside Exploration XVII"
30070,"Field Exploration XVIII"
30071,"Highland Exploration XVIII"
30072,"Woodland Exploration XVIII"
30073,"Waterside Exploration XVIII"
30074,""
30075,""
30076,""
30077,""
30078,""
30079,""
30080,""
30081,""
30082,""
30083,""
30084,""
30085,""
30086,""
30087,""
30088,""
30089,""
30090,""
30091,""
30092,""
30093,""
30094,""
30095,""
30096,""
30097,""
30098,""
30099,""
30100,""
