Index,0 [0x7][0xc],1 [0x3][0x10],2 [0x19][0x12],3 [0x1a][0x12],4 [0x3][0x11],5 [0x9][0x4],6 [0x1b][0x12],7 [0x9][0x8],8 [0x0][0x0]
0,0,2,false,false,1,1.0,false,1.0,"0"
1,0,2,false,false,3,1.0,false,1.0,"0"
2,0,2,false,false,3,5.0,false,1.0,"0"
3,0,2,false,false,3,5.0,false,1.0,"Hush! The anoles draw near!"
4,0,2,false,false,3,5.0,false,1.0,"Allow not a single imp to escape!"
5,0,2,false,false,3,5.0,false,1.0,"There are too many of them!"
6,0,2,false,false,3,5.0,false,1.0,"The gnats! They're everywhere!"
7,0,2,false,false,3,5.0,false,1.0,"Hostile sylphs approach! Draw your weapons!"
8,0,2,false,false,3,5.0,false,1.0,"Whence did these stags come!?"
9,0,2,false,false,3,5.0,false,1.0,"We must keep the roads safe!"
10,0,2,false,false,3,5.0,false,1.0,"These knaves must be taught a lesson!"
11,0,2,false,false,3,5.0,false,1.0,"It is the beans they are after!"
12,0,2,false,false,3,5.0,false,1.0,"The Ixal! Someone save us!"
13,0,2,false,false,3,5.0,false,1.0,"What are ziz doing this far east!?"
14,0,2,false,false,3,5.0,false,1.0,"The bud! We must protect the bud!"
15,0,2,false,false,3,5.0,false,1.0,"Take care. Something has the opo-opos in a frenzy."
16,0,2,false,false,3,5.0,false,1.0,"Seven hells! It's time for a change in plans."
17,0,2,false,false,3,5.0,false,1.0,"Kill them all, my pet!"
18,0,2,false,false,3,5.0,false,1.0,"Would someone be so kind as to assist us?"
19,0,2,false,false,3,5.0,false,1.0,"My wares! Those damned goblins have made off with my wares!"
20,0,2,false,false,3,5.0,false,1.0,"Would ye look at all them golems!"
21,0,2,false,false,3,5.0,false,1.0,"Not <i>more</i> imps! They'll have all our honey!"
22,0,2,false,false,3,5.0,false,1.0,"At this rate, there'll be no flowers left at all!"
23,0,2,false,false,3,5.0,false,1.0,"Intercept the Ixali raiders!"
24,0,2,false,false,3,5.0,false,1.0,"Get this man away from me!"
25,0,2,false,false,3,5.0,false,1.0,"Excelsior!"
26,0,2,false,false,2,5.0,false,1.0,"Ngaaah!"
27,0,2,false,false,2,5.0,false,1.0,"Hyah!"
28,0,2,false,false,2,5.0,false,1.0,"Begone!"
29,0,2,false,false,2,5.0,false,1.0,"Down with you!"
30,0,2,false,false,2,5.0,false,1.0,"Try that again!"
31,0,2,false,false,2,5.0,false,1.0,"You're mine!"
32,0,2,false,false,2,5.0,false,1.0,"Had enough!?"
33,0,2,false,false,2,5.0,false,1.0,"Take that!"
34,0,2,false,false,2,5.0,false,1.0,"Yaaaaaah!"
35,0,2,false,false,2,5.0,false,1.0,"I'll kill all ye bastards!"
36,0,2,false,false,2,5.0,false,1.0,"Out of me way!"
37,0,2,false,false,2,5.0,false,1.0,"Yer head's mine!"
38,0,2,false,false,2,5.0,false,1.0,"Let us dance!"
39,0,2,false,false,2,5.0,false,1.0,"Seek you audience with the king?"
40,0,2,false,false,2,3.0,false,1.0,"Kneel before your king!"
41,0,2,false,false,2,3.0,false,1.0,"I want to hear you sing!"
42,0,2,false,false,2,3.0,false,1.0,"Come a little closer."
43,0,2,false,false,2,5.0,false,1.0,"Why do you defy me?"
44,0,2,false,false,2,5.0,false,1.0,"I am not amused!"
45,0,2,false,false,2,3.0,false,1.0,"Dance, you fools!"
46,0,2,false,false,2,3.0,false,1.0,"Is this what you seek?"
47,0,2,false,false,2,3.0,false,1.0,"Hissssss!"
48,0,2,false,false,2,5.0,false,1.0,"Whaddaya treeslugs talkinbout!?"
49,0,2,false,false,2,5.0,false,1.0,"Yehavn't seentha lassa Spessser! Hic!"
50,0,2,false,false,2,5.0,false,1.0,"Gah hah hah! Who's next!?"
51,0,2,false,false,2,5.0,false,1.0,"Ulp! I just wanted to drink my mead in peace!"
52,0,2,false,false,2,3.0,false,1.0,"You's a probbluh...prob...prollem wif that!?"
53,0,2,false,false,2,3.0,false,1.0,"Thal's balls!"
54,0,2,false,false,2,5.0,false,1.0,"This one has made ready!"
55,0,2,false,false,2,5.0,false,1.0,"Listen! The forest speaks!"
56,0,2,false,false,2,5.0,false,1.0,"These ones must suffer!"
57,0,2,false,false,2,5.0,false,1.0,"This one will not perish!"
58,0,2,false,false,3,5.0,false,1.0,"Come! The Wood Wailers seek volunteers!"
59,0,2,false,false,3,5.0,false,1.0,"Ye may've made it this far, but ye ain't gettin' out alive."
60,0,2,false,false,3,5.0,false,1.0,"Hit me with all you have!"
61,0,2,false,false,3,5.0,false,1.0,"Enough! You've done well today."
62,0,2,false,false,3,5.0,false,1.0,"There are too many of them!"
63,0,2,false,false,3,5.0,false,1.0,"Tonight we shall poach the poachers!"
64,0,2,false,false,3,5.0,false,1.0,"Are the resources of the city-state so thinly stretched that they must send adventurers to do their dirty work?"
65,0,2,false,false,3,5.0,false,1.0,"Damn you all! The forest is not yours to claim!"
66,0,2,false,false,3,5.0,false,1.0,"Lustyeye uplanders seek goodgobbies' gobbiepack goodies?"
67,0,2,false,false,3,3.0,false,1.0,"Gobbiepack! Gobbiepack!"
68,0,2,false,false,3,3.0,false,1.0,"Gobbiepack! Gobbiepack! Little room!"
69,0,2,false,false,3,3.0,false,1.0,"Gobbiepack! Gobbiepack! Filled with boom!"
70,0,2,false,false,3,5.0,false,1.0,"No! Gobbiekeep rumbles and overtumbles!"
71,0,2,false,false,3,5.0,false,1.0,"Backwalk with fastness, uplander! Or else...ba-boom!"
72,0,2,false,false,3,3.0,false,1.0,"Fireboom! Fireboom!"
73,0,2,false,false,3,3.0,false,1.0,"Fireboom! Fireboom! Uplander's doom!"
74,0,2,false,false,3,3.0,false,1.0,"Fireboom! Fireboom! Uplander's tomb!"
75,0,2,false,false,3,5.0,false,1.0,"Gobbiekeep crumbles and overtumbles!"
76,0,2,false,false,3,5.0,false,1.0,"Goobiekeep tumbles and undercrumbles!"
77,0,2,false,false,3,5.0,false,1.0,"Narrowheart uplander seeks overtossing of good Gobbiekeep! Stikflix backpays with much fireboom!"
78,0,2,false,false,3,5.0,false,1.0,"Gobbiekin! More fireboom! More fireboom!"
79,0,2,false,false,3,5.0,false,1.0,"Oh! Such soreness of gut! Might we be making busydeal? No?"
80,0,2,false,false,3,3.0,false,1.0,"Stikflix! Stikflix!"
81,0,2,false,false,3,3.0,false,1.0,"Stikflix! Stikflix! Quickflicks gloom!"
82,0,2,false,false,3,3.0,false,1.0,"Stikflix! Stikflix! Fireboom resumes!"
83,0,2,false,false,3,5.0,false,1.0,"Fellow creatures! Come, follow this one!"
84,0,2,false,false,3,5.0,false,1.0,"This one angers..."
85,0,2,false,false,3,5.0,false,1.0,"This one grows weary..."
86,0,2,false,false,3,5.0,false,1.0,"This one will suffer at the hands of the grounded ones no more!"
87,0,2,false,false,3,3.0,false,1.0,"Your Highness!"
88,0,2,false,false,2,3.0,false,1.0,"Sit yer poxy arse down!"
89,0,2,false,false,2,3.0,false,1.0,"Gah hah hah!"
90,0,2,false,false,2,3.0,false,1.0,"I could have taken him... Honest!"
91,0,2,false,false,3,5.0,false,1.0,"You have my thanks!"
92,0,2,false,false,3,5.0,false,1.0,"Mercy!"
93,0,2,false,false,3,5.0,false,1.0,"The Order has no need for milksops!"
94,0,2,false,false,3,3.0,false,1.0,"Oh dear! Here he comes!"
95,0,2,false,false,3,5.0,false,1.0,"High time I should check the crops..."
96,0,2,false,false,3,5.0,false,1.0,"The ladybugs! They're attacking the bees!"
97,0,2,false,false,2,5.0,false,1.0,"Someone help! The poor honeybees don't stand a chance!"
98,0,2,false,false,3,5.0,false,1.0,"The harvest will be a good one this season. I can feel it! You have my thanks!"
99,0,2,false,false,3,5.0,false,1.0,"Another harvest lost..."
100,0,2,false,false,3,5.0,false,1.0,"0"
101,0,2,false,false,3,5.0,false,1.0,"0"
102,0,2,false,false,3,5.0,false,1.0,"0"
103,0,2,false,false,2,3.0,false,1.0,"0"
104,0,2,false,false,2,3.0,false,1.0,"0"
105,0,2,false,false,2,3.0,false,1.0,"0"
106,0,2,false,false,2,3.0,false,1.0,"0"
107,0,2,false,false,3,5.0,false,1.0,"This one requires aid!"
108,0,2,false,false,3,5.0,false,1.0,"Many thanks!"
109,0,2,false,false,3,5.0,false,1.0,"Hm? Do you hear something?"
110,0,2,false,false,3,5.0,false,1.0,"Why, you sneaky flying rat! I'll see you never eat another Lalafell!"
111,0,2,false,false,3,5.0,false,1.0,"Sod off, ye sack o' squirrel shite!"
112,0,2,false,false,3,5.0,false,1.0,"Who invited this bastard!?"
113,0,2,false,false,3,5.0,false,1.0,"How's about I escort ye off the premises?"
114,0,2,false,false,3,5.0,false,1.0,"I spy a throat needs slittin'!"
115,0,2,false,false,2,3.0,false,1.0,"Lookin' fer us?"
116,0,2,false,false,2,3.0,false,1.0,"Sneaky bastards."
117,0,2,false,false,2,3.0,false,1.0,"Body feels...so heavy..."
118,0,2,false,false,2,3.0,false,1.0,"Curses! Not now!"
119,0,2,false,false,3,5.0,false,1.0,"They are too quick for me... I am done for..."
120,0,2,false,false,3,5.0,false,1.0,"I don't believe they will follow any further."
121,0,2,false,false,3,5.0,false,1.0,"You have done a great service for Ul'dah."
122,0,2,false,false,2,3.0,false,1.0,"<rumble> <rumble>"
123,0,2,false,false,2,3.0,false,1.0,"<rumble>"
124,0,2,false,false,3,5.0,false,1.0,"Sheep! Scores of them!"
125,0,2,false,false,3,5.0,false,1.0,"Slay the rabid beasts before they can force their way to the Zephyr Gate!"
126,0,2,false,false,3,5.0,false,1.0,"I fear my pursuers may have circled around, and await us ahead."
127,0,2,false,false,3,5.0,false,1.0,"If the Amalj'aa have already made it this far, they will use this place to trap us."
128,0,2,false,false,3,5.0,false,1.0,"Little Ala Mhigo is close, but not close enough. Look alive, friend!"
129,0,2,false,false,3,10.0,false,1.0,"We're discovered!"
130,0,2,false,false,2,5.0,false,1.0,"How did ye find this place!?"
131,0,2,false,false,2,4.0,false,1.0,"Me loyal pups!"
132,0,2,false,false,2,4.0,false,1.0,"Come closer. I'll slit yer throat and toss yer corpse to the mad serpent."
133,0,2,false,false,2,4.0,false,1.0,"Wh-Where are me men!? Wh-Where are me maidens!?"
134,0,2,false,false,2,6.0,false,1.0,"Try an catch me, ye two-legged lubber!"
135,0,2,false,false,2,4.0,false,1.0,"Back fer more, eh? I sharpened me blade, just fer this very occasion."
136,0,2,false,false,2,2.0,false,1.0,"Eat 'em alive!"
137,0,2,false,false,2,4.0,false,1.0,"M-M-Might ye consider a parley?"
138,0,2,false,false,2,6.0,false,1.0,"The boss ain't goin' to like this one bit..."
139,0,2,false,false,2,4.0,false,1.0,"0"
140,0,2,false,false,2,4.0,false,1.0,"Die!"
141,0,2,false,false,2,4.0,false,1.0,"Take the women alive!"
142,0,2,false,false,2,4.0,false,1.0,"To the abyss with ye!"
143,0,2,false,false,2,5.0,false,1.0,"Kindly uplander! Gobbieflock needs quick hand-lending!"
144,0,2,false,false,2,4.0,false,1.0,"Pshkohhh... Overmany deepsores... Blood and bile! Blood and bile!"
145,0,2,false,false,2,4.0,false,1.0,"Hand-lending! Hand-lending!"
146,0,2,false,false,2,4.0,false,1.0,"Pshkohhh... Much soreness..."
147,0,2,false,false,2,6.0,false,1.0,"Uplander saves gobbieflock! Huzzah! Zah hah!"
148,0,2,false,false,2,6.0,false,1.0,"Many thanks! Many thanks!"
149,0,2,false,false,2,6.0,false,1.0,"Kindly uplander now taking gobbie jinglyshine!"
150,0,2,false,false,3,6.0,false,1.0,"Shkoh! Shkoh! More fastness! More fastness!"
151,0,2,false,false,3,3.0,false,1.0,"Shkoh! Brayflox shall see to thunderfoot!"
152,0,2,false,false,3,4.0,false,1.0,"Shkoh! Shkoh! More backstrike! More forestrike!"
153,0,2,false,false,2,4.0,false,1.0,"Psheew... Brayflox backwalks from foregate of deathpit!"
154,0,2,false,false,2,6.0,false,1.0,"Shkoh! Shkoh! Gobfists of Brayflox are having no match!"
155,0,2,false,false,2,3.0,false,1.0,"Shkoh! Shkoh! Fireboom! Overboom!"
156,0,2,false,false,3,2.0,false,1.0,"Gobbie...boom?"
157,0,2,false,false,2,5.0,false,1.0,"Shkoh! Shkoh! Present for kindly uplander!"
158,0,2,false,false,2,8.0,false,1.0,"Shkoh! Shkoh! Victory for Brayflox! Longstop is not overturning!"
159,0,2,false,false,2,6.0,false,1.0,"Brayflox is come to give goodly uplander gobbie hand-lending!"
160,0,2,false,false,2,6.0,false,1.0,"There! Thunderclaw is blood and bile!"
161,0,2,false,false,2,6.0,false,1.0,"Othermore deednotch added to gobbiebelt!"
162,0,2,false,false,2,10.0,false,1.0,"Oh, goodly Brayflox!"
163,0,2,false,false,2,10.0,false,1.0,"Oh, mighty Brayflox!"
164,0,2,false,false,2,30.0,false,1.0,"Yes, yes! More tongueflaps! More tongueflaps!"
165,0,2,false,false,3,5.0,false,1.0,"Help! Someone! I'm being chased by jackals!"
166,0,2,false,false,3,5.0,false,1.0,"Get away!"
167,0,2,false,false,3,5.0,false,1.0,"I was only joking!"
168,0,2,false,false,3,5.0,false,1.0,"Please! I didn't mean any harm!"
169,0,2,false,false,3,5.0,false,1.0,"I'm...still alive...? Thank the Twelve!"
170,0,2,false,false,2,3.0,false,1.0,"What in the seven hells is that thing!?"
171,0,2,false,false,2,3.0,false,1.0,"No man in his right mind would fish here!"
172,0,2,false,false,3,5.0,false,1.0,"You hear that?"
173,0,2,false,false,3,5.0,false,1.0,"I need a drink..."
174,0,2,false,false,2,5.0,false,1.0,"For the Admiral!"
175,0,2,false,false,3,5.0,false,1.0,"Look alive, privates!"
176,0,2,false,false,3,5.0,false,1.0,"They're only bloody jackals!"
177,0,2,false,false,2,5.0,false,1.0,"Must I do everything!?"
178,0,2,false,false,2,5.0,false,1.0,"You haven't had enough, have you!?"
179,0,2,false,false,2,5.0,false,1.0,"Suck it up, lad! You're a storm soldier now!"
180,0,2,false,false,3,5.0,false,1.0,"Something's wrong... I can feel it..."
181,0,2,false,false,3,5.0,false,1.0,"Another victory for the Admiral!"
182,0,2,false,false,3,5.0,false,1.0,"A disgrace! Each and every one of you!"
183,0,2,false,false,3,5.0,false,1.0,"I suppose it's time I be makin' the rounds."
184,0,2,false,false,3,5.0,false,1.0,"I have a bad feelin' 'bout this."
185,0,2,false,false,3,5.0,false,1.0,"Bloody hells! Not again!"
186,0,2,false,false,3,5.0,false,1.0,"If I never see another cave bat, it'll be too soon."
187,0,2,false,false,3,5.0,false,1.0,"You stay the hells away from my stock, you filthy flyin' rat!"
188,0,2,false,false,3,5.0,false,1.0,"Me dodos! Someone save me poor dodos!"
189,0,2,false,false,2,5.0,false,1.0,"We cannot let these bats out to feed. Their bite'll drive both man and beast to madness!"
190,0,2,false,false,3,3.0,false,1.0,"Today is the day! The miller's daughter will finally be mine!"
191,0,2,false,false,3,3.0,false,1.0,"Oh, wherever could he be?"
192,0,2,false,false,3,3.0,false,1.0,"Many have visited the maiden's garden, yet her flower remains unplucked."
193,0,2,false,false,3,3.0,false,1.0,"Today, that changes!"
194,0,2,false,false,3,3.0,false,1.0,"Ah, milady. Will you forgive me for my tardiness?"
195,0,2,false,false,3,1.0,false,1.0,"Out here, all alone... I was so frightened! "
196,0,2,false,false,3,2.0,false,1.0,"Why did you wish to see me so far from town?"
197,0,2,false,false,3,2.0,false,1.0,"Ah yes, let me explain, my love..."
198,0,2,false,false,3,1.0,false,1.0,"Your love?"
199,0,2,false,false,3,2.0,false,1.0,"Your eyes are like sapphires, your lips, rubies. And your breasts... Those br─"
200,0,2,false,false,3,1.0,false,1.0,"What was that!?"
201,0,2,false,false,3,3.0,false,1.0,"A-A-A monster! Save me!"
202,0,2,false,false,3,3.0,false,1.0,"Save you!? Who's going to save me!?"
203,0,2,false,false,2,5.0,false,1.0,"Do something! Anything!"
204,0,2,false,false,2,5.0,false,1.0,"It's your fault we're out here in the first place!"
205,0,2,false,false,3,2.0,false,1.0,"I'm going home."
206,0,2,false,false,3,2.0,false,1.0,"W-Wait!"
207,0,2,false,false,3,2.0,false,1.0,"Don't ever call on me again, coward!"
