key,0,1
#,,
int32,str,str
0,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_000","Was willst du von mir, du armer Wicht? Hab ich dich gerufen? Nein? Dann verschwinde gefälligst."
1,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_SYSTEM_000_001","Es können Reliktwaffen für die folgenden Jobs hergestellt bzw. verstärkt werden:
Paladin, Krieger, Mönch, Dragoon, Barde, Ninja, Schwarzmagier, Beschwörer, Weißmagier, Gelehrter."
2,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_001","Du schon wieder? Ich sag's dir gleich, ich habe eine Scheißlaune heute. Also zieh Leine."
3,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_Q1_000_1","Worüber möchtest du sprechen?"
4,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_A1_000_1","Über Reliktwaffen."
5,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_A1_000_2","Über Anima-Waffen."
6,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_A1_000_3","Über den legendären Kessel."
7,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_A1_000_4","Nichts."
8,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_010","Ah, du bist's ... Wie geht's deiner Reliktwaffensammlung?"
9,"TEXT_REGFSTARMORCRAFTSMANLEGENDARY_00159_GEROLT_000_020","Mittlerweile hab ich dir so viele Waffen restauriert, dass ich sie schon gar nicht mehr zählen kann. Du hältst einen alternden Grobschmied ganz schön auf Trab, <If(PlayerParameter(4))>Mädchen<Else/>Junge</If>. Du musst mächtige Feinde haben, dass du dir solch ein Arsenal zulegst. Sicher ist das alles furchtbar wichtig zur Rettung der Welt und so weiter, ich kenn euch <If(PlayerParameter(4))>Heldinnen<Else/>Helden</If> doch. Aber gönn dir zwischendurch ruhig mal 'ne Pause. Und wenn nicht dir, dann wenigstens mir, verstanden?"
