#,Text,GroupTitle,LookupTable,Group,Key
100,【Sprachen】,Sprachen.,@,1,0
101,Bitte benutz die Auto-Übersetzung.,Übersetzung,,1,1
102,Japanisch,-,,1,10
103,Englisch,-,,1,11
104,Französisch,-,,1,12
105,Deutsch,-,,1,13
106,Sprichst du Japanisch?,Japanisch.,,1,31
107,Sprichst du Englisch?,Englisch.,,1,32
108,Sprichst du Französisch?,Französisch.,,1,33
109,Sprichst du Deutsch?,Deutsch.,,1,34
110,Ich spreche kein Englisch.,Englisch..,,1,41
111,Ich spreche kein Japanisch.,Japanisch..,,1,40
112,Ich spreche kein Französisch.,Französisch..,,1,42
113,Ich spreche kein Deutsch.,Deutsch..,,1,43
114,Hör mir bitte zu.,-,,1,20
115,Kannst du mich hören?,hören,,1,21
116,Ich spreche es ein bisschen.,bisschen,,1,22
117,Ich verstehe es ein bisschen.,bisschen.,,1,23
118,Benutz bitte einfache Wörter.,einfach,,1,24
119,Bitte benutz keine Abkürzungen.,Abkürzungen,,1,25
120,"Ich brauche ein wenig Zeit, um zu antworten.",Zeit..,,1,26
121,Was ist deine Muttersprache?,Muttersprache,,1,30
122,,,,0,0
123,,,,0,0
124,,,,0,0
125,,,,0,0
126,,,,0,0
127,,,,0,0
128,,,,0,0
129,,,,0,0
130,,,,0,0
131,,,,0,0
132,,,,0,0
133,,,,0,0
134,,,,0,0
135,,,,0,0
136,,,,0,0
137,,,,0,0
138,,,,0,0
139,,,,0,0
140,,,,0,0
141,,,,0,0
142,,,,0,0
143,,,,0,0
144,,,,0,0
145,,,,0,0
146,,,,0,0
147,,,,0,0
148,,,,0,0
149,,,,0,0
150,,,,0,0
151,,,,0,0
152,,,,0,0
153,,,,0,0
154,,,,0,0
155,,,,0,0
156,,,,0,0
157,,,,0,0
158,,,,0,0
159,,,,0,0
160,,,,0,0
161,,,,0,0
162,,,,0,0
163,,,,0,0
164,,,,0,0
165,,,,0,0
166,,,,0,0
167,,,,0,0
168,,,,0,0
169,,,,0,0
170,,,,0,0
171,,,,0,0
172,,,,0,0
173,,,,0,0
174,,,,0,0
175,,,,0,0
176,,,,0,0
177,,,,0,0
178,,,,0,0
179,,,,0,0
180,,,,0,0
181,,,,0,0
182,,,,0,0
183,,,,0,0
184,,,,0,0
185,,,,0,0
186,,,,0,0
187,,,,0,0
188,,,,0,0
189,,,,0,0
190,,,,0,0
191,,,,0,0
192,,,,0,0
193,,,,0,0
194,,,,0,0
195,,,,0,0
196,,,,0,0
197,,,,0,0
198,,,,0,0
199,,,,0,0
200,【Begrüßung】,Begrüßung.,@,2,0
201,Sehr erfreut.,freut,,2,1
202,Guten Morgen!,Morgen.,,2,2
203,Hallo!,-,,2,3
204,Guten Abend!,Abend,,2,4
205,Gute Nacht!,Nacht.,,2,5
206,Tschüs.,-,,2,6
207,Ich hatte heute viel Spaß!,Spaß,,2,7
208,Bis bald!,-,,2,8
209,Lass uns mal wieder gemeinsam spielen!,-,,2,9
210,Ich bin zurück.,zurück,,2,10
211,Willkommen zurück.,zurück.,,2,11
212,Gratulation!,-,,2,12
213,Gut gemacht!,-,,2,13
214,Viel Glück!,-,,2,14
215,Super!,-,,2,15
216,Danke.,-,,2,16
217,Gern geschehen.,-,,2,17
218,Mach's gut!,-,,2,18
219,Es tut mir leid.,leid,,2,19
220,Verzeihung.,-,,2,20
221,Schade.,-,,2,21
222,Entschuldigung ...,-,,2,22
223,Gute Reise!,-,,2,23
224,Ich bin zum ersten Mal hier.,erste,,2,24
225,Ich freu mich schon darauf!,-,,2,25
226,Das war klasse!,-,,2,26
227,Auf geht's!,-,,2,27
228,Danke und vielleicht bis bald!,-,,2,28
229,Lass es uns entspannt angehen!,-,,2,29
230,Ich werd mein Bestes geben!,-,,2,31
231,Lasst uns alle unser Bestes geben!,-,,2,30
232,"Hauptsache, es macht Spaß!",-,,2,32
233,Kühlen Kopf behalten und nicht aufgeben!,-,,2,33
234,,,,0,0
235,,,,0,0
236,,,,0,0
237,,,,0,0
238,,,,0,0
239,,,,0,0
240,,,,0,0
241,,,,0,0
242,,,,0,0
243,,,,0,0
244,,,,0,0
245,,,,0,0
246,,,,0,0
247,,,,0,0
248,,,,0,0
249,,,,0,0
250,,,,0,0
251,,,,0,0
252,,,,0,0
253,,,,0,0
254,,,,0,0
255,,,,0,0
256,,,,0,0
257,,,,0,0
258,,,,0,0
259,,,,0,0
260,,,,0,0
261,,,,0,0
262,,,,0,0
263,,,,0,0
264,,,,0,0
265,,,,0,0
266,,,,0,0
267,,,,0,0
268,,,,0,0
269,,,,0,0
270,,,,0,0
271,,,,0,0
272,,,,0,0
273,,,,0,0
274,,,,0,0
275,,,,0,0
276,,,,0,0
277,,,,0,0
278,,,,0,0
279,,,,0,0
280,,,,0,0
281,,,,0,0
282,,,,0,0
283,,,,0,0
284,,,,0,0
285,,,,0,0
286,,,,0,0
287,,,,0,0
288,,,,0,0
289,,,,0,0
290,,,,0,0
291,,,,0,0
292,,,,0,0
293,,,,0,0
294,,,,0,0
295,,,,0,0
296,,,,0,0
297,,,,0,0
298,,,,0,0
299,,,,0,0
300,【Fragen】,Fragen.,@,3,0
301,Wer?,-,,3,1
302,Welche(r/s)?,-,,3,2
303,Wie?,-,,3,3
304,Was?,-,,3,4
305,Wann?,-,,3,5
306,Wie viele?,-,,3,6
307,Wo?,-,,3,7
308,Warum?,-,,3,8
309,Wieso?,-,,3,9
310,Wohin gehst du?,-,,3,10
311,Ist dir das möglich?,-,,3,11
312,Brauchst du Hilfe?,Hilfe,,3,12
313,Welchen Gildenfreibrief nehmen wir?,-,,3,13
314,Welche Inhalte kannst du schon machen?,Inhalte..,,3,14
315,Hast du's?,-,,3,15
316,Was für Waffen hast du?,Waffen,,3,16
317,Zu welchen Charakterklassen kannst du wechseln?,Klassen,,3,17
318,Welche Rollen kannst du sonst noch übernehmen?,Rollen..,,3,18
319,Hast du es angelegt?,angelegt,,3,19
320,Wie lautet der Schlachtplan?,Schlachtplan,,3,20
321,Kann ich dich auf meine Freundesliste setzen?,Freund,,3,21
322,Sollen wir eine Pause einlegen?,Pause.,,3,22
323,Soll ich es reparieren?,reparieren.,,3,23
324,Kannst du es für mich reparieren?,reparieren..,,3,24
325,Soll ich für dich Materia einsetzen?,Materia.,,3,25
326,Kannst du für mich Materia einsetzen?,Materia..,,3,26
327,Willst du in meine Gruppe?,Gruppe.,,3,27
328,Kann ich in deine Gruppe eintreten?,Gruppe..,,3,28
329,Sollen wir die Gruppe auflösen?,Gruppe...,,3,29
330,Möchtest du meinem Kontaktkreis beitreten?,Kontaktkreis.,,3,30
331,Kannst du mich in deinen Kontaktkreis aufnehmen?,Kontaktkreis..,,3,31
332,Möchtest du meiner Freien Gesellschaft beitreten?,Freie Gesellschaft..,,3,32
333,Darf ich deiner Freien Gesellschaft beitreten?,Freie Gesellschaft...,,3,33
334,Was machst du?,-,,3,34
335,Wie wär's mit einer Partie Triple Triad?,Triple Triad.,,3,35
336,Können wir die Regeln ändern?,-,,3,36
337,Sollen wir an einem Triple Triad-Turnier teilnehmen?,Triple Triad..,,3,37
338,Hast du genug MP?,MP,,3,38
339,Hast du irgendwelche Fragen?,Fragen..,,3,39
340,Hast du es gesehen?,-,,3,40
341,Welche Strategie benutzen wir?,Strategie,,3,41
342,Lasst uns erst eine Strategie zurechtlegen!,Strategie.,,3,42
343,Sollen wir zusammen reiten?,-,,3,43
344,Kann ich mit dir reiten?,-,,3,44
345,,,,0,0
346,,,,0,0
347,,,,0,0
348,,,,0,0
349,,,,0,0
350,,,,0,0
351,,,,0,0
352,,,,0,0
353,,,,0,0
354,,,,0,0
355,,,,0,0
356,,,,0,0
357,,,,0,0
358,,,,0,0
359,,,,0,0
360,,,,0,0
361,,,,0,0
362,,,,0,0
363,,,,0,0
364,,,,0,0
365,,,,0,0
366,,,,0,0
367,,,,0,0
368,,,,0,0
369,,,,0,0
370,,,,0,0
371,,,,0,0
372,,,,0,0
373,,,,0,0
374,,,,0,0
375,,,,0,0
376,,,,0,0
377,,,,0,0
378,,,,0,0
379,,,,0,0
380,,,,0,0
381,,,,0,0
382,,,,0,0
383,,,,0,0
384,,,,0,0
385,,,,0,0
386,,,,0,0
387,,,,0,0
388,,,,0,0
389,,,,0,0
390,,,,0,0
391,,,,0,0
392,,,,0,0
393,,,,0,0
394,,,,0,0
395,,,,0,0
396,,,,0,0
397,,,,0,0
