#,Unknown0
0,
1,"■Qualifikation■
Weiche den Hinder-
nissen aus und erreiche das Ziel!

■Rundenende■
Sobald sich genügend Spieler qualifiziert haben."
2,"■Qualifikation■
Weiche den Hinder-
nissen aus und erreiche das Ziel!

■Rundenende■
Sobald sich genügend Spieler qualifiziert haben."
3,"■Qualifikation■
Weiche Typhons Wirbelnieser aus,
ohne zu fallen!

■Rundenende■
Sobald sich genügend Spieler qualifiziert haben."
4,"■Qualifikation■
Transportiere drei Kristalle zum angegebenen Ort!

■Rundenende■
Sobald sich genügend Spieler qualifiziert haben."
5,"■Siegbedingung■
Erreiche als Erster die Krone an der Spitze!

■Rundenende■
Sobald der erste Spieler das Ziel erreicht."
6,"Weiche den Hindernissen aus
und erreiche das Ziel!"
7,"Weiche den Hindernissen aus
und erreiche das Ziel!"
8,"Weiche Typhons Wirbelnieser
aus, ohne zu fallen!"
9,"Transportiere drei Kristalle
zum angegebenen Ort!"
10,Erreiche als Erster die Krone an der Spitze!
11,Erreiche die Ziellinie!
12,Erreiche die Ziellinie!
13,Falle nicht runter!
14,Transportiere die Kristalle!
15,Hol dir die Krone!
16,Warte auf Spieler
17,Qualifiziert
18,Ausgeschieden
19,
20,
21,
22,
23,
24,
25,
26,
27,
28,
29,
30,
