#,Unknown0
0,
1,"Den Gegenstand wirklich entfernen?
**※ Der Gegenstand wird nicht ins Inventar zurückgelegt und geht verloren.**"
2," wirklich entlassen?
**※ Das Aussehen wird zurückgesetzt und der Vertrag in dein Inventar zurückgelegt.**"
3,"Den Gehilfen wirklich entlassen?
**※ Das Aussehen des Gehilfen wird zurückgesetzt und der Vertrag in dein Inventar zurückgelegt.**"
4,"Den Gegenstand wirklich entfernen?
**※ Der Gegenstand wird nicht ins Inventar zurückgelegt und geht verloren. Ungenutzte Anwendungen (UNKNOWN) gehen ebenfalls verloren.**"
5,"Die Vase wirklich entfernen?
**※ Wenn sich Blumen darin befinden, gehen sie verloren.**"
6,"Das Aquarium wirklich entfernen?
**※ Alle Gegenstände darin (Fische oder Ausstattung) gehen verloren.**"
7,"Den Rahmen wirklich entfernen?
**※ Wenn sich ein Gemälde darin befindet, geht es verloren.**"
8,"Das Wandteil wirklich entfernen?
**※ Wenn sich eine Tapete daran befindet, geht sie verloren.**"
9," wirklich aus dem Lagerhaus entfernen?
**※ Das Aussehen wird zurückgesetzt.**"
10,"Den Gehilfen wirklich aus dem Lagerhaus entfernen?
**※ Das Aussehen des Gehilfen wird zurückgesetzt und der Vertrag in dein Inventar zurückgelegt.**"
11,"Den Gegenstand wirklich aus dem Lagerhaus entfernen?
**※ Der Gegenstand wird nicht ins Inventar zurückgelegt und geht verloren. Ungenutzte Anwendungen (UNKNOWN) gehen ebenfalls verloren.**"
12,"Die Vase wirklich aus dem Lagerhaus entfernen und ins Inventar zurücklegen?
**※ Wenn sich eine Blume darin befindet, geht sie verloren.**"
13,"Das Aquarium wirklich aus dem Lagerhaus entfernen?
**※ Alle Gegenstände darin (Fische oder Ausstattung) gehen verloren.**"
14,"Den Rahmen wirklich aus dem Lagerhaus entfernen und ins Inventar zurücklegen?
**※ Wenn sich ein Gemälde darin befindet, geht es verloren.**"
15,"Das Wandteil wirklich entfernen und ins Inventar zurücklegen?
**※ Wenn sich eine Tapete daran befindet, geht sie verloren.**"
16,"Den Hausdiener/Die Hausdienerin wirklich entlassen?
**※ Das Aussehen wird zurückgesetzt und der Vertrag in dein Inventar zurückgelegt.**"
17,"Den Rahmen wirklich entfernen?
**※ Wenn sich ein Fischdruck darin befindet, geht er verloren.**"
18,"Den Rahmen wirklich entfernen?
**※ Wenn sich ein Fischdruck darin befindet, geht er verloren.**"
