#,String
0,
1,Eidbalken
2,"Mit der Fähigkeit **Schild-Eid** begibst du dich in die Rolle des noblen Beschützers, der seine Gefährten wie kein anderer vor Gefahren zu schützen weiß. Ist diese Verteidigungshaltung aktiv, wird sie dir als spezielles Symbol angezeigt - das sogenannte Eidwappen. Spreche den Schild-Eid immer dann, wenn es die Aufmerksamkeit deiner Widersacher auf dir zu halten gilt!"
3,Die Erklärung zum Job-Balken kannst du jederzeit über „Kommandos & Eigenschaften“ einsehen.
4,Eidbalken
5,"Mit der Eigenschaft **Eidmeister** steht dir zusätzlich zum Eidwappen nun auch der Eidbalken zur Verfügung. Mit jeder erfolgreichen Auto-Attacke füllt er sich auf, also trainiere deinen Schwertarm gut!
Mit deiner angesammelten Eidenergie kannst du die mächtigen Fä­hig­kei­ten **Schiltron**, **Deckung** (Stufe 45) und **Intervention** (Stufe 62) ausführen, um das Schlachtfeld vollends zu dominieren!"
6,Urkraftbalken
7,"Mit dem Erlernen der Fähigkeit **Verteidiger** wirst du zu einem schier unbesiegbaren Schutzwall, der die Attacken seiner Feinde stoisch wegzustecken vermag. Ist diese Verteidigungshaltung aktiv, wird sie dir als spezielles Symbol angezeigt. Werde immer dann zum Verteidiger, wenn es die Aufmerksamkeit deiner Widersacher auf dir zu halten gilt!"
8,Urkraftbalken
9,"Mit der **Urkraft** steht dir zusätzlich zum Verteidiger-Symbol nun auch der Urkraftbalken zur Verfügung. Mit der Ausführung bestimmter Kommandos lässt du deinen Kampfinstinkten freien Lauf und füllst so den Balken auf.
Diese angesammelte Urkraft kann aufgebraucht werden, um mächtige Fä­hig­kei­ten wie **Tier in dir** und **Kreiselklinge** zu entfesseln."
10,Blutbalken
11,"Mit der Fähigkeit **Zähigkeit** stählst du Körper und Seele, um auch den stärksten Feinden die Stirn zu bieten. Ist diese Verteidigungshaltung aktiv, wird sie dir als spezielles Symbol angezeigt. Nutze Zähigkeit immer dann, wenn es die Aufmerksamkeit deiner Widersacher auf dir zu halten gilt!"
12,Mal der Dunklen Seite
13,"Mit der Fähigkeit **Finstere Flut** steht dir zusätzlich zum Zähigkeits-Symbol nun auch das Mal der Dunklen Seite zur Verfügung. Führst du **Finstere Flut** aus, so hüllst du dich gänzlich in schwärzeste Finsternis und verleihst dir den Status **Dunkle Seite**. Er erhöht den Schaden deiner Angriffe, deine Klinge damit zu einer noch tödlicheren Waffe machend."
14,Blutbalken
