#,Name,MenuOrder
0,,0
1,Paladin,1001
2,Mönch,1003
3,Krieger,1002
4,Dragoon,1004
5,Barde,1006
6,Ninja,1005
7,Weißmagier,1009
8,Schwarzmagier,1007
9,Beschwörer,1008
10,Gelehrter,1010
11,Handwerker/Sammler,1101
12,Prinzessinnenfest - 6. Ära des Lichts,2001
13,Prinzessinnenfest - 2015,2002
14,Prinzessinnenfest - 2016,2003
15,Prinzessinnenfest - 2017,2004
16,Prinzessinnenfest - 2019,2005
17,Prinzessinnenfest - 2020,2006
18,Prinzessinnenfest - 2022,2007
19,Wundereiersuche - 6. Ära des Lichts,2101
20,Wundereiersuche - 2015,2102
21,Wundereiersuche - 2019,2103
22,Wundereiersuche - 2020,2104
23,Wundereiersuche - 2021,2105
24,Wundereiersuche - 2023,2106
25,Gold Saucer-Festival - 2024,2201
26,Feuermond-Reigen - 6. Ära des Lichts,3001
27,Feuermond-Reigen - 2014,3002
28,Feuermond-Reigen - 2015,3003
29,Feuermond-Reigen - 2016,3004
30,Feuermond-Reigen - 2017,3005
31,Feuermond-Reigen - 2018,3006
32,Feuermond-Reigen - 2019,3007
33,Feuermond-Reigen - 2020,3008
34,Feuermond-Reigen - 2022,3009
35,Feuermond-Reigen - 2023,3010
36,Allerschutzheiligen - 6. Ära des Lichts,4001
37,Allerschutzheiligen - 2014,4002
38,Allerschutzheiligen - 2015,4003
39,Allerschutzheiligen - 2016,4004
40,Allerschutzheiligen - 2017,4005
41,Allerschutzheiligen - 2021,4006
42,Allerschutzheiligen - 2022,4007
43,Allerschutzheiligen - 2024,4008
44,Himmelswende - 6. Ära des Lichts,5101
45,Himmelswende - 2014,5102
46,Himmelswende - 2015,5103
47,Himmelswende - 2016,5104
48,Himmelswende - 2017,5105
49,Himmelswende - 2018,5106
50,Himmelswende - 2019,5107
51,Himmelswende - 2020,5108
52,Himmelswende - 2021,5109
53,Himmelswende - 2022,5110
54,Himmelswende - 2023,5111
55,Valentiontag - 6. Ära des Lichts,5201
56,Valentiontag - 2014,5202
57,Valentiontag - 2016,5203
58,Valentiontag - 2019,5204
59,Valentiontag - 2020,5205
60,Valentiontag - 2021,5206
61,Valentiontag - 2023,5207
62,Sternenlichtfest - 6. Ära des Lichts,5001
63,Sternenlichtfest - 2014,5002
64,Sternenlichtfest - 2015,5003
65,Sternenlichtfest - 2016,5004
66,Sternenlichtfest - 2018,5005
67,Sternenlichtfest - 2023,5006
68,FINAL FANTASY XI ONLINE - Rhapsodie Vana'diel,6001
69,FINAL FANTASY XIII - Die Kriegerin aus der Anderswelt,6002
70,FINAL FANTASY XV - Nocturne an einen Helden,6003
71,FINAL FANTASY XVI - Der Pfad der Flammen,6004
72,DRAGON QUEST X,6005
73,Yo-kai Watch,6006
74,Fall Guys,6007
75,Errungenschaften - 6. Ära des Lichts,7001
76,Errungenschaften - Kampf,7002
77,Errungenschaften - PvP,7003
78,Errungenschaften - Charakter,7004
79,Errungenschaften - Gegenstände,7005
80,Errungenschaften - Synthese und Sammeln,7006
81,Errungenschaften - Aufträge,7007
82,Errungenschaften - Staatliche Gesellschaften,7008
83,Bonusgegenstände - 6. Ära des Lichts,8001
84,Bonusgegenstände - A Realm Reborn,8002
85,Bonusgegenstände - Heavensward,8003
86,Bonusgegenstände - Stormblood,8004
87,Bonusgegenstände - Shadowbringers,8005
88,Bonusgegenstände - Endwalker,8006
89,Bonusgegenstände - Dawntrail,8007
90,Bonusgegenstände - Anderes,8008
91,Veteranen-Belohnungen,8009
92,Veteranen-Belohnungen - Errungenschaftszertifikate,8010
93,Fan Festival-Gegenstände,8011
94,Kampagnen-Gegenstände,8012
95,Alphinaud und Alisaie,9007
96,Minfilia,9001
97,Thancred,9002
98,Y'shtola,9003
99,Urianger,9004
100,Papalymo,9005
101,Yda und Lyse,9006
102,Krile,9008
103,Hildibrand,9103
104,Edda,9104
105,Garlond-Metallwerke,9102
106,Cid,9101
107,Azurgarde,9106
108,Aymeric,9105
109,Ysayle,9107
110,Hien,9108
111,Gosetsu,9109
112,Alma,9110
113,Ryne,9112
114,Gaia,9113
115,Omega,9111
116,Legacy-Repliken,10001
117,Prinzessinnenfest - 2025,2008
118,Sportlich und leger,10115
119,Gürtelharnisch,10116
120,Alternativ,10117
121,G'raha Tia,9009
122,Zero,9114
123,WAR OF THE VISIONS FFBE,10301
124,Feuermond-Reigen - 2025,3011
125,Azeyma,9115
126,Galatea Magna,9116
127,FINAL FANTASY TACTICS,10302
128,FANTASIAN Neo Dimension,10304
129,Fernöstlich-Cyber,10118
130,FINAL FANTASY IX,10303
131,,0
132,,0
133,,0
134,,0
135,,0
136,,0
137,,0
138,,0
139,,0
140,,0
141,,0
142,Mogry,11001
143,Karfunkel,11002
144,Fette Katze,11003
145,Fuga,10101
146,Engel & Dämon,10102
147,Fernöstlicher Kämpfer,10103
148,Nezha-Herr & Dame,10104
149,Butler & Hausmädchen,10105
150,Königshaus,10106
151,Fernöstliche Autorität & Salonlöwin,10107
152,Feuerpfau,10108
153,Märchen,10109
154,Weltlich,10110
155,Schuluniform,10111
156,Resshi,10112
157,Urban,10113
158,Magitek,10114
159,Fernöstliche Gewänder,10201
160,Fernöstlicher Adel,10202
161,Fernöstliche Garde & Hofdame,10203
162,Fernöstlicher Kavalier & Schönheit,10204
163,Fernöstlicher Krieger & Blickfang,10205
164,Fernöstlicher Offizier & Maid,10206
165,Fernöstliche Schuluniform,10207
166,Fernöstliche Tracht,10208
167,Fernöstlicher Gaukler,10209
168,Valentiontag - 2026,5208
169,Wundereiersuche - 2026,2107
170,Prinzessinnenfest - 2026,2009
