#,Unknown0,Unknown1
0,,0
1,Quallen oder Krabben fangen,7
2,Fische mit Rang ★★★ oder höher fangen,5
3,●★★★★を3匹釣る。,3
4,Fische mit schwachem Zug fangen (!),34
5,Fische mit starkem Zug fangen (!!),18
6,Fische mit extremem Zug fangen (!!!),6
7,Haie fangen,5
8,Fische mit Rang ★★★ oder höher fangen,5
9,●★★★★を3匹釣る。,3
10,Fische mit schwachem Zug fangen (!),34
11,Fische mit starkem Zug fangen (!!),11
12,Fische mit extremem Zug fangen (!!!),13
13,Krabben fangen,13
14,Fische mit Rang ★★★ oder höher fangen,5
15,●★★★★を3匹釣る。,3
16,Fische mit schwachem Zug fangen (!),31
17,Fische mit starkem Zug fangen (!!),27
18,Fische mit extremem Zug fangen (!!!),5
19,Kugelfische fangen,13
20,Fische mit Rang ★★★ oder höher fangen,5
21,●★★★★を3匹釣る。,3
22,Fische mit schwachem Zug fangen (!),39
23,Fische mit starkem Zug fangen (!!),18
24,Fische mit extremem Zug fangen (!!!),8
25,Garnelen oder Tintenfische fangen,19
26,Fische mit Rang ★★★ oder höher fangen,5
27,Fische mit schwachem Zug fangen (!),41
28,Fische mit starkem Zug fangen (!!),26
29,Fische mit extremem Zug fangen (!!!),7
30,Garnelen oder Schalentiere fangen,17
31,Fische mit Rang ★★★ oder höher fangen,5
32,Fische mit schwachem Zug fangen (!),49
33,Fische mit starkem Zug fangen (!!),16
34,Fische mit extremem Zug fangen (!!!),8
