#,Unknown0,Unknown1
0,0,-1
1,4299957033,0
2,4300022569,0
3,4300088105,0
4,4300153641,0
5,4300219177,0
6,4301726505,0
7,4300284713,0
8,4300350249,0
9,4300415785,0
10,4300481321,0
11,4302512937,0
12,4302381865,0
13,4302447401,0
14,10223631,3
15,11927563,4
16,4587535,6
17,10485775,7
18,65815,2
19,71558,3
20,71558,4
21,71558,6
22,71558,7
23,71558,2
24,4296999213,0
25,4296999263,1
26,4295107370,0
27,4295041851,0
28,8595252009,0
29,4311163689,0
30,4311229225,0
31,4295035201,1
32,8590002497,1
33,4307362601,0
34,4307297065,0
35,4307624745,0
36,8590002479,1
37,4297525551,1
38,8592492847,1
39,4295035197,1
40,8590002493,1
41,140239,2
42,205775,3
43,74704,4
44,524460,6
45,74704,7
46,4298770735,1
47,4298574127,1
48,8593541423,1
49,8590002499,1
50,4316668713,0
51,4316603177,0
52,4299622703,1
53,8594589999,1
54,8590068039,1
55,4295035213,1
56,4303159994,1
57,4295034931,1
58,794569017495,1
59,4301785291,1
60,4316603177,0
61,4300474671,1
62,4297132935,1
63,4303749818,1
64,854698559639,1
65,4302178507,1
66,4323877673,0
67,12913812265,0
68,21503746857,0
69,8595441967,1
70,8592100231,1
71,4303749818,1
72,854698559639,1
73,4302178507,1
74,4295034803,0
75,8595769647,1
76,8592558983,1
77,4304143034,1
78,897648232599,1
79,4295362771,1
