#,Unknown0,Unknown1
0,,0
1,,0
2,"Finde jemanden, der den Poncho gebrauchen könnte!",2
3,Begutachte die Säulen der Tuliyollal-Sage!,3
4,Begutachte die Säulen der Tuliyollal-Sage!,4
5,Was darf es Leckeres sein?,5
6,,0
7,Sprich mit den Auktionsteilnehmern!,7
8,"Hilf Picot dabei, in seine Rolle als Prinz Schwalbenschwanz zu schlüpfen!",8
9,Schau dich in Weddingways Traugarten um!,9
10,Erzähle Sphene mehr über die Stadt!,10
11,Gib die richtige Zahlenkombination ein!,11
12,Untersuche die Edelstein-Platte!,12
13,Bestaune die Natur um die Schillerstufen!,13
14,,0
15,,0
16,Sieh dich auf der Schattenflotte um!,16
17,,0
