#,Text
0,
1,"Hier in Sinus Ardorum ist der Materialbedarf enorm. Die Mondtor-Station, die vielen Kosmozapper und Habitationsmodule - alles Notwendigkeiten für unseren Vorstoß in die unbekannten Weiten. Und mit ihrem Ausbau allein ist es natürlich noch längst nicht getan. Am meisten benötigt werden hierbei Metallplatten. Und zwar nicht die herkömmliche Art, wie man sie beim Dorfschmied findet, sondern eine speziell für den Einsatz im All und auf fremden Planeten entworfene Version. Je mehr, desto besser!"
2,"Das lunare Adamantit, das in Sinus Ardorum vorkommt, ist eins der härtesten seiner Art. Seine Eigenschaften sind für den Bau von Raumschiffen sowie Wohn- und Forschungseinrichtungen äußerst geeignet und für unsere zukünftigen Aufbauprogramme unerlässlich. Verarbeite das gesammelte Erz zu Barren und lege ausreichende Vorräte an, damit wir auf der Grundlage einheitlicher Standards weitere Planungen durchführen können."
3,"Bei der Kosmo-Erkundung kommen die unter­schied­lichsten Gerätschaften zum Einsatz. Da die individuelle Wartung der Einzelteile für jedes Gerät einen erheblichen Aufwand bedeuten würde, wurde ein einheitlicher Standard für die zu verwendenden Teile festgelegt. Bei den gemeldeten Engpässen handelt es sich diesmal um Bauteile, die für die Geräteproduktion benötigt werden, wie z. B. Verbindungsstücke und Antriebsteile, und die von hoher Dringlichkeit sind. Sie sollten nach den vorgegebenen Standards gefertigt und in ausreichender Zahl als Lagerbestand angelegt werden."
4,"In so gewaltigen Projekten wie diesem kommt es immer wieder zu Ausstattungsengpässen. Doch wenn wir unsere Arbeiter nicht mit passender Kleidung und Werkzeugen versorgen, leidet die Qualität der Arbeit - und letzten Endes auch die Moral. Um einen reibungslosen Ablauf zu gewährleisten, benötigen wir Hilfe bei der Beschaffung wichtiger Werkzeuge."
5,"Das unermüdliche Forschungsteam hat wertvolle Mineralien in den Überresten der Meteore gefunden, denen die Falltränen ihren Namen verdanken. Doch aufgrund außer­ge­wöhn­licher Reaktionen verhalten sie sich anscheinend instabil. Wir suchen einen geschickten Handwerker, der den Rohstoff sorgfältig veredelt und so für die Produktion nutzbar macht."
6,"Die vielen helfenden Hände, die der Kosmo-Erkundung zuströmen, kommen aus den ver­schie­den­sten Regionen. Dies ist nicht ungewöhnlich für ein Projekt dieser Größenordnung, stellt uns aber vor besondere Heraus­forde­rungen. Wir wollen allen Arbeitern ein angenehmes Arbeitsumfeld bieten und bitten dich daher, Möbelstücke aus der ganzen bekannten Welt herzustellen. Uns ist bewusst, dass der Auftrag einen gewissen Umfang hat, also nimm dir die Zeit, die du dafür brauchst."
7,"Das Projektkomitee beschäftigt sich damit, inwiefern sich die auf dem Mond gewonnenen Rohstoffe mit herkömmlichen Verfahren veredeln lassen. Selbstverständlich vertrauen wir dabei auf Methoden, wie sie auf Ætheris angewendet werden. Bestimmt trägt ein vertrautes Er­schei­nungs­bild der Materialien auch zu einer Verbesserung der Lebensbedingungen bei. Dürften wir dich also um Veredlungsarbeiten, natürlich unter Beibehaltung der gewohnten Präzision, bitten?"
8,"Da der Mond, anders als Ætheris, über keine Atmosphäre verfügt, die das Sonnenlicht streut, ist der Himmel dunkel und das Licht ungewohnt harsch und hell. Das kann unerwartete Auswirkungen auf das Seelenleben der Arbeiter haben. Wir brauchen innerhalb und außerhalb der Mondtor-Station Beleuchtung, die für angenehmeres Licht sorgt. Kannst du uns entsprechende Anlagen liefern?"
9,"Viele der neu hinzugekommenen Helfer empfinden Sinus Ardorum als kalt oder ungemütlich. Wir schätzen Kritik und bemühen uns um Verbesserungen. Bitte stelle Arbeitsmittel für die verschiedenen Tätigkeitsbereiche her und bediene dich dabei der Methoden, die du auf Ætheris gelernt hast."
