key,0,1
#,,
int32,str,str
0,"TEXT_CMNDEFNPCREPAIR_00019_AMALJAAREPAIR_000_000","我は、よろず修理を請け負うを生業といたす者。
なれど、一党に縁なき者に仕事を頼まれるいわれはない。
出直してまいられい。"
1,"TEXT_CMNDEFNPCREPAIR_00019_KOBOLDREPAIR_000_000","オイーラに修理を頼みたーい？　イヤーなこーった！
見ず知らずのヒトーのたーめ、仕事すーる筋合いはないーよ。"
2,"TEXT_CMNDEFNPCREPAIR_00019_SAHUAGINREPAIR_000_000","フスィー……俺に修理を依頼したいだと？
悪いが断る……親父の許可のない者に手は貸さん。
それが我らノォヴ一味の掟なのだ。"
3,"TEXT_CMNDEFNPCREPAIR_00019_IXALREPAIR_000_000","何だッァー？　オレ様に修理を頼みたいだとッォー？
いきなり押しかけてきて、なんだその言い様はよッォー？
部外者はお断りだぜッェ！　さっさと消えなッァ！"
4,"TEXT_CMNDEFNPCREPAIR_00019_TERTIUM_000_000","…………。"
5,"TEXT_CMNDEFNPCREPAIR_00019_SYSTEM_000_001","固く口を閉ざしている。
何も話すつもりはないようだ。"
6,"TEXT_CMNDEFNPCREPAIR_00019_TERTIUM_000_002","貴重な資材でやりくりをしているところでね。
悪いが、君のような部外者にはお引取り願いたい。"
7,"TEXT_CMNDEFNPCREPAIR_00019_SCENE00000","（★未使用／削除予定★）"
