key,0,1
#,,
int32,str,str
0,"TEXT_REGSEAREDISTRIBUTION_00087_JNASSHYM_000_1","Avez-vous déjà entendu parler du Consortium de Brugaire<Indent/>? Notre firme est l'une des plus grandes maisons de commerrrce de Limsa Lominsa. Vous pourrez tout trouver chez nous, des armes de combat aux équipements de protection, en passant par les accessoires de mode les plus prisés."
1,"TEXT_REGSEAREDISTRIBUTION_00087_JNASSHYM_000_2","Le vice-président Bango Zango m'a récemment promue adjointe de direction. Je débute dans le métier, mais je vais faire tout mon possible pour devenir une commerçante hors pairrr."
2,"TEXT_REGSEAREDISTRIBUTION_00087_Q1_000_1","Que voulez-vous faire<Indent/>?"
3,"TEXT_REGSEAREDISTRIBUTION_00087_A1_000_1","Parler"
4,"TEXT_REGSEAREDISTRIBUTION_00087_A1_000_2","Recevoir une autre <SheetFr(Item,12,3760,1,1)/>"
5,"TEXT_REGSEAREDISTRIBUTION_00087_A1_000_3","Rien en particulier"
6,"TEXT_REGSEAREDISTRIBUTION_00087_JNASSHYM_000_10","（★未使用／削除予定★）"
7,"TEXT_REGSEAREDISTRIBUTION_00087_JNASSHYM_000_11","（★未使用／削除予定★）"
