key,0,1,2,3,4,5,6,7,8,9,10,11
#,Icon,,,,,,,,,,,
int32,Image,uint16,uint16,bit&01,int16,int16,int16,int16,int16,int16,int16,int16
0,121464,0,20,False,30,15,0,0,0,0,0,0
1,121465,0,20,False,30,15,0,0,0,0,0,0
2,121466,0,20,False,30,15,0,0,0,0,0,0
3,121467,0,20,False,30,15,0,0,0,0,0,0
4,121468,0,40,False,30,15,0,0,0,0,0,0
5,121469,0,60,False,30,15,0,0,0,0,0,0
6,121470,0,80,False,30,15,0,0,0,0,0,0
7,121471,0,100,False,30,15,0,0,0,0,0,0
8,121472,0,100,False,30,15,0,-10,0,0,0,0
9,121473,0,100,False,30,15,0,-20,0,0,0,0
10,121474,200,400,True,30,15,0,-30,60,15,0,-30
11,121475,400,800,True,30,15,0,-45,60,15,0,-45
12,121476,600,1200,True,30,15,0,-60,60,15,0,-60
13,121477,800,1600,True,30,15,0,-75,60,15,0,-75
14,121478,1000,2000,True,30,15,0,-90,60,15,0,-90
15,121479,1200,2400,True,30,15,0,-105,60,15,0,-105
16,121480,1400,2800,True,30,15,0,-120,60,15,0,-120
17,121481,1600,3200,True,30,15,0,-135,60,15,0,-135
18,121482,1800,3600,True,30,15,0,-150,60,15,0,-150
19,121483,2000,0,True,30,15,0,-165,60,15,0,-165
