key,0,1,2,3,4,5,6
#,Type,,Addon,QuestChapter,Name,,
int32,ScenarioType,uint16,Addon,QuestChapter,str,int32,uint32
65564,2,3,0,1,"T_VER200_01_Gri_03",3,30
65575,2,1,0,1,"T_VER200_01_Gri_01",1,10
65588,0,214,0,15,"T_VER240_01_01",1,7010
65589,0,215,0,15,"T_VER240_01_02",2,7020
65590,0,216,0,15,"T_VER240_01_03",3,7030
65593,0,217,0,15,"T_VER240_01_04",4,7040
65598,0,218,0,15,"T_VER240_01_05",5,7050
65605,0,219,0,15,"T_VER240_01_06",6,7060
65610,0,220,0,15,"T_VER240_01_07",7,7070
65611,0,221,0,15,"T_VER240_01_08",8,7080
65613,0,222,0,15,"T_VER240_01_09",9,7090
65614,0,223,0,15,"T_VER240_01_10",10,7100
65618,0,227,0,15,"T_VER240_01_13",13,7130
65620,0,228,0,15,"T_VER240_01_14",14,7140
65621,2,2,0,1,"T_VER200_01_Gri_02_A",2,20
65622,0,229,0,15,"T_VER240_01_15",15,7150
65623,0,230,0,15,"T_VER240_01_16",16,7160
65624,0,231,0,15,"T_VER240_01_17",17,7170
65625,0,232,0,15,"T_VER240_01_18",18,7180
65643,1,1,0,2,"T_VER200_01_Rim_01",1,10
65644,1,2,0,2,"T_VER200_01_Rim_02_A",2,20
65645,1,2,0,2,"T_VER200_01_Rim_02_B",2,20
65659,2,2,0,1,"T_VER200_01_Gri_02_B",2,20
65660,2,2,0,1,"T_VER200_01_Gri_02_C",2,20
65665,2,11,0,1,"T_VER200_01_Gri_09",9,90
65697,2,24,0,1,"T_VER200_01_Gri_18",18,180
65711,2,8,0,1,"T_VER200_01_Gri_07",7,70
65712,2,12,0,1,"T_VER200_01_Gri_10",10,100
65737,2,4,0,1,"T_VER200_01_Gri_04",4,40
65781,0,2,0,4,"T_VER200_02A_02",2,1020
65808,0,15,0,4,"T_VER200_02A_15",15,1150
65839,3,6,0,3,"T_VER200_01_Uld_06",6,60
65843,3,10,0,3,"T_VER200_01_Uld_08",8,80
65856,3,12,0,3,"T_VER200_01_Uld_09",9,90
65864,3,14,0,3,"T_VER200_01_Uld_11",11,110
65865,3,16,0,3,"T_VER200_01_Uld_13",13,130
65866,3,17,0,3,"T_VER200_01_Uld_14",14,140
65868,3,19,0,3,"T_VER200_01_Uld_16",16,160
65869,3,20,0,3,"T_VER200_01_Uld_17",17,170
65870,3,21,0,3,"T_VER200_01_Uld_18",18,180
65872,3,23,0,3,"T_VER200_01_Uld_19",19,190
65879,0,16,0,4,"T_VER200_02A_16",16,1160
65899,0,233,0,16,"T_VER250_01_01",1,8010
65900,0,234,0,16,"T_VER250_01_02",2,8020
65901,0,235,0,16,"T_VER250_01_03",3,8030
65902,0,236,0,16,"T_VER250_01_04",4,8040
65904,0,238,0,16,"T_VER250_01_06",6,8060
65905,0,239,0,16,"T_VER250_01_07",7,8070
65906,0,241,0,16,"T_VER250_01_09",9,8090
65907,0,242,0,16,"T_VER250_01_10",10,8100
65908,0,243,0,16,"T_VER250_01_11",11,8110
65909,0,244,0,16,"T_VER250_01_12",12,8120
65912,2,14,0,1,"T_VER200_01_Gri_11",11,110
65913,2,15,0,1,"T_VER200_01_Gri_12",12,120
65915,2,16,0,1,"T_VER200_01_Gri_13",13,130
65916,2,17,0,1,"T_VER200_01_Gri_14",14,140
65917,2,18,0,1,"T_VER200_01_Gri_15",15,150
65920,2,20,0,1,"T_VER200_01_Gri_16",16,160
65923,2,22,0,1,"T_VER200_01_Gri_17",17,170
65927,0,245,0,16,"T_VER250_01_13",13,8130
65933,1,12,0,2,"T_VER200_01_Rim_11",11,110
65938,1,14,0,2,"T_VER200_01_Rim_12",12,120
65939,1,16,0,2,"T_VER200_01_Rim_13",13,130
65942,1,17,0,2,"T_VER200_01_Rim_14",14,140
65948,1,18,0,2,"T_VER200_01_Rim_15",15,150
65949,1,20,0,2,"T_VER200_01_Rim_17",17,170
65950,1,21,0,2,"T_VER200_01_Rim_18",18,180
65951,1,19,0,2,"T_VER200_01_Rim_16",16,160
65954,0,246,0,16,"T_VER250_01_14",14,8140
65956,0,248,0,16,"T_VER250_01_16",16,8160
65957,0,249,0,16,"T_VER250_01_17",17,8170
65958,0,250,0,16,"T_VER250_01_18",18,8180
65959,0,251,0,16,"T_VER250_01_19",19,8190
65960,0,252,0,16,"T_VER250_01_20",20,8200
65961,0,253,0,16,"T_VER250_01_21",21,8210
65962,0,254,0,16,"T_VER250_01_22",22,8220
