key,0,1,2,3,4,5,6,7
#,ContentLinkType,Content,,UnlockQuest[0],UnlockQuest[1],UnlockQuest[2],,Map
int32,byte,Row,bit&01,Quest,Quest,Quest,uint32,Row
0,0,0,False,0,0,0,0,0
1,1,9,False,66300,0,0,0,0
2,1,12,False,66457,0,0,0,0
3,1,13,False,66515,0,0,0,0
4,1,25,False,67061,0,0,0,0
5,1,28,False,65630,0,0,0,0
6,1,26,False,65632,0,0,0,0
7,1,30,False,65967,0,0,0,0
8,1,38,False,67205,0,0,0,0
9,1,56,False,68089,0,0,0,0
10,1,59,False,68551,0,0,0,0
11,1,67,False,69190,0,0,0,0
12,1,84,False,70000,0,0,0,0
13,1,30001,False,66738,0,0,0,0
14,1,30011,False,67010,0,0,0,0
15,1,30020,False,66030,0,0,0,0
16,1,30058,False,68540,0,0,0,0
17,1,30068,False,68628,0,0,0,0
18,1,30077,False,68725,0,0,0,0
19,1,30049,False,68465,0,0,0,0
20,1,30050,False,68466,0,0,0,0
21,1,30051,False,68467,0,0,0,0
22,1,30052,False,68468,0,0,0,0
23,1,30059,False,68568,0,0,0,0
24,1,30060,False,68569,0,0,0,0
25,1,30061,False,68570,0,0,0,0
26,1,30062,False,68571,0,0,0,0
27,1,30069,False,68690,0,0,0,0
28,1,30070,False,68691,0,0,0,0
29,1,30071,False,68692,0,0,0,0
30,1,30072,False,68692,0,0,0,0
31,1,30078,False,68792,0,0,0,0
32,1,30082,False,68793,0,0,0,0
33,1,30080,False,68794,0,0,0,0
34,1,30084,False,68795,0,0,0,0
35,1,30088,False,69324,0,0,0,0
36,1,30090,False,69325,0,0,0,0
37,1,30092,False,69326,0,0,0,0
38,1,30094,False,69327,0,0,0,0
39,1,30097,False,69512,0,0,0,0
40,1,30099,False,69513,0,0,0,0
41,1,30101,False,69514,0,0,0,0
42,1,30103,False,69514,0,0,0,0
43,1,20037,False,67766,0,0,0,0
44,1,20041,False,67868,0,0,0,0
45,1,20043,False,67930,0,0,0,0
46,1,20051,False,68551,0,0,0,0
47,1,20057,False,68688,0,0,0,0
48,1,20060,False,68701,0,0,0,0
49,1,15,False,66672,0,0,0,0
50,1,86,False,66060,0,0,0,0
51,1,20082,False,66060,0,0,0,0
52,1,41001,True,67063,67064,67065,0,0
53,1,41004,True,67063,67064,67065,0,0
54,1,41005,True,67063,67064,67065,0,0
55,1,41006,True,67063,67064,67065,0,0
56,1,42002,False,68543,0,0,0,0
57,2,1,False,65970,0,0,0,5673555
58,2,4,False,65970,0,0,0,5673555
59,2,5,False,65970,0,0,0,5673555
60,2,6,False,65970,0,0,0,5673555
61,2,7,False,65970,0,0,0,5673555
62,2,8,False,65970,0,0,0,5673555
63,0,0,False,69379,0,0,0,0
64,1,60010,False,67923,0,0,0,6286408
