key,0,1,2,3,4,5,6,7,8
#,FallDamage,Height,LoopMotion,EndMotion,StartClient,,,,
int32,uint16,uint16,ActionTimeline,ActionTimeline,bit&01,bit&02,uint16,uint16,bit&04
0,0,0,0,0,False,False,0,0,False
1,0,100,0,0,False,False,0,0,False
2,0,150,0,0,False,False,0,0,False
3,450,100,218,219,True,False,0,0,False
4,0,200,0,0,False,False,0,0,False
5,0,100,218,219,False,False,0,0,False
6,0,300,0,0,False,False,0,0,False
7,0,100,218,219,False,False,0,0,False
8,450,0,218,219,True,False,0,0,False
9,0,260,218,219,False,False,0,0,False
10,0,0,0,0,False,True,0,0,False
11,0,0,4856,4857,False,False,0,0,False
12,0,200,3904,219,False,False,0,0,False
13,450,0,218,219,False,False,0,0,False
14,0,50,0,0,False,False,0,0,False
15,0,800,218,219,False,False,0,0,False
16,0,200,218,219,False,False,0,0,False
17,0,450,0,0,False,False,0,0,False
18,7000,100,218,219,False,False,0,0,False
19,0,80,0,0,False,False,0,0,False
20,0,300,218,219,False,False,0,0,False
21,0,100,218,4961,False,False,0,0,False
22,0,100,0,0,False,False,0,0,False
23,0,10,4856,4857,False,False,0,0,False
24,0,10,0,0,False,False,0,0,False
25,0,100,218,219,False,False,0,0,False
26,0,500,218,219,False,False,0,0,False
27,0,50,4856,4857,False,False,0,0,False
28,0,600,218,219,False,False,0,0,False
29,0,100,218,0,False,False,0,0,False
30,0,200,218,219,False,False,0,0,False
31,0,400,218,0,False,False,0,0,False
32,0,30,218,219,False,False,0,0,False
33,0,600,218,6214,False,False,0,0,False
34,30000,600,218,219,False,False,0,0,False
35,0,50,218,219,False,False,0,0,False
36,0,0,218,219,False,False,0,0,False
37,0,200,218,219,False,False,0,0,False
38,0,20,0,0,False,False,0,0,False
39,0,200,8564,8566,False,False,0,0,False
40,20000,150,218,219,False,False,0,0,False
41,0,130,218,219,False,False,0,0,False
42,0,300,218,219,False,False,0,0,False
43,0,200,3904,219,False,False,0,0,False
44,0,580,218,219,False,False,0,0,False
45,0,5,3904,219,False,False,100,50,False
46,0,200,218,6214,False,False,0,0,False
47,0,5,218,219,False,False,400,200,False
48,0,120,0,0,False,False,0,0,False
49,0,250,218,11969,False,False,0,0,False
50,0,5,218,219,False,False,600,450,False
51,0,50,218,6214,False,False,0,0,False
52,0,800,11984,219,False,False,40,16,False
53,0,450,218,219,False,False,0,0,False
54,0,450,218,11986,False,False,0,0,False
55,0,150,218,219,False,False,0,0,False
56,0,5,218,219,False,False,400,200,False
57,0,0,4856,4857,False,False,2400,2400,False
58,0,100,0,0,False,False,0,0,False
59,0,50,218,219,False,False,300,300,False
60,0,0,0,0,False,False,0,0,False
