key,0,1,2,3
#,Item,Order,Category,SortKey
int32,Item,uint16,CabinetCategory,byte
0,2897,1,1,1
1,3220,2,1,1
2,3458,4,1,1
3,3682,3,1,1
4,3889,5,1,1
5,2898,1,1,2
6,3221,2,1,2
7,3459,4,1,2
8,3683,3,1,2
9,3890,5,1,2
10,2899,1,1,3
11,3222,2,1,3
12,3460,4,1,3
13,3684,3,1,3
14,3891,5,1,3
15,2900,1,1,4
16,3223,2,1,4
17,3461,4,1,4
18,3685,3,1,4
19,3892,5,1,4
20,2901,1,1,5
21,3224,2,1,5
22,3462,4,1,5
23,3686,3,1,5
24,3893,5,1,5
25,2902,1,1,7
26,3225,2,1,7
27,3463,4,1,7
28,3687,3,1,7
29,3894,5,1,7
30,2903,1,1,8
31,3226,2,1,8
32,3464,4,1,8
33,3690,3,1,8
34,3895,5,1,8
35,2645,4,7,44
36,2646,5,7,44
37,2647,6,7,44
38,2648,7,7,44
39,4301,1,7,55
40,4302,2,7,55
41,4303,3,7,55
42,4200,1,2,12
43,2659,1,2,19
44,2707,2,2,19
45,2751,3,2,19
46,2809,4,2,19
47,2671,5,2,19
48,4404,6,2,19
49,4407,7,2,19
50,4406,8,2,19
51,4405,9,2,19
52,4408,10,2,19
53,2973,1,5,26
54,2974,2,5,26
55,2975,3,5,26
56,2976,4,5,26
57,2977,5,5,26
58,2978,8,5,26
59,2979,9,5,26
60,2980,10,5,26
61,2981,11,5,26
62,2982,12,5,26
63,3286,15,5,26
64,3287,16,5,26
65,3288,17,5,26
66,3289,18,5,26
67,3290,19,5,26
68,3291,22,5,26
69,3292,23,5,26
70,3293,24,5,26
71,3294,25,5,26
72,3295,26,5,26
73,2638,1,6,36
74,2639,2,6,36
75,2640,3,6,36
76,2641,4,6,36
77,2643,1,7,62
78,2966,2,7,62
79,4199,3,7,62
80,4319,14,4,83
81,2967,29,5,26
82,2968,30,5,26
83,2969,31,5,26
84,2970,32,5,26
85,2971,33,5,26
86,2972,34,5,26
87,3280,35,5,26
88,3281,36,5,26
89,3282,37,5,26
90,3283,38,5,26
91,3284,39,5,26
92,3285,40,5,26
93,3748,41,5,26
94,3749,42,5,26
95,2773,4,4,83
96,3323,5,4,83
97,2752,3,4,83
98,2649,13,4,83
