key,0,1,2,3,4,5,6,7
#,Category,SubCategoryType,SubCategory,,,MarkID,Version,
int32,sbyte,byte,uint16,byte,uint32,uint32,byte,uint16
0,4,1,13,0,0,8463,0,330
1,4,1,13,0,0,8464,0,340
2,4,2,144,0,0,8465,0,340
3,2,0,0,0,0,1005632,1,340
4,2,0,0,0,0,1005639,1,340
5,2,0,0,0,0,1005646,1,340
6,4,1,13,0,0,8466,0,340
7,4,1,13,0,0,8467,0,350
8,2,0,0,0,0,1011274,0,350
9,4,1,13,0,0,8468,0,350
10,4,1,13,0,0,8473,0,430
11,4,1,13,0,0,8472,0,420
12,4,2,144,0,0,8474,0,430
13,1,0,93,0,0,0,0,610
14,4,2,144,0,0,17202,0,740
15,4,1,13,0,0,8476,0,440
16,4,2,478,0,0,8477,0,440
17,4,1,13,0,0,8479,0,500
18,1,0,98,0,0,0,0,740
19,1,0,92,0,0,0,0,610
20,4,1,2,0,0,8483,0,650
21,1,0,70,0,0,0,0,750
22,4,1,2,4,15,8490,0,640
23,1,0,94,0,0,0,0,620
24,4,2,250,0,0,8471,0,420
25,1,0,77,0,0,0,0,420
26,4,1,13,0,0,8459,0,300
27,2,0,0,0,0,1011274,0,300
28,2,0,0,0,0,1005632,3,300
29,2,0,0,0,0,1005639,3,300
30,2,0,0,0,0,1005646,3,300
31,4,2,1278,7,70847,17250,0,750
