key,0,1,2,3,4,5,6,7,8,9,10
#,Param0,Param1,Param2,Type,,,,,,,
int32,int32,uint32,uint32,uint32,uint32,uint32,uint32,bit&01,bit&02,bit&04,bit&08
0,1,0,0,0,0,0,0,False,False,False,False
1,2,1,0,0,0,0,0,False,False,False,False
2,4,2007,0,0,0,0,0,False,False,False,False
3,4,2007,0,0,0,0,0,False,False,False,False
4,4,2007,0,0,0,0,0,False,False,False,False
5,6,8,0,0,0,0,0,False,False,False,False
6,2,5,0,0,0,0,0,True,False,False,False
7,2,5,0,0,0,0,0,True,False,False,False
8,1,0,0,0,0,0,0,False,False,False,False
9,1,0,0,0,0,0,0,False,False,False,False
10,3,9,2068,0,0,0,0,False,False,False,False
11,3,9,2068,0,0,0,0,False,False,False,False
12,1,0,0,0,0,0,0,False,False,False,False
13,1,0,0,0,0,0,0,False,False,False,False
14,1,0,0,0,0,0,0,False,False,False,False
15,1,0,0,0,0,0,0,False,False,False,False
16,1,0,0,0,0,0,0,False,False,False,False
17,1,0,0,0,0,0,0,False,False,False,False
18,2,35,0,0,0,0,0,True,False,False,False
19,2,35,0,0,0,0,0,True,False,False,False
20,2,35,0,0,0,0,0,True,False,False,False
21,2,43,24,0,0,0,0,True,False,False,False
22,2,43,24,0,0,0,0,True,False,False,False
23,2,12,0,0,0,0,0,False,False,False,False
24,2,12,0,0,0,0,0,False,False,False,False
25,2,12,0,0,0,0,0,False,False,False,False
26,4,2033,0,0,0,0,0,True,False,False,False
27,3,44,2068,0,0,0,0,False,False,False,False
28,3,44,2068,0,0,0,0,False,False,False,False
29,3,44,2068,0,0,0,0,False,False,False,False
30,3,44,2068,0,0,0,0,False,False,False,False
31,3,44,2068,0,0,0,0,False,False,False,False
32,3,45,2068,0,0,0,0,False,False,False,False
33,3,46,2068,0,0,0,0,False,False,False,False
34,1,0,0,0,0,0,0,False,False,False,False
35,1,0,0,0,0,0,0,False,False,False,False
36,1,0,0,0,0,0,0,False,False,False,False
37,1,0,0,0,0,0,0,False,False,False,False
38,1,0,0,0,0,0,0,False,False,False,False
39,1,0,0,0,0,0,0,False,False,False,False
40,1,0,0,0,0,0,0,False,False,False,False
41,1,0,0,0,0,0,0,False,False,False,False
42,2,42,0,0,0,0,0,True,False,False,False
43,1,0,0,0,0,0,0,False,False,False,False
44,1,0,0,0,0,0,0,False,False,False,False
45,1,0,0,0,0,0,0,False,False,False,False
46,1,0,0,0,0,0,0,False,False,False,False
47,1,0,0,0,0,0,0,False,False,False,False
48,1,0,0,0,0,0,0,False,False,False,False
49,1,0,0,0,0,0,0,False,False,False,False
50,1,0,0,0,0,0,0,False,False,False,False
51,1,0,0,0,0,0,0,False,False,False,False
52,3,18,2068,0,0,0,0,False,False,False,False
53,3,18,2068,0,0,0,0,False,False,False,False
54,3,18,2068,0,0,0,0,False,False,False,False
55,3,18,2068,0,0,0,0,False,False,False,False
56,3,18,2068,0,0,0,0,False,False,False,False
57,3,18,2068,0,0,0,0,False,False,False,False
58,3,18,2068,0,0,0,0,False,False,False,False
59,3,19,1560,0,0,0,0,False,False,False,False
60,3,20,1560,0,0,0,0,False,False,False,False
61,1,0,0,0,0,0,0,False,False,False,False
62,1,0,0,0,0,0,0,False,False,False,False
63,1,0,0,0,0,0,0,False,False,False,False
64,1,0,0,0,0,0,0,False,False,False,False
65,3,31,2004,0,0,0,0,False,False,False,False
66,1,0,0,0,0,0,0,False,False,False,False
67,4,2039,0,0,0,0,0,False,False,False,False
68,4,2039,0,0,0,0,0,False,False,False,False
69,4,2039,0,0,0,0,0,False,False,False,False
70,4,2039,0,0,0,0,0,False,False,False,False
71,2,34,0,0,0,0,0,True,False,False,False
72,2,34,0,0,0,0,0,True,False,False,False
73,2,34,0,0,0,0,0,True,False,False,False
74,5,36,0,0,0,0,0,False,False,False,False
75,1,0,0,0,0,0,0,False,False,False,False
76,1,0,0,0,0,0,0,False,False,False,False
77,1,0,0,0,0,0,0,False,False,False,False
78,2,32,0,0,0,0,0,False,False,False,False
79,2,33,0,0,0,0,0,False,False,False,False
80,2,32,0,0,0,0,0,False,False,False,False
81,2,33,0,0,0,0,0,False,False,False,False
82,1,0,0,0,0,0,0,False,False,False,False
83,1,0,0,0,0,0,0,False,False,False,False
84,1,0,0,0,0,0,0,False,False,False,False
85,1,0,0,0,0,0,0,False,False,False,False
86,1,0,0,0,0,0,0,False,False,False,False
87,1,0,0,0,0,0,0,False,False,False,False
88,1,0,0,0,0,0,0,False,False,False,False
89,1,0,0,0,0,0,0,False,False,False,False
90,1,0,0,0,0,0,0,False,False,False,False
91,1,0,0,0,0,0,0,False,False,False,False
92,1,0,0,0,0,0,0,False,False,False,False
93,1,0,0,0,0,0,0,False,False,False,False
94,1,0,0,0,0,0,0,False,False,False,False
95,1,0,0,0,0,0,0,False,False,False,False
96,1,0,0,0,0,0,0,False,False,False,False
97,1,0,0,0,0,0,0,False,False,False,False
98,1,0,0,0,0,0,0,False,False,False,False
99,1,0,0,0,0,0,0,False,False,False,False
100,1,0,0,0,0,0,0,False,False,False,False
101,1,0,0,0,0,0,0,False,False,False,False
102,1,0,0,0,0,0,0,False,False,False,False
103,1,0,0,0,0,0,0,False,False,False,False
104,1,0,0,0,0,0,0,False,False,False,False
105,1,0,0,0,0,0,0,False,False,False,False
106,2,32,0,0,0,0,0,False,False,False,False
107,2,33,0,0,0,0,0,False,False,False,False
108,2,32,0,0,0,0,0,False,False,False,False
109,2,33,0,0,0,0,0,False,False,False,False
110,1,0,0,0,0,0,0,False,False,False,False
111,2,8,0,0,0,0,0,False,False,False,False
112,1,0,0,0,0,0,0,False,False,False,False
113,1,0,0,0,0,0,0,False,False,False,False
114,1,0,0,0,0,0,0,False,False,False,False
115,1,0,0,0,0,0,0,False,False,False,False
116,1,0,0,0,0,0,0,False,False,False,False
117,1,0,0,0,0,0,0,False,False,False,False
118,1,0,0,0,0,0,0,False,False,False,False
119,1,0,0,0,0,0,0,False,False,False,False
120,1,0,0,0,0,0,0,False,False,False,False
121,1,0,0,0,0,0,0,False,False,False,False
122,1,0,0,0,0,0,0,False,False,False,False
123,1,0,0,0,0,0,0,False,False,False,False
124,1,0,0,0,0,0,0,True,False,False,False
125,2,60,0,0,0,0,0,True,False,False,False
126,2,60,0,0,0,0,0,False,False,False,False
127,2,60,0,0,0,0,0,False,False,False,False
128,2,60,0,0,0,0,0,False,False,False,False
129,2,60,0,0,0,0,0,False,False,False,False
130,2,60,0,0,0,0,0,False,False,False,False
131,2,60,0,0,0,0,0,False,False,False,False
132,2,60,0,0,0,0,0,False,False,False,False
133,5,60,4303380,0,0,0,0,False,False,False,False
134,2,32,0,0,0,0,0,False,False,False,False
135,2,33,0,0,0,0,0,False,False,False,False
136,2,32,0,0,0,0,0,False,False,False,False
137,2,33,0,0,0,0,0,False,False,False,False
138,4,2005,0,0,0,0,0,False,False,False,False
139,4,2005,0,0,0,0,0,False,False,False,False
140,4,2005,0,0,0,0,0,False,False,False,False
141,4,2005,0,0,0,0,0,False,False,False,False
142,1,0,0,0,0,0,0,False,False,False,False
143,1,0,0,0,0,0,0,False,False,False,False
144,1,0,0,0,0,0,0,False,False,False,False
145,1,0,0,0,0,0,0,False,False,False,False
146,3,29,2004,0,0,0,0,False,False,False,False
147,3,29,2004,0,0,0,0,False,False,False,False
148,3,29,2004,0,0,0,0,False,False,False,False
149,2,54,0,0,0,0,0,False,False,False,False
150,2,30,0,0,0,0,0,False,False,False,False
151,1,0,0,0,0,0,0,False,False,False,False
152,5,60,4303380,0,0,0,0,False,False,False,False
153,1,0,0,0,0,0,0,False,False,False,False
154,1,0,0,0,0,0,0,False,False,False,False
155,1,0,0,0,0,0,0,False,False,False,False
156,1,0,0,0,0,0,0,False,False,False,False
157,3,49,2154,0,0,0,0,False,False,False,False
158,1,0,0,0,0,0,0,False,False,False,False
159,1,0,0,0,0,0,0,False,False,False,False
160,1,0,0,0,0,0,0,False,False,False,False
161,1,0,0,0,0,0,0,False,False,False,False
162,2,37,0,0,0,0,0,True,False,False,False
163,1,0,0,0,0,0,0,False,False,False,False
164,1,0,0,0,0,0,0,False,False,False,False
165,1,0,0,0,0,0,0,False,False,False,False
166,1,0,0,0,0,0,0,False,False,False,False
167,2,36,0,0,0,0,0,False,False,False,False
168,1,0,0,0,0,0,0,False,False,False,False
169,1,0,0,0,0,0,0,False,False,False,False
170,1,0,0,0,0,0,0,False,False,False,False
171,1,0,0,0,0,0,0,False,False,False,False
172,1,0,0,0,0,0,0,False,False,False,False
173,1,0,0,0,0,0,0,False,False,False,False
174,1,0,0,0,0,0,0,False,False,False,False
