key,0,1
#,,
int32,str,int32
0,"SEQ_OFFER",0
1,"SEQ_1",1
2,"SEQ_2",2
3,"SEQ_3",3
4,"SEQ_4",4
5,"SEQ_5",5
6,"SEQ_6",6
7,"SEQ_7",7
8,"SEQ_8",8
9,"SEQ_9",9
10,"SEQ_10",10
11,"SEQ_11",11
12,"SEQ_12",12
13,"SEQ_13",13
14,"SEQ_14",14
15,"SEQ_15",15
16,"SEQ_16",16
17,"SEQ_17",17
18,"SEQ_18",18
19,"SEQ_19",19
20,"SEQ_20",20
21,"SEQ_21",21
22,"SEQ_22",22
23,"SEQ_23",23
24,"SEQ_FINISH",255
25,"TODO_0",0
26,"TODO_1",1
27,"TODO_2",2
28,"TODO_3",3
29,"TODO_4",4
30,"TODO_5",5
31,"TODO_6",6
32,"TODO_7",7
33,"TODO_8",8
34,"TODO_9",9
35,"TODO_10",10
36,"TODO_11",11
37,"TODO_12",12
38,"TODO_13",13
39,"TODO_14",14
40,"TODO_15",15
41,"TODO_16",16
42,"TODO_17",17
43,"TODO_18",18
44,"TODO_19",19
45,"TODO_20",20
46,"TODO_21",21
47,"TODO_22",22
48,"TODO_23",23
49,"BNPC_ATTACK_DELAY_TIME",6000
50,"",5000
51,"EVENT_COND_TYPE_INVALID",0
52,"EVENT_COND_TYPE_NAME_ID",1
53,"EVENT_COND_TYPE_TERRITORY_TYPE",2
54,"EVENT_COND_TYPE_LAYOUT_ID",3
55,"EVENT_COND_TYPE_EVENT_RANGE",4
56,"LOG_MSG_BTL_MISS",515
57,"EVENT_NOT_TALK",3229
58,"SCREEN_IMAGE_BEAST_QUEST_ACCEPTED",202
59,"SCREEN_IMAGE_BEAST_QUEST_COMPLETE",203
60,"LOG_MSG_POP_MESSAGE",2094
61,"LOG_MSG_EVENT_FATE_ALREADY_STARTED",3238
62,"LOG_MSG_EVENT_FATE_START_FAILED",3239
63,"LOG_MSG_EVENT_POP_MESSAGE",3240
64,"LOG_MSG_EVENT_RECT_ERROR_MESSAGE",3241
65,"LOG_MSG_POP_ENEMY_ATTACK_MESSAGE",5391
66,"SYSTEM_PROBABILITY_RELIC5_EVENT_ITEM_A",100
67,"SYSTEM_PROBABILITY_RELIC5_EVENT_ITEM_B",100
68,"LOG_MSG_ADDPOP_ENEMY_ATTACK_MESSAGE",5408
69,"LOG_MSG_AKATUKI_NOTE_ADD_ITEM",5775
70,"LOG_MSG_AKATUKI_NOTE_UPDATE_ITEM",5842
71,"LOG_MSG_CANT_USE_ITEM_ENEMY_IS_NOT_DYING",10449
72,"LOG_MSG_EVENT_TUTORIAL_COMMON",10469
73,"LOG_MSG_EVENT_TUTORIAL_COMMON2",10470
74,"LOG_MSG_BNPC_NO_RIGHT_ITEM_USE",10484
