key,0,1,2,3,4,5,6
#,MainHand,OffHand,Head,Body,Gloves,Legs,Feet
int32,Item,Item,Item,Item,Item,Item,Item
0,0,0,0,0,0,0,0
1,1639,2260,0,3149,3614,3386,0
2,1663,2294,0,3209,3692,3469,3912
3,1673,2302,0,7445,7446,7447,7448
4,1674,2305,0,3271,3737,3512,3956
5,6872,2301,0,6887,6899,6893,6905
6,1778,0,0,3122,3610,3382,3840
7,1803,0,0,3248,3705,3480,3926
8,1806,0,0,6823,6835,6829,7055
9,1815,0,0,8225,8226,8227,8228
10,6874,0,0,8454,7482,7483,7484
11,9205,0,0,3123,3608,3380,3838
12,8668,0,0,3207,3651,3471,3883
13,9226,0,0,3252,3719,3494,3939
14,9230,0,0,3268,3734,3509,3953
15,9244,0,0,8456,7494,7495,7496
16,1917,0,0,3147,3618,3342,3827
17,1942,0,0,3213,3694,3471,3916
18,1945,0,0,7463,7464,7465,7466
19,1954,0,0,3269,3735,3510,3954
20,6876,0,0,8457,7500,7501,7502
21,1708,0,0,3138,3611,3402,3847
22,1733,0,0,3191,3651,3447,3887
23,1736,0,0,7457,7458,7459,7460
24,1745,0,0,8237,8238,8239,8240
25,6873,0,0,6889,6901,6895,6907
26,1847,0,0,3118,3605,3377,3835
27,1872,0,0,3183,3669,3443,3886
28,1875,0,0,3251,3718,3493,3938
29,1884,0,0,8231,8232,8233,8234
30,6875,0,0,6888,6900,6894,6906
31,2023,0,0,3133,3555,3381,3839
32,2044,0,0,3249,3675,3419,3839
33,2051,0,0,3255,3722,3497,3942
34,1994,0,0,3270,3736,3511,3955
35,6877,0,0,8458,7506,7507,7508
36,2076,2260,0,3124,3609,3381,3839
37,2133,0,0,10153,10039,10154,10041
38,2139,0,0,3254,3721,3496,3941
39,2104,0,0,8255,8256,8257,8258
40,6878,0,0,8459,7512,7513,7514
41,2166,0,0,3219,3555,3476,3824
42,2189,0,0,3197,3699,3450,3920
43,2211,0,0,3260,3727,3502,3946
44,2209,0,0,3273,3739,3514,3958
45,6879,0,0,6891,6903,6897,6909
46,0,0,12330,12331,12332,12334,12335
47,0,0,12324,12325,12326,12328,12329
48,0,0,2728,9283,0,9284,9285
49,0,0,2643,2966,0,0,0
50,0,0,14843,7540,7536,3475,7542
51,0,0,6968,6969,6970,0,0
52,0,0,10009,10010,10011,10012,10013
53,0,0,11212,10850,10389,10787,10878
54,0,0,8230,3189,10046,3445,7400
55,0,0,0,0,0,6095,0
56,0,0,10883,10890,10897,10911,10918
57,0,0,2915,9053,10686,10703,10707
